,3P,3PA,AST,BLK,FG,FGA,FT,FTA,ORB,PF,PTS,STL,TOV,TRB,is_Home,Team_Win,Team,opp_TRB,opp_3P,opp_3PA,opp_AST,opp_BLK,opp_FG,opp_FGA,opp_FT,opp_FTA,opp_PTS,opp_ORB,opp_STL,opp_PF,opp_TOV,opponent,Game_Id
93,4.0,14.0,19.0,6.0,31.0,76.0,27.0,37.0,9.0,24.0,93.0,5.0,11.0,52.0,1,1,New Orleans,49.0,4.0,24.0,14.0,3.0,29.0,86.0,19.0,29.0,81.0,14.0,5.0,30.0,12.0,Memphis,11/3/2014_Memphis_New Orleans
94,16.0,34.0,27.0,6.0,32.0,75.0,24.0,30.0,13.0,20.0,104.0,12.0,21.0,47.0,0,1,Philadelphia,31.0,11.0,22.0,19.0,4.0,33.0,74.0,16.0,23.0,93.0,6.0,12.0,20.0,17.0,Houston,11/3/2014_Philadelphia_Houston
95,11.0,22.0,19.0,4.0,33.0,74.0,16.0,23.0,6.0,20.0,93.0,12.0,17.0,31.0,1,0,Houston,47.0,16.0,34.0,27.0,6.0,32.0,75.0,24.0,30.0,104.0,13.0,12.0,20.0,21.0,Philadelphia,11/3/2014_Philadelphia_Houston
96,6.0,14.0,21.0,6.0,38.0,88.0,8.0,14.0,14.0,22.0,90.0,6.0,11.0,48.0,0,0,Chicago,44.0,7.0,15.0,23.0,9.0,35.0,75.0,21.0,27.0,98.0,10.0,6.0,18.0,12.0,Orlando,11/4/2014_Chicago_Orlando
97,7.0,15.0,23.0,9.0,35.0,75.0,21.0,27.0,10.0,18.0,98.0,6.0,12.0,44.0,1,1,Orlando,48.0,6.0,14.0,21.0,6.0,38.0,88.0,8.0,14.0,90.0,14.0,6.0,22.0,11.0,Chicago,11/4/2014_Chicago_Orlando
98,7.0,21.0,20.0,5.0,37.0,83.0,6.0,7.0,9.0,22.0,87.0,12.0,12.0,39.0,0,1,Indiana,47.0,6.0,24.0,14.0,9.0,31.0,78.0,13.0,22.0,81.0,15.0,4.0,17.0,17.0,Milwaukee,11/4/2014_Indiana_Milwaukee
99,6.0,24.0,14.0,9.0,31.0,78.0,13.0,22.0,15.0,17.0,81.0,4.0,17.0,47.0,1,0,Milwaukee,39.0,7.0,21.0,20.0,5.0,37.0,83.0,6.0,7.0,87.0,9.0,12.0,22.0,12.0,Indiana,11/4/2014_Indiana_Milwaukee
100,6.0,18.0,28.0,7.0,41.0,91.0,24.0,31.0,13.0,29.0,112.0,6.0,13.0,52.0,0,1,LA Lakers,49.0,6.0,16.0,16.0,8.0,35.0,88.0,30.0,41.0,106.0,18.0,7.0,25.0,12.0,Phoenix,11/4/2014_LA Lakers_Phoenix
101,6.0,16.0,16.0,8.0,35.0,88.0,30.0,41.0,18.0,25.0,106.0,7.0,12.0,49.0,1,0,Phoenix,52.0,6.0,18.0,28.0,7.0,41.0,91.0,24.0,31.0,112.0,13.0,6.0,29.0,13.0,LA Lakers,11/4/2014_LA Lakers_Phoenix
102,17.0,37.0,22.0,5.0,35.0,68.0,21.0,27.0,9.0,26.0,108.0,8.0,16.0,38.0,0,1,Miami,34.0,12.0,28.0,16.0,2.0,31.0,74.0,17.0,27.0,91.0,13.0,7.0,21.0,15.0,Houston,11/4/2014_Miami_Houston
103,12.0,28.0,16.0,2.0,31.0,74.0,17.0,27.0,13.0,21.0,91.0,7.0,15.0,34.0,1,0,Houston,38.0,17.0,37.0,22.0,5.0,35.0,68.0,21.0,27.0,108.0,9.0,8.0,26.0,16.0,Miami,11/4/2014_Miami_Houston
104,6.0,21.0,23.0,1.0,37.0,80.0,11.0,13.0,6.0,15.0,91.0,6.0,12.0,34.0,0,0,New Orleans,47.0,5.0,18.0,26.0,6.0,38.0,81.0,19.0,19.0,100.0,11.0,5.0,19.0,12.0,Charlotte,11/4/2014_New Orleans_Charlotte
105,5.0,18.0,26.0,6.0,38.0,81.0,19.0,19.0,11.0,19.0,100.0,5.0,12.0,47.0,1,1,Charlotte,34.0,6.0,21.0,23.0,1.0,37.0,80.0,11.0,13.0,91.0,6.0,6.0,15.0,12.0,New Orleans,11/4/2014_New Orleans_Charlotte
106,8.0,18.0,26.0,4.0,39.0,80.0,12.0,19.0,10.0,25.0,98.0,8.0,12.0,41.0,0,1,New York,43.0,8.0,15.0,16.0,4.0,30.0,81.0,15.0,19.0,83.0,15.0,5.0,23.0,18.0,Washington,11/4/2014_New York_Washington
107,8.0,15.0,16.0,4.0,30.0,81.0,15.0,19.0,15.0,23.0,83.0,5.0,18.0,43.0,1,0,Washington,41.0,8.0,18.0,26.0,4.0,39.0,80.0,12.0,19.0,98.0,10.0,8.0,25.0,12.0,New York,11/4/2014_New York_Washington
108,9.0,21.0,18.0,3.0,31.0,85.0,11.0,14.0,13.0,19.0,82.0,5.0,14.0,41.0,0,0,Portland,48.0,8.0,25.0,21.0,4.0,37.0,75.0,19.0,25.0,101.0,9.0,7.0,20.0,11.0,Cleveland,11/4/2014_Portland_Cleveland
109,8.0,25.0,21.0,4.0,37.0,75.0,19.0,25.0,9.0,20.0,101.0,7.0,11.0,48.0,1,1,Cleveland,41.0,9.0,21.0,18.0,3.0,31.0,85.0,11.0,14.0,82.0,13.0,5.0,19.0,14.0,Portland,11/4/2014_Portland_Cleveland
110,6.0,21.0,23.0,3.0,34.0,65.0,14.0,25.0,6.0,27.0,88.0,4.0,19.0,41.0,0,0,Toronto,39.0,8.0,31.0,23.0,3.0,32.0,81.0,28.0,33.0,100.0,12.0,6.0,24.0,10.0,Oklahoma City,11/4/2014_Toronto_Oklahoma City
111,8.0,31.0,23.0,3.0,32.0,81.0,28.0,33.0,12.0,24.0,100.0,6.0,10.0,39.0,1,1,Oklahoma City,41.0,6.0,21.0,23.0,3.0,34.0,65.0,14.0,25.0,88.0,6.0,4.0,27.0,19.0,Toronto,11/4/2014_Toronto_Oklahoma City
112,7.0,16.0,18.0,4.0,42.0,87.0,19.0,23.0,6.0,18.0,110.0,11.0,7.0,24.0,0,1,Boston,55.0,10.0,26.0,22.0,3.0,40.0,78.0,17.0,18.0,107.0,17.0,5.0,25.0,27.0,Toronto,11/5/2014_Boston_Toronto
113,10.0,26.0,22.0,3.0,40.0,78.0,17.0,18.0,17.0,25.0,107.0,5.0,27.0,55.0,1,0,Toronto,24.0,7.0,16.0,18.0,4.0,42.0,87.0,19.0,23.0,110.0,6.0,11.0,18.0,7.0,Boston,11/5/2014_Boston_Toronto
114,7.0,17.0,22.0,4.0,37.0,90.0,17.0,22.0,13.0,21.0,98.0,9.0,11.0,51.0,0,1,Brooklyn,42.0,8.0,21.0,17.0,5.0,36.0,82.0,11.0,17.0,91.0,7.0,6.0,22.0,18.0,Minnesota,11/5/2014_Brooklyn_Minnesota
115,8.0,21.0,17.0,5.0,36.0,82.0,11.0,17.0,7.0,22.0,91.0,6.0,18.0,42.0,1,0,Minnesota,51.0,7.0,17.0,22.0,4.0,37.0,90.0,17.0,22.0,98.0,13.0,9.0,21.0,11.0,Brooklyn,11/5/2014_Brooklyn_Minnesota
116,4.0,22.0,19.0,4.0,30.0,77.0,25.0,31.0,6.0,25.0,89.0,6.0,8.0,36.0,0,0,Charlotte,49.0,5.0,18.0,23.0,9.0,35.0,82.0,21.0,29.0,96.0,13.0,4.0,24.0,12.0,Miami,11/5/2014_Charlotte_Miami
117,5.0,18.0,23.0,9.0,35.0,82.0,21.0,29.0,13.0,24.0,96.0,4.0,12.0,49.0,1,1,Miami,36.0,4.0,22.0,19.0,4.0,30.0,77.0,25.0,31.0,89.0,6.0,6.0,25.0,8.0,Charlotte,11/5/2014_Charlotte_Miami
118,9.0,20.0,25.0,9.0,39.0,90.0,8.0,10.0,11.0,23.0,95.0,3.0,9.0,43.0,0,0,Detroit,55.0,11.0,23.0,17.0,4.0,32.0,87.0,23.0,33.0,98.0,19.0,5.0,16.0,8.0,New York,11/5/2014_Detroit_New York
119,11.0,23.0,17.0,4.0,32.0,87.0,23.0,33.0,19.0,16.0,98.0,5.0,8.0,55.0,1,1,New York,43.0,9.0,20.0,25.0,9.0,39.0,90.0,8.0,10.0,95.0,11.0,3.0,23.0,9.0,Detroit,11/5/2014_Detroit_New York
120,7.0,19.0,26.0,2.0,38.0,82.0,21.0,27.0,5.0,14.0,104.0,12.0,14.0,30.0,0,0,Golden State,39.0,15.0,25.0,29.0,3.0,43.0,74.0,20.0,20.0,121.0,4.0,7.0,22.0,23.0,LA Clippers,11/5/2014_Golden State_LA Clippers
121,15.0,25.0,29.0,3.0,43.0,74.0,20.0,20.0,4.0,22.0,121.0,7.0,23.0,39.0,1,1,LA Clippers,30.0,7.0,19.0,26.0,2.0,38.0,82.0,21.0,27.0,104.0,5.0,12.0,14.0,14.0,Golden State,11/5/2014_Golden State_LA Clippers
122,5.0,16.0,24.0,3.0,34.0,73.0,22.0,30.0,7.0,18.0,95.0,8.0,16.0,42.0,0,1,Milwaukee,50.0,3.0,15.0,19.0,3.0,33.0,89.0,17.0,20.0,86.0,18.0,10.0,28.0,14.0,Chicago,11/5/2014_Milwaukee_Chicago
123,3.0,15.0,19.0,3.0,33.0,89.0,17.0,20.0,18.0,28.0,86.0,10.0,14.0,50.0,1,0,Chicago,42.0,5.0,16.0,24.0,3.0,34.0,73.0,22.0,30.0,95.0,7.0,8.0,18.0,16.0,Milwaukee,11/5/2014_Milwaukee_Chicago
124,3.0,20.0,14.0,3.0,39.0,88.0,10.0,12.0,14.0,20.0,91.0,11.0,24.0,51.0,0,1,Philadelphia,38.0,8.0,25.0,22.0,12.0,33.0,77.0,15.0,23.0,89.0,6.0,12.0,18.0,20.0,Orlando,11/5/2014_Philadelphia_Orlando
125,8.0,25.0,22.0,12.0,33.0,77.0,15.0,23.0,6.0,18.0,89.0,12.0,20.0,38.0,1,0,Orlando,51.0,3.0,20.0,14.0,3.0,39.0,88.0,10.0,12.0,91.0,14.0,11.0,20.0,24.0,Philadelphia,11/5/2014_Philadelphia_Orlando
126,9.0,17.0,25.0,1.0,40.0,80.0,13.0,17.0,8.0,21.0,102.0,10.0,16.0,37.0,0,1,Phoenix,35.0,8.0,21.0,13.0,4.0,32.0,69.0,19.0,21.0,91.0,5.0,11.0,20.0,18.0,Memphis,11/5/2014_Phoenix_Memphis
127,8.0,21.0,13.0,4.0,32.0,69.0,19.0,21.0,5.0,20.0,91.0,11.0,18.0,35.0,1,0,Memphis,37.0,9.0,17.0,25.0,1.0,40.0,80.0,13.0,17.0,102.0,8.0,10.0,21.0,16.0,Phoenix,11/5/2014_Phoenix_Memphis
128,9.0,28.0,24.0,5.0,37.0,82.0,26.0,31.0,7.0,37.0,109.0,4.0,14.0,32.0,0,0,Sacramento,40.0,8.0,20.0,21.0,3.0,42.0,76.0,39.0,50.0,131.0,9.0,8.0,30.0,13.0,Denver,11/5/2014_Sacramento_Denver
129,8.0,20.0,21.0,3.0,42.0,76.0,39.0,50.0,9.0,30.0,131.0,8.0,13.0,40.0,1,1,Denver,32.0,9.0,28.0,24.0,5.0,37.0,82.0,26.0,31.0,109.0,7.0,4.0,37.0,14.0,Sacramento,11/5/2014_Sacramento_Denver
130,8.0,25.0,26.0,5.0,38.0,92.0,8.0,11.0,10.0,25.0,92.0,14.0,13.0,37.0,0,0,San Antonio,50.0,5.0,17.0,25.0,9.0,31.0,69.0,27.0,38.0,94.0,11.0,7.0,15.0,19.0,Atlanta,11/5/2014_San Antonio_Atlanta
131,5.0,17.0,25.0,9.0,31.0,69.0,27.0,38.0,11.0,15.0,94.0,7.0,19.0,50.0,1,1,Atlanta,37.0,8.0,25.0,26.0,5.0,38.0,92.0,8.0,11.0,92.0,10.0,14.0,25.0,13.0,San Antonio,11/5/2014_San Antonio_Atlanta
132,6.0,16.0,6.0,4.0,30.0,72.0,34.0,40.0,7.0,22.0,100.0,8.0,12.0,30.0,0,0,Utah,41.0,7.0,21.0,26.0,8.0,39.0,77.0,17.0,22.0,102.0,13.0,3.0,26.0,12.0,Cleveland,11/5/2014_Utah_Cleveland
133,7.0,21.0,26.0,8.0,39.0,77.0,17.0,22.0,13.0,26.0,102.0,3.0,12.0,41.0,1,1,Cleveland,30.0,6.0,16.0,6.0,4.0,30.0,72.0,34.0,40.0,100.0,7.0,8.0,22.0,12.0,Utah,11/5/2014_Utah_Cleveland
134,8.0,27.0,22.0,9.0,35.0,90.0,16.0,20.0,14.0,27.0,94.0,3.0,18.0,57.0,0,0,Washington,43.0,7.0,17.0,24.0,7.0,34.0,91.0,21.0,23.0,96.0,7.0,7.0,22.0,12.0,Indiana,11/5/2014_Washington_Indiana
135,7.0,17.0,24.0,7.0,34.0,91.0,21.0,23.0,7.0,22.0,96.0,7.0,12.0,43.0,1,1,Indiana,57.0,8.0,27.0,22.0,9.0,35.0,90.0,16.0,20.0,94.0,14.0,3.0,27.0,18.0,Washington,11/5/2014_Washington_Indiana
136,2.0,20.0,17.0,1.0,31.0,90.0,17.0,19.0,12.0,24.0,81.0,12.0,14.0,41.0,0,0,Houston,44.0,10.0,27.0,18.0,6.0,34.0,72.0,20.0,33.0,98.0,8.0,7.0,20.0,21.0,San Antonio,11/6/2014_Houston_San Antonio
137,10.0,27.0,18.0,6.0,34.0,72.0,20.0,33.0,8.0,20.0,98.0,7.0,21.0,44.0,1,1,San Antonio,41.0,2.0,20.0,17.0,1.0,31.0,90.0,17.0,19.0,81.0,12.0,12.0,24.0,14.0,Houston,11/6/2014_Houston_San Antonio
138,5.0,23.0,14.0,4.0,33.0,90.0,16.0,16.0,8.0,17.0,87.0,6.0,7.0,34.0,0,0,Portland,53.0,12.0,30.0,25.0,6.0,40.0,77.0,16.0,19.0,108.0,12.0,3.0,21.0,17.0,Dallas,11/6/2014_Portland_Dallas
139,12.0,30.0,25.0,6.0,40.0,77.0,16.0,19.0,12.0,21.0,108.0,3.0,17.0,53.0,1,1,Dallas,34.0,5.0,23.0,14.0,4.0,33.0,90.0,16.0,16.0,87.0,8.0,6.0,17.0,7.0,Portland,11/6/2014_Portland_Dallas
140,5.0,19.0,18.0,6.0,40.0,88.0,13.0,13.0,14.0,17.0,98.0,2.0,13.0,42.0,0,0,Boston,38.0,9.0,27.0,26.0,3.0,39.0,85.0,14.0,16.0,101.0,9.0,6.0,19.0,12.0,Indiana,11/7/2014_Boston_Indiana
141,9.0,27.0,26.0,3.0,39.0,85.0,14.0,16.0,9.0,19.0,101.0,6.0,12.0,38.0,1,1,Indiana,42.0,5.0,19.0,18.0,6.0,40.0,88.0,13.0,13.0,98.0,14.0,2.0,17.0,13.0,Boston,11/7/2014_Boston_Indiana
142,8.0,19.0,22.0,2.0,37.0,90.0,17.0,21.0,15.0,24.0,99.0,7.0,14.0,43.0,0,0,Brooklyn,42.0,14.0,24.0,18.0,6.0,38.0,74.0,20.0,26.0,110.0,7.0,6.0,24.0,16.0,New York,11/7/2014_Brooklyn_New York
143,14.0,24.0,18.0,6.0,38.0,74.0,20.0,26.0,7.0,24.0,110.0,6.0,16.0,42.0,1,1,New York,43.0,8.0,19.0,22.0,2.0,37.0,90.0,17.0,21.0,99.0,15.0,7.0,24.0,14.0,Brooklyn,11/7/2014_Brooklyn_New York
144,13.0,33.0,28.0,3.0,43.0,93.0,20.0,26.0,7.0,33.0,119.0,8.0,19.0,38.0,0,0,Charlotte,51.0,6.0,21.0,31.0,7.0,48.0,97.0,20.0,27.0,122.0,11.0,6.0,30.0,19.0,Atlanta,11/7/2014_Charlotte_Atlanta
145,6.0,21.0,31.0,7.0,48.0,97.0,20.0,27.0,11.0,30.0,122.0,6.0,19.0,51.0,1,1,Atlanta,38.0,13.0,33.0,28.0,3.0,43.0,93.0,20.0,26.0,119.0,7.0,8.0,33.0,19.0,Charlotte,11/7/2014_Charlotte_Atlanta
146,6.0,23.0,25.0,3.0,40.0,84.0,24.0,33.0,6.0,14.0,110.0,5.0,8.0,42.0,0,1,Denver,42.0,11.0,29.0,22.0,5.0,40.0,85.0,10.0,15.0,101.0,8.0,5.0,22.0,13.0,Cleveland,11/7/2014_Denver_Cleveland
147,11.0,29.0,22.0,5.0,40.0,85.0,10.0,15.0,8.0,22.0,101.0,5.0,13.0,42.0,1,0,Cleveland,42.0,6.0,23.0,25.0,3.0,40.0,84.0,24.0,33.0,110.0,6.0,5.0,14.0,8.0,Denver,11/7/2014_Denver_Cleveland
148,5.0,20.0,26.0,6.0,36.0,77.0,18.0,23.0,9.0,19.0,95.0,10.0,13.0,35.0,0,0,Detroit,40.0,11.0,23.0,18.0,5.0,37.0,75.0,13.0,24.0,98.0,12.0,7.0,24.0,18.0,Milwaukee,11/7/2014_Detroit_Milwaukee
149,11.0,23.0,18.0,5.0,37.0,75.0,13.0,24.0,12.0,24.0,98.0,7.0,18.0,40.0,1,1,Milwaukee,35.0,5.0,20.0,26.0,6.0,36.0,77.0,18.0,23.0,95.0,9.0,10.0,19.0,13.0,Detroit,11/7/2014_Detroit_Milwaukee
150,9.0,18.0,21.0,4.0,34.0,81.0,14.0,17.0,9.0,14.0,91.0,10.0,8.0,38.0,0,1,Oklahoma City,44.0,12.0,25.0,16.0,1.0,37.0,79.0,3.0,11.0,89.0,10.0,3.0,18.0,17.0,Memphis,11/7/2014_Oklahoma City_Memphis
151,12.0,25.0,16.0,1.0,37.0,79.0,3.0,11.0,10.0,18.0,89.0,3.0,17.0,44.0,1,0,Memphis,38.0,9.0,18.0,21.0,4.0,34.0,81.0,14.0,17.0,91.0,9.0,10.0,14.0,8.0,Oklahoma City,11/7/2014_Oklahoma City_Memphis
152,4.0,18.0,24.0,7.0,40.0,93.0,19.0,25.0,9.0,22.0,103.0,9.0,12.0,38.0,0,0,Orlando,52.0,5.0,10.0,19.0,6.0,46.0,91.0,15.0,19.0,112.0,12.0,5.0,27.0,21.0,Minnesota,11/7/2014_Orlando_Minnesota
153,5.0,10.0,19.0,6.0,46.0,91.0,15.0,19.0,12.0,27.0,112.0,5.0,21.0,52.0,1,1,Minnesota,38.0,4.0,18.0,24.0,7.0,40.0,93.0,19.0,25.0,103.0,9.0,9.0,22.0,12.0,Orlando,11/7/2014_Orlando_Minnesota
154,12.0,24.0,25.0,6.0,40.0,78.0,26.0,34.0,12.0,21.0,118.0,4.0,17.0,40.0,0,1,Philadelphia,42.0,12.0,30.0,29.0,2.0,43.0,91.0,17.0,25.0,115.0,17.0,7.0,29.0,12.0,Chicago,11/7/2014_Philadelphia_Chicago
155,12.0,30.0,29.0,2.0,43.0,91.0,17.0,25.0,17.0,29.0,115.0,7.0,12.0,42.0,1,0,Chicago,40.0,12.0,24.0,25.0,6.0,40.0,78.0,26.0,34.0,118.0,12.0,4.0,21.0,17.0,Philadelphia,11/7/2014_Philadelphia_Chicago
156,3.0,16.0,16.0,4.0,39.0,91.0,33.0,39.0,13.0,27.0,114.0,6.0,15.0,60.0,0,1,Phoenix,42.0,10.0,31.0,19.0,7.0,42.0,98.0,18.0,25.0,112.0,9.0,7.0,33.0,12.0,Sacramento,11/7/2014_Phoenix_Sacramento
157,10.0,31.0,19.0,7.0,42.0,98.0,18.0,25.0,9.0,33.0,112.0,7.0,12.0,42.0,1,0,Sacramento,60.0,3.0,16.0,16.0,4.0,39.0,91.0,33.0,39.0,114.0,13.0,6.0,27.0,15.0,Phoenix,11/7/2014_Phoenix_Sacramento
158,3.0,19.0,19.0,5.0,30.0,83.0,21.0,32.0,16.0,29.0,84.0,7.0,13.0,50.0,0,0,Toronto,49.0,9.0,22.0,19.0,3.0,35.0,80.0,24.0,31.0,103.0,10.0,5.0,27.0,13.0,Washington,11/7/2014_Toronto_Washington
159,9.0,22.0,19.0,3.0,35.0,80.0,24.0,31.0,10.0,27.0,103.0,5.0,13.0,49.0,1,1,Washington,50.0,3.0,19.0,19.0,5.0,30.0,83.0,21.0,32.0,84.0,16.0,7.0,29.0,13.0,Toronto,11/7/2014_Toronto_Washington
160,9.0,24.0,23.0,3.0,42.0,88.0,12.0,14.0,13.0,22.0,105.0,12.0,8.0,42.0,0,1,Utah,41.0,9.0,28.0,19.0,6.0,29.0,68.0,15.0,19.0,82.0,9.0,4.0,17.0,21.0,Dallas,11/7/2014_Utah_Dallas
161,9.0,28.0,19.0,6.0,29.0,68.0,15.0,19.0,9.0,17.0,82.0,4.0,21.0,41.0,1,0,Dallas,42.0,9.0,24.0,23.0,3.0,42.0,88.0,12.0,14.0,105.0,13.0,12.0,22.0,8.0,Utah,11/7/2014_Utah_Dallas
162,8.0,21.0,26.0,6.0,40.0,84.0,8.0,11.0,13.0,29.0,96.0,2.0,15.0,44.0,0,0,Atlanta,41.0,9.0,22.0,18.0,5.0,33.0,81.0,28.0,36.0,103.0,12.0,10.0,17.0,8.0,New York,11/8/2014_Atlanta_New York
163,9.0,22.0,18.0,5.0,33.0,81.0,28.0,36.0,12.0,17.0,103.0,10.0,8.0,41.0,1,1,New York,44.0,8.0,21.0,26.0,6.0,40.0,84.0,8.0,11.0,96.0,13.0,2.0,29.0,15.0,Atlanta,11/8/2014_Atlanta_New York
164,7.0,19.0,25.0,3.0,42.0,81.0,15.0,20.0,7.0,17.0,106.0,6.0,12.0,45.0,0,1,Chicago,38.0,8.0,18.0,26.0,2.0,42.0,92.0,9.0,15.0,101.0,11.0,5.0,16.0,8.0,Boston,11/8/2014_Chicago_Boston
165,8.0,18.0,26.0,2.0,42.0,92.0,9.0,15.0,11.0,16.0,101.0,5.0,8.0,38.0,1,0,Boston,45.0,7.0,19.0,25.0,3.0,42.0,81.0,15.0,20.0,106.0,7.0,6.0,17.0,12.0,Chicago,11/8/2014_Chicago_Boston
166,9.0,28.0,22.0,8.0,39.0,87.0,11.0,17.0,15.0,19.0,98.0,11.0,26.0,54.0,0,1,Houston,46.0,10.0,42.0,13.0,0.0,30.0,86.0,17.0,21.0,87.0,16.0,14.0,17.0,22.0,Golden State,11/8/2014_Houston_Golden State
167,10.0,42.0,13.0,0.0,30.0,86.0,17.0,21.0,16.0,17.0,87.0,14.0,22.0,46.0,1,0,Golden State,54.0,9.0,28.0,22.0,8.0,39.0,87.0,11.0,17.0,98.0,15.0,11.0,19.0,26.0,Houston,11/8/2014_Houston_Golden State
168,2.0,11.0,23.0,4.0,39.0,81.0,17.0,23.0,13.0,25.0,97.0,8.0,14.0,49.0,0,1,Indiana,38.0,8.0,24.0,11.0,3.0,33.0,77.0,16.0,25.0,90.0,8.0,5.0,24.0,18.0,Washington,11/8/2014_Indiana_Washington
169,8.0,24.0,11.0,3.0,33.0,77.0,16.0,25.0,8.0,24.0,90.0,5.0,18.0,38.0,1,0,Washington,49.0,2.0,11.0,23.0,4.0,39.0,81.0,17.0,23.0,97.0,13.0,8.0,25.0,14.0,Indiana,11/8/2014_Indiana_Washington
170,10.0,25.0,25.0,3.0,36.0,80.0,20.0,25.0,9.0,26.0,102.0,2.0,16.0,43.0,0,0,LA Clippers,37.0,5.0,12.0,17.0,4.0,40.0,81.0,21.0,30.0,106.0,8.0,8.0,19.0,7.0,Portland,11/8/2014_LA Clippers_Portland
171,5.0,12.0,17.0,4.0,40.0,81.0,21.0,30.0,8.0,19.0,106.0,8.0,7.0,37.0,1,1,Portland,43.0,10.0,25.0,25.0,3.0,36.0,80.0,20.0,25.0,102.0,9.0,2.0,26.0,16.0,LA Clippers,11/8/2014_LA Clippers_Portland
172,4.0,16.0,13.0,2.0,35.0,87.0,18.0,23.0,17.0,17.0,92.0,9.0,16.0,49.0,0,0,Miami,40.0,5.0,13.0,26.0,2.0,41.0,78.0,15.0,17.0,102.0,6.0,8.0,19.0,14.0,Minnesota,11/8/2014_Miami_Minnesota
173,5.0,13.0,26.0,2.0,41.0,78.0,15.0,17.0,6.0,19.0,102.0,8.0,14.0,40.0,1,1,Minnesota,49.0,4.0,16.0,13.0,2.0,35.0,87.0,18.0,23.0,92.0,17.0,9.0,17.0,16.0,Miami,11/8/2014_Miami_Minnesota
174,3.0,14.0,15.0,2.0,29.0,82.0,31.0,34.0,15.0,18.0,92.0,9.0,13.0,40.0,0,0,Milwaukee,43.0,5.0,18.0,24.0,4.0,40.0,88.0,8.0,11.0,93.0,16.0,7.0,24.0,16.0,Memphis,11/8/2014_Milwaukee_Memphis
175,5.0,18.0,24.0,4.0,40.0,88.0,8.0,11.0,16.0,24.0,93.0,7.0,16.0,43.0,1,1,Memphis,40.0,3.0,14.0,15.0,2.0,29.0,82.0,31.0,34.0,92.0,15.0,9.0,18.0,13.0,Milwaukee,11/8/2014_Milwaukee_Memphis
176,8.0,21.0,22.0,9.0,40.0,85.0,12.0,14.0,6.0,20.0,100.0,11.0,11.0,30.0,0,1,San Antonio,49.0,5.0,18.0,15.0,7.0,36.0,80.0,22.0,29.0,99.0,17.0,4.0,17.0,18.0,New Orleans,11/8/2014_San Antonio_New Orleans
177,5.0,18.0,15.0,7.0,36.0,80.0,22.0,29.0,17.0,17.0,99.0,4.0,18.0,49.0,1,0,New Orleans,30.0,8.0,21.0,22.0,9.0,40.0,85.0,12.0,14.0,100.0,6.0,11.0,20.0,11.0,San Antonio,11/8/2014_San Antonio_New Orleans
178,8.0,15.0,25.0,2.0,39.0,75.0,10.0,16.0,5.0,24.0,96.0,7.0,17.0,31.0,0,0,Brooklyn,45.0,4.0,14.0,23.0,5.0,40.0,83.0,20.0,23.0,104.0,14.0,10.0,21.0,14.0,Orlando,11/9/2014_Brooklyn_Orlando
179,4.0,14.0,23.0,5.0,40.0,83.0,20.0,23.0,14.0,21.0,104.0,10.0,14.0,45.0,1,1,Orlando,31.0,8.0,15.0,25.0,2.0,39.0,75.0,10.0,16.0,96.0,5.0,7.0,24.0,17.0,Brooklyn,11/9/2014_Brooklyn_Orlando
180,9.0,23.0,31.0,3.0,42.0,76.0,12.0,20.0,6.0,23.0,105.0,7.0,13.0,38.0,0,1,Dallas,41.0,9.0,29.0,22.0,7.0,35.0,83.0,17.0,24.0,96.0,15.0,8.0,15.0,13.0,Miami,11/9/2014_Dallas_Miami
181,9.0,29.0,22.0,7.0,35.0,83.0,17.0,24.0,15.0,15.0,96.0,8.0,13.0,41.0,1,0,Miami,38.0,9.0,23.0,31.0,3.0,42.0,76.0,12.0,20.0,105.0,6.0,7.0,23.0,13.0,Dallas,11/9/2014_Dallas_Miami
182,6.0,15.0,20.0,2.0,33.0,72.0,25.0,35.0,9.0,18.0,97.0,7.0,11.0,43.0,0,1,Detroit,51.0,6.0,23.0,19.0,2.0,36.0,93.0,18.0,25.0,96.0,18.0,6.0,22.0,11.0,Utah,11/9/2014_Detroit_Utah
183,6.0,23.0,19.0,2.0,36.0,93.0,18.0,25.0,18.0,22.0,96.0,6.0,11.0,51.0,1,0,Utah,43.0,6.0,15.0,20.0,2.0,33.0,72.0,25.0,35.0,97.0,9.0,7.0,18.0,11.0,Detroit,11/9/2014_Detroit_Utah
184,3.0,14.0,15.0,0.0,35.0,79.0,19.0,27.0,12.0,18.0,92.0,5.0,11.0,39.0,0,0,LA Lakers,38.0,6.0,17.0,28.0,2.0,42.0,82.0,17.0,22.0,107.0,8.0,8.0,23.0,11.0,Charlotte,11/9/2014_LA Lakers_Charlotte
185,6.0,17.0,28.0,2.0,42.0,82.0,17.0,22.0,8.0,23.0,107.0,8.0,11.0,38.0,1,1,Charlotte,39.0,3.0,14.0,15.0,0.0,35.0,79.0,19.0,27.0,92.0,12.0,5.0,18.0,11.0,LA Lakers,11/9/2014_LA Lakers_Charlotte
186,6.0,24.0,23.0,2.0,36.0,80.0,15.0,22.0,9.0,24.0,93.0,11.0,10.0,37.0,0,0,Oklahoma City,40.0,6.0,18.0,16.0,6.0,36.0,78.0,23.0,27.0,101.0,11.0,5.0,22.0,14.0,Sacramento,11/9/2014_Oklahoma City_Sacramento
