,+/1,3P,3PA,AST,BLK,Date,FG,FGA,FT,FTA,Game_Id,ORB,Opponent,PF,PTS,STL,TOV,TRB,Team,minutes,name,opp_score,result,started,team_score
5004,-8,0,0,3,0,1/27/2017,2,5,0,0,1/27/2017_Toronto_Milwaukee,0,Toronto,3,4,0,2,2,Milwaukee,24:45,Malcolm Brogdon,102,loser,False,86
5005,-15,0,0,1,1,1/27/2017,3,5,0,0,1/27/2017_Toronto_Milwaukee,1,Toronto,0,6,1,2,2,Milwaukee,17:28,Greg Monroe,102,loser,False,86
5006,+6,1,2,1,0,1/27/2017,1,3,2,2,1/27/2017_Toronto_Milwaukee,1,Toronto,1,5,1,1,2,Milwaukee,10:38,Jason Terry,102,loser,False,86
5007,+7,0,0,0,1,1/27/2017,3,5,2,2,1/27/2017_Toronto_Milwaukee,2,Toronto,3,8,0,1,2,Milwaukee,7:52,Thon Maker,102,loser,False,86
5008,-15,0,1,0,0,1/27/2017,0,2,0,0,1/27/2017_Toronto_Milwaukee,0,Toronto,0,0,0,2,1,Milwaukee,6:55,Michael Beasley,102,loser,False,86
5009,+8,0,1,0,0,1/27/2017,0,2,0,0,1/27/2017_Toronto_Milwaukee,1,Toronto,0,0,0,0,1,Milwaukee,6:24,Mirza Teletovic,102,loser,False,86
5010,,,,,,1/27/2017,,,,,1/27/2017_Toronto_Milwaukee,,Toronto,,,,,,Milwaukee,DNP,John Henson,102,loser,False,86
5011,+20,3,6,6,0,1/27/2017,9,18,11,14,1/27/2017_Milwaukee_Toronto,2,Milwaukee,1,32,1,2,3,Toronto,38:45,Kyle Lowry,86,winner,True,102
5012,+21,1,6,2,2,1/27/2017,2,9,2,3,1/27/2017_Milwaukee_Toronto,0,Milwaukee,3,7,0,1,3,Toronto,31:48,DeMarre Carroll,86,winner,True,102
5013,+22,2,3,1,0,1/27/2017,7,15,3,3,1/27/2017_Milwaukee_Toronto,1,Milwaukee,1,19,0,2,6,Toronto,31:29,Norman Powell,86,winner,True,102
5014,+5,2,4,2,1,1/27/2017,4,6,0,0,1/27/2017_Milwaukee_Toronto,2,Milwaukee,1,10,2,0,7,Toronto,26:37,Patrick Patterson,86,winner,True,102
5015,+19,0,0,1,2,1/27/2017,4,10,0,0,1/27/2017_Milwaukee_Toronto,1,Milwaukee,1,8,1,2,11,Toronto,24:14,Jonas Valanciunas,86,winner,True,102
5016,-1,0,0,5,0,1/27/2017,3,6,0,0,1/27/2017_Milwaukee_Toronto,0,Milwaukee,2,6,2,2,2,Toronto,28:34,Cory Joseph,86,winner,False,102
5017,-3,0,0,0,5,1/27/2017,4,7,1,1,1/27/2017_Milwaukee_Toronto,4,Milwaukee,2,9,1,3,5,Toronto,23:46,Lucas Nogueira,86,winner,False,102
5018,-7,1,5,2,0,1/27/2017,1,7,1,2,1/27/2017_Milwaukee_Toronto,0,Milwaukee,0,4,1,1,6,Toronto,18:28,Terrence Ross,86,winner,False,102
5019,-3,0,0,0,1,1/27/2017,2,4,0,0,1/27/2017_Milwaukee_Toronto,1,Milwaukee,4,4,0,1,3,Toronto,9:51,Pascal Siakam,86,winner,False,102
5020,+7,1,1,1,0,1/27/2017,1,2,0,0,1/27/2017_Milwaukee_Toronto,1,Milwaukee,4,3,1,0,1,Toronto,6:28,Fred VanVleet,86,winner,False,102
5021,,,,,,1/27/2017,,,,,1/27/2017_Milwaukee_Toronto,,Milwaukee,,,,,,Toronto,DNP,Jared Sullinger,86,winner,False,102
5022,,,,,,1/27/2017,,,,,1/27/2017_Milwaukee_Toronto,,Milwaukee,,,,,,Toronto,DNP,Jakob Poeltl,86,winner,False,102
5023,+5,2,6,2,1,1/28/2017,7,11,1,1,1/28/2017_Charlotte_Sacramento,0,Charlotte,4,17,0,2,0,Sacramento,34:50,Darren Collison,106,winner,True,109
5024,+11,2,2,4,1,1/28/2017,13,22,7,9,1/28/2017_Charlotte_Sacramento,7,Charlotte,4,35,0,2,18,Sacramento,34:14,DeMarcus Cousins,106,winner,True,109
5025,+9,2,4,4,0,1/28/2017,4,8,3,4,1/28/2017_Charlotte_Sacramento,0,Charlotte,1,13,1,0,2,Sacramento,30:38,Arron Afflalo,106,winner,True,109
5026,-8,1,3,1,0,1/28/2017,2,7,2,4,1/28/2017_Charlotte_Sacramento,0,Charlotte,2,7,1,0,1,Sacramento,24:21,Garrett Temple,106,winner,True,109
5027,-5,0,0,1,1,1/28/2017,1,3,1,2,1/28/2017_Charlotte_Sacramento,0,Charlotte,4,3,0,0,3,Sacramento,12:08,Kosta Koufos,106,winner,True,109
5028,+6,0,1,9,0,1/28/2017,2,6,1,2,1/28/2017_Charlotte_Sacramento,0,Charlotte,0,5,1,2,0,Sacramento,31:37,Ty Lawson,106,winner,False,109
5029,+11,4,8,3,1,1/28/2017,5,9,0,0,1/28/2017_Charlotte_Sacramento,0,Charlotte,2,14,2,0,7,Sacramento,30:08,Anthony Tolliver,106,winner,False,109
5030,+2,0,2,2,0,1/28/2017,0,4,0,0,1/28/2017_Charlotte_Sacramento,0,Charlotte,1,0,1,2,4,Sacramento,14:56,Matt Barnes,106,winner,False,109
5031,-11,0,0,0,0,1/28/2017,6,7,1,4,1/28/2017_Charlotte_Sacramento,1,Charlotte,3,13,0,1,3,Sacramento,14:26,Willie Cauley-Stein,106,winner,False,109
5032,-5,0,1,1,1,1/28/2017,1,2,0,0,1/28/2017_Charlotte_Sacramento,0,Charlotte,2,2,0,0,0,Sacramento,12:42,Malachi Richardson,106,winner,False,109
5033,,,,,,1/28/2017,,,,,1/28/2017_Charlotte_Sacramento,,Charlotte,,,,,,Sacramento,DNP,Ben McLemore,106,winner,False,109
5034,,,,,,1/28/2017,,,,,1/28/2017_Charlotte_Sacramento,,Charlotte,,,,,,Sacramento,DNP,Skal Labissiere,106,winner,False,109
5035,-4,3,6,7,0,1/28/2017,6,11,4,4,1/28/2017_Sacramento_Charlotte,1,Sacramento,3,19,0,5,7,Charlotte,39:41,Nicolas Batum,109,loser,True,106
5036,-4,3,6,7,1,1/28/2017,8,16,7,8,1/28/2017_Sacramento_Charlotte,1,Sacramento,3,26,1,2,3,Charlotte,39:03,Kemba Walker,109,loser,True,106
5037,-2,2,8,1,0,1/28/2017,5,12,2,2,1/28/2017_Sacramento_Charlotte,1,Sacramento,5,14,0,0,2,Charlotte,31:13,Marvin Williams,109,loser,True,106
5038,+3,0,0,0,4,1/28/2017,3,5,3,4,1/28/2017_Sacramento_Charlotte,1,Sacramento,4,9,1,0,6,Charlotte,18:36,Michael Kidd-Gilchrist,109,loser,True,106
5039,+5,0,0,1,1,1/28/2017,2,2,2,2,1/28/2017_Sacramento_Charlotte,1,Sacramento,1,6,0,1,2,Charlotte,12:08,Roy Hibbert,109,loser,True,106
5040,-3,0,1,1,1,1/28/2017,4,6,4,4,1/28/2017_Sacramento_Charlotte,2,Sacramento,5,12,0,1,7,Charlotte,28:19,Spencer Hawes,109,loser,False,106
5041,-5,1,7,1,0,1/28/2017,3,10,0,0,1/28/2017_Sacramento_Charlotte,0,Sacramento,3,7,2,1,1,Charlotte,27:59,Marco Belinelli,109,loser,False,106
5042,-7,2,8,6,1,1/28/2017,3,10,0,0,1/28/2017_Sacramento_Charlotte,0,Sacramento,1,8,0,0,4,Charlotte,22:15,Frank Kaminsky,109,loser,False,106
5043,+2,1,1,0,0,1/28/2017,2,3,0,0,1/28/2017_Sacramento_Charlotte,0,Sacramento,0,5,0,1,2,Charlotte,20:46,Ramon Sessions,109,loser,False,106
5044,,,,,,1/28/2017,,,,,1/28/2017_Sacramento_Charlotte,,Sacramento,,,,,,Charlotte,DNP,Christian Wood,109,loser,False,106
5045,,,,,,1/28/2017,,,,,1/28/2017_Sacramento_Charlotte,,Sacramento,,,,,,Charlotte,DNP,Treveon Graham,109,loser,False,106
5046,,,,,,1/28/2017,,,,,1/28/2017_Sacramento_Charlotte,,Sacramento,,,,,,Charlotte,DNP,Brian Roberts,109,loser,False,106
5047,,,,,,1/28/2017,,,,,1/28/2017_Sacramento_Charlotte,,Sacramento,,,,,,Charlotte,DNP,Jeremy Lamb,109,loser,False,106
5048,-25,1,4,6,0,1/28/2017,3,11,3,6,1/28/2017_Golden State_LA Clippers,0,Golden State,3,10,1,1,2,LA Clippers,37:56,Austin Rivers,144,loser,True,98
5049,-38,3,5,0,0,1/28/2017,4,8,2,2,1/28/2017_Golden State_LA Clippers,0,Golden State,1,13,1,4,1,LA Clippers,26:02,J.J. Redick,144,loser,True,98
5050,-27,0,0,3,0,1/28/2017,4,4,0,3,1/28/2017_Golden State_LA Clippers,2,Golden State,0,8,0,1,5,LA Clippers,23:25,DeAndre Jordan,144,loser,True,98
5051,-34,0,1,2,0,1/28/2017,9,14,2,3,1/28/2017_Golden State_LA Clippers,2,Golden State,4,20,1,2,4,LA Clippers,22:44,Blake Griffin,144,loser,True,98
5052,-11,1,1,1,0,1/28/2017,1,4,2,2,1/28/2017_Golden State_LA Clippers,0,Golden State,2,5,1,0,1,LA Clippers,11:50,Luc Mbah a Moute,144,loser,True,98
5053,-31,1,3,2,0,1/28/2017,2,7,0,0,1/28/2017_Golden State_LA Clippers,0,Golden State,5,5,2,2,1,LA Clippers,29:56,Jamal Crawford,144,loser,False,98
5054,-31,2,5,5,1,1/28/2017,3,12,2,2,1/28/2017_Golden State_LA Clippers,2,Golden State,1,10,0,3,7,LA Clippers,27:51,Raymond Felton,144,loser,False,98
5055,-16,1,3,2,1,1/28/2017,2,6,0,0,1/28/2017_Golden State_LA Clippers,0,Golden State,1,5,0,0,3,LA Clippers,19:21,Marreese Speights,144,loser,False,98
5056,-2,0,0,2,0,1/28/2017,4,6,1,2,1/28/2017_Golden State_LA Clippers,2,Golden State,0,9,0,1,5,LA Clippers,15:00,Brandon Bass,144,loser,False,98
5057,-2,2,3,1,0,1/28/2017,2,4,0,0,1/28/2017_Golden State_LA Clippers,0,Golden State,0,6,1,0,0,LA Clippers,10:46,Alan Anderson,144,loser,False,98
5058,-10,1,3,0,0,1/28/2017,1,4,0,0,1/28/2017_Golden State_LA Clippers,0,Golden State,0,3,0,0,2,LA Clippers,10:16,Wesley Johnson,144,loser,False,98
5059,-3,0,0,0,0,1/28/2017,1,2,2,2,1/28/2017_Golden State_LA Clippers,0,Golden State,1,4,0,0,1,LA Clippers,4:53,Diamond Stone,144,loser,False,98
5060,,,,,,1/28/2017,,,,,1/28/2017_Golden State_LA Clippers,,Golden State,,,,,,LA Clippers,DNP,Paul Pierce,144,loser,False,98
5061,+42,9,15,6,0,1/28/2017,15,23,4,4,1/28/2017_LA Clippers_Golden State,0,LA Clippers,1,43,0,2,9,Golden State,28:57,Stephen Curry,98,winner,True,144
5062,+32,3,4,7,1,1/28/2017,9,11,2,2,1/28/2017_LA Clippers_Golden State,1,LA Clippers,1,23,1,0,4,Golden State,28:41,Kevin Durant,98,winner,True,144
5063,+22,2,3,1,0,1/28/2017,7,11,0,1,1/28/2017_LA Clippers_Golden State,0,LA Clippers,1,16,1,2,1,Golden State,26:35,Klay Thompson,98,winner,True,144
5064,+34,0,1,5,2,1/28/2017,1,4,3,4,1/28/2017_LA Clippers_Golden State,0,LA Clippers,3,5,2,1,5,Golden State,25:44,Draymond Green,98,winner,True,144
5065,+13,0,0,3,0,1/28/2017,2,3,0,0,1/28/2017_LA Clippers_Golden State,2,LA Clippers,3,4,1,1,6,Golden State,14:25,Zaza Pachulia,98,winner,True,144
5066,+27,1,3,5,0,1/28/2017,3,6,2,2,1/28/2017_LA Clippers_Golden State,0,LA Clippers,0,9,1,0,6,Golden State,23:50,Andre Iguodala,98,winner,False,144
5067,+4,0,0,1,0,1/28/2017,5,8,0,0,1/28/2017_LA Clippers_Golden State,3,LA Clippers,2,10,1,2,4,Golden State,19:03,James Michael McAdoo,98,winner,False,144
5068,+25,1,4,1,0,1/28/2017,2,5,0,0,1/28/2017_LA Clippers_Golden State,0,LA Clippers,1,5,0,0,2,Golden State,18:05,Patrick McCaw,98,winner,False,144
5069,+3,0,0,1,1,1/28/2017,4,6,0,0,1/28/2017_LA Clippers_Golden State,0,LA Clippers,1,8,1,0,2,Golden State,15:37,Shaun Livingston,98,winner,False,144
5070,+3,1,3,1,0,1/28/2017,2,5,0,0,1/28/2017_LA Clippers_Golden State,0,LA Clippers,0,5,0,1,1,Golden State,12:00,Ian Clark,98,winner,False,144
5071,+3,0,1,2,0,1/28/2017,2,4,0,0,1/28/2017_LA Clippers_Golden State,1,LA Clippers,1,4,1,1,4,Golden State,12:00,Kevon Looney,98,winner,False,144
5072,+19,0,0,0,2,1/28/2017,4,5,1,1,1/28/2017_LA Clippers_Golden State,2,LA Clippers,2,9,0,1,3,Golden State,10:10,JaVale McGee,98,winner,False,144
5073,+3,0,0,2,1,1/28/2017,1,1,1,2,1/28/2017_LA Clippers_Golden State,0,LA Clippers,1,3,0,0,1,Golden State,4:53,Anderson Varejao,98,winner,False,144
5074,-7,0,2,2,0,1/28/2017,7,11,0,1,1/28/2017_Miami_Detroit,0,Miami,2,14,1,2,2,Detroit,35:41,Marcus Morris,116,loser,True,103
5075,-8,0,1,1,2,1/28/2017,8,15,1,3,1/28/2017_Miami_Detroit,8,Miami,3,17,3,1,21,Detroit,35:10,Andre Drummond,116,loser,True,103
5076,-7,1,4,1,0,1/28/2017,2,11,0,0,1/28/2017_Miami_Detroit,0,Miami,2,5,1,1,0,Detroit,34:07,Kentavious Caldwell-Pope,116,loser,True,103
5077,-5,2,2,3,0,1/28/2017,10,17,2,2,1/28/2017_Miami_Detroit,0,Miami,1,24,0,4,7,Detroit,30:56,Reggie Jackson,116,loser,True,103
5078,0,0,1,1,0,1/28/2017,4,5,0,1,1/28/2017_Miami_Detroit,1,Miami,3,8,0,0,1,Detroit,24:21,Jon Leuer,116,loser,True,103
5079,-17,0,0,0,0,1/28/2017,7,11,2,2,1/28/2017_Miami_Detroit,0,Miami,1,16,0,2,2,Detroit,27:52,Tobias Harris,116,loser,False,103
5080,-8,0,0,2,0,1/28/2017,4,9,0,0,1/28/2017_Miami_Detroit,1,Miami,2,8,0,1,2,Detroit,17:04,Ish Smith,116,loser,False,103
5081,-6,1,1,0,1,1/28/2017,3,4,0,1,1/28/2017_Miami_Detroit,0,Miami,2,7,0,0,1,Detroit,15:42,Stanley Johnson,116,loser,False,103
5082,-5,0,0,1,0,1/28/2017,0,2,2,2,1/28/2017_Miami_Detroit,3,Miami,0,2,0,1,5,Detroit,12:50,Aron Baynes,116,loser,False,103
5083,-2,0,1,0,0,1/28/2017,1,4,0,0,1/28/2017_Miami_Detroit,0,Miami,0,2,1,0,1,Detroit,6:17,Reggie Bullock,116,loser,False,103
5084,,,,,,1/28/2017,,,,,1/28/2017_Miami_Detroit,,Miami,,,,,,Detroit,DNP,Beno Udrih,116,loser,False,103
5085,,,,,,1/28/2017,,,,,1/28/2017_Miami_Detroit,,Miami,,,,,,Detroit,DNP,Boban Marjanovic,116,loser,False,103
5086,0,1,9,7,0,1/28/2017,7,19,2,4,1/28/2017_Detroit_Miami,1,Detroit,2,17,0,4,3,Miami,34:25,Dion Waiters,103,winner,True,116
5087,+5,2,2,4,0,1/28/2017,8,14,5,7,1/28/2017_Detroit_Miami,0,Detroit,4,23,1,2,2,Miami,33:17,Goran Dragic,103,winner,True,116
5088,-9,0,0,0,2,1/28/2017,4,9,1,2,1/28/2017_Detroit_Miami,4,Detroit,2,9,0,2,12,Miami,29:09,Hassan Whiteside,103,winner,True,116
5089,-6,2,4,0,0,1/28/2017,3,7,4,4,1/28/2017_Detroit_Miami,1,Detroit,3,12,1,1,3,Miami,26:18,Rodney McGruder,103,winner,True,116
5090,-8,3,3,0,0,1/28/2017,3,3,0,0,1/28/2017_Detroit_Miami,1,Detroit,3,9,0,1,3,Miami,13:29,Luke Babbitt,103,winner,True,116
5091,+26,5,7,2,0,1/28/2017,7,10,0,0,1/28/2017_Detroit_Miami,0,Detroit,1,19,1,1,0,Miami,33:36,Wayne Ellington,103,winner,False,116
5092,+25,0,1,5,1,1/28/2017,7,13,4,4,1/28/2017_Detroit_Miami,0,Detroit,1,18,2,0,8,Miami,31:57,James Johnson,103,winner,False,116
5093,+10,1,2,0,0,1/28/2017,2,3,2,2,1/28/2017_Detroit_Miami,0,Detroit,2,7,0,0,2,Miami,18:58,Okaro White,103,winner,False,116
5094,+22,0,0,0,3,1/28/2017,1,2,0,0,1/28/2017_Detroit_Miami,2,Detroit,1,2,1,0,5,Miami,18:51,Willie Reed,103,winner,False,116
5095,,,,,,1/28/2017,,,,,1/28/2017_Detroit_Miami,,Detroit,,,,,,Miami,DNP,Derrick Williams,103,winner,False,116
5096,,,,,,1/28/2017,,,,,1/28/2017_Detroit_Miami,,Detroit,,,,,,Miami,DNP,Udonis Haslem,103,winner,False,116
5097,,,,,,1/28/2017,,,,,1/28/2017_Detroit_Miami,,Detroit,,,,,,Miami,DNP,Josh Richardson,103,winner,False,116
5098,,,,,,1/28/2017,,,,,1/28/2017_Detroit_Miami,,Detroit,,,,,,Miami,DNP,Tyler Johnson,103,winner,False,116
5099,-1,6,11,8,0,1/28/2017,11,21,9,9,1/28/2017_Milwaukee_Boston,0,Milwaukee,3,37,1,3,3,Boston,40:39,Isaiah Thomas,108,winner,True,112
5100,+13,4,10,4,1,1/28/2017,5,13,6,6,1/28/2017_Milwaukee_Boston,1,Milwaukee,4,20,0,0,6,Boston,38:15,Jae Crowder,108,winner,True,112
5101,-4,1,3,1,1,1/28/2017,3,9,2,2,1/28/2017_Milwaukee_Boston,1,Milwaukee,3,9,2,1,8,Boston,27:51,Jaylen Brown,108,winner,True,112
5102,+5,1,1,2,1,1/28/2017,5,7,0,1,1/28/2017_Milwaukee_Boston,1,Milwaukee,3,11,0,0,7,Boston,24:40,Amir Johnson,108,winner,True,112
5103,+4,0,3,3,1,1/28/2017,0,4,0,0,1/28/2017_Milwaukee_Boston,2,Milwaukee,2,0,1,3,2,Boston,17:52,Jonas Jerebko,108,winner,True,112
5104,+1,1,5,3,0,1/28/2017,7,12,2,3,1/28/2017_Milwaukee_Boston,1,Milwaukee,4,17,1,1,7,Boston,35:56,Kelly Olynyk,108,winner,False,112
5105,+9,0,1,5,1,1/28/2017,2,6,5,7,1/28/2017_Milwaukee_Boston,0,Milwaukee,1,9,0,4,4,Boston,34:34,Marcus Smart,108,winner,False,112
5106,-1,0,3,0,0,1/28/2017,0,4,0,0,1/28/2017_Milwaukee_Boston,0,Milwaukee,0,0,1,0,1,Boston,16:55,Terry Rozier,108,winner,False,112
5107,-1,0,0,0,1,1/28/2017,2,6,0,2,1/28/2017_Milwaukee_Boston,3,Milwaukee,1,4,0,1,5,Boston,14:52,Tyler Zeller,108,winner,False,112
5108,-5,1,3,0,1,1/28/2017,2,7,0,0,1/28/2017_Milwaukee_Boston,0,Milwaukee,2,5,0,0,1,Boston,13:26,Gerald Green,108,winner,False,112
5109,,,,,,1/28/2017,,,,,1/28/2017_Milwaukee_Boston,,Milwaukee,,,,,,Boston,DNP,James Young,108,winner,False,112
5110,,,,,,1/28/2017,,,,,1/28/2017_Milwaukee_Boston,,Milwaukee,,,,,,Boston,DNP,Jordan Mickey,108,winner,False,112
5111,+1,2,3,6,1,1/28/2017,8,16,3,4,1/28/2017_Boston_Milwaukee,0,Boston,2,21,0,2,6,Milwaukee,45:05,Giannis Antetokounmpo,112,loser,True,108
5112,-1,4,5,0,1,1/28/2017,4,6,0,0,1/28/2017_Boston_Milwaukee,0,Boston,2,12,0,0,3,Milwaukee,32:59,Tony Snell,112,loser,True,108
5113,-2,0,3,1,0,1/28/2017,2,13,0,0,1/28/2017_Boston_Milwaukee,4,Boston,2,4,0,3,8,Milwaukee,31:06,Jabari Parker,112,loser,True,108
5114,-7,1,2,6,0,1/28/2017,4,7,5,6,1/28/2017_Boston_Milwaukee,0,Boston,4,14,1,4,3,Milwaukee,28:04,Matthew Dellavedova,112,loser,True,108
5115,-3,0,0,0,1,1/28/2017,2,5,0,0,1/28/2017_Boston_Milwaukee,0,Boston,2,4,1,1,2,Milwaukee,10:26,Thon Maker,112,loser,True,108
5116,0,0,0,1,3,1/28/2017,4,10,6,9,1/28/2017_Boston_Milwaukee,3,Boston,5,14,3,1,13,Milwaukee,35:06,Greg Monroe,112,loser,False,108
5117,+2,0,3,5,0,1/28/2017,4,12,3,3,1/28/2017_Boston_Milwaukee,1,Boston,2,11,0,1,2,Milwaukee,32:24,Malcolm Brogdon,112,loser,False,108
5118,-6,1,1,1,0,1/28/2017,7,10,2,2,1/28/2017_Boston_Milwaukee,0,Boston,2,17,0,2,8,Milwaukee,22:21,Michael Beasley,112,loser,False,108
5119,-3,1,4,2,0,1/28/2017,1,6,0,0,1/28/2017_Boston_Milwaukee,0,Boston,2,3,1,0,1,Milwaukee,20:01,Jason Terry,112,loser,False,108
5120,-1,0,0,1,0,1/28/2017,1,2,6,8,1/28/2017_Boston_Milwaukee,1,Boston,2,8,0,1,1,Milwaukee,7:28,John Henson,112,loser,False,108
5121,,,,,,1/28/2017,,,,,1/28/2017_Boston_Milwaukee,,Boston,,,,,,Milwaukee,DNP,Miles Plumlee,112,loser,False,108
5122,,,,,,1/28/2017,,,,,1/28/2017_Boston_Milwaukee,,Boston,,,,,,Milwaukee,DNP,Rashad Vaughn,112,loser,False,108
5123,,,,,,1/28/2017,,,,,1/28/2017_Boston_Milwaukee,,Boston,,,,,,Milwaukee,DNP,Mirza Teletovic,112,loser,False,108
5124,-15,3,6,0,2,1/28/2017,10,15,2,3,1/28/2017_Minnesota_Brooklyn,1,Minnesota,4,25,1,2,7,Brooklyn,30:13,Brook Lopez,129,loser,True,109
5125,-12,0,1,2,0,1/28/2017,4,12,2,3,1/28/2017_Minnesota_Brooklyn,0,Minnesota,1,10,0,2,1,Brooklyn,24:28,Bojan Bogdanovic,129,loser,True,109
5126,-12,0,2,5,0,1/28/2017,3,7,7,8,1/28/2017_Minnesota_Brooklyn,0,Minnesota,2,13,1,1,4,Brooklyn,23:44,Spencer Dinwiddie,129,loser,True,109
5127,-11,1,3,1,0,1/28/2017,2,6,0,0,1/28/2017_Minnesota_Brooklyn,0,Minnesota,0,5,0,3,2,Brooklyn,16:34,Randy Foye,129,loser,True,109
5128,-15,0,0,1,0,1/28/2017,3,4,0,0,1/28/2017_Minnesota_Brooklyn,1,Minnesota,3,6,0,1,5,Brooklyn,15:54,Trevor Booker,129,loser,True,109
5129,-10,1,2,1,1,1/28/2017,4,8,2,3,1/28/2017_Minnesota_Brooklyn,0,Minnesota,3,11,2,1,4,Brooklyn,27:25,Caris LeVert,129,loser,False,109
5130,-12,0,2,8,1,1/28/2017,3,9,4,4,1/28/2017_Minnesota_Brooklyn,0,Minnesota,1,10,2,3,2,Brooklyn,26:44,Isaiah Whitehead,129,loser,False,109
5131,-3,0,1,1,0,1/28/2017,6,10,2,2,1/28/2017_Minnesota_Brooklyn,0,Minnesota,0,14,0,0,1,Brooklyn,25:06,Sean Kilpatrick,129,loser,False,109
5132,-6,1,2,0,1,1/28/2017,4,7,0,0,1/28/2017_Minnesota_Brooklyn,1,Minnesota,2,9,0,1,7,Brooklyn,19:57,Justin Hamilton,129,loser,False,109
5133,-10,1,2,0,1,1/28/2017,2,6,0,0,1/28/2017_Minnesota_Brooklyn,2,Minnesota,1,5,0,0,2,Brooklyn,16:34,Quincy Acy,129,loser,False,109
5134,+9,0,0,0,0,1/28/2017,0,1,0,0,1/28/2017_Minnesota_Brooklyn,0,Minnesota,0,0,0,0,3,Brooklyn,8:08,Rondae Hollis-Jefferson,129,loser,False,109
5135,-3,0,0,1,0,1/28/2017,0,0,1,2,1/28/2017_Minnesota_Brooklyn,0,Minnesota,1,1,0,0,2,Brooklyn,5:14,Luis Scola,129,loser,False,109
5136,,,,,,1/28/2017,,,,,1/28/2017_Minnesota_Brooklyn,,Minnesota,,,,,,Brooklyn,DNP,Chris McCullough,129,loser,False,109
5137,+21,1,1,4,1,1/28/2017,9,18,4,5,1/28/2017_Brooklyn_Minnesota,2,Brooklyn,4,23,1,2,3,Minnesota,38:02,Andrew Wiggins,109,winner,True,129
5138,+8,3,6,2,1,1/28/2017,6,11,5,7,1/28/2017_Brooklyn_Minnesota,0,Brooklyn,1,20,2,1,6,Minnesota,36:36,Zach LaVine,109,winner,True,129
5139,+17,2,3,1,4,1/28/2017,15,26,5,8,1/28/2017_Brooklyn_Minnesota,4,Brooklyn,1,37,1,2,13,Minnesota,36:03,Karl-Anthony Towns,109,winner,True,129
5140,+19,0,0,4,0,1/28/2017,4,9,4,4,1/28/2017_Brooklyn_Minnesota,1,Brooklyn,3,12,2,2,10,Minnesota,33:53,Gorgui Dieng,109,winner,True,129
5141,+8,0,2,6,0,1/28/2017,5,9,4,4,1/28/2017_Brooklyn_Minnesota,0,Brooklyn,5,14,1,2,3,Minnesota,22:08,Ricky Rubio,109,winner,True,129
5142,+16,2,3,1,1,1/28/2017,6,11,4,4,1/28/2017_Brooklyn_Minnesota,5,Brooklyn,3,18,0,0,7,Minnesota,28:16,Shabazz Muhammad,109,winner,False,129
5143,+12,0,1,7,1,1/28/2017,1,2,0,0,1/28/2017_Brooklyn_Minnesota,0,Brooklyn,0,2,1,1,5,Minnesota,25:52,Kris Dunn,109,winner,False,129
5144,-2,1,4,1,0,1/28/2017,1,4,0,0,1/28/2017_Brooklyn_Minnesota,0,Brooklyn,1,3,0,0,0,Minnesota,13:57,Nemanja Bjelica,109,winner,False,129
5145,-5,0,0,0,0,1/28/2017,0,1,0,0,1/28/2017_Brooklyn_Minnesota,0,Brooklyn,1,0,0,1,0,Minnesota,1:59,Cole Aldrich,109,winner,False,129
5146,+3,0,0,1,0,1/28/2017,0,1,0,0,1/28/2017_Brooklyn_Minnesota,0,Brooklyn,0,0,0,0,0,Minnesota,1:37,Tyus Jones,109,winner,False,129
5147,+3,0,0,0,0,1/28/2017,0,0,0,0,1/28/2017_Brooklyn_Minnesota,0,Brooklyn,2,0,0,0,1,Minnesota,1:37,Adreian Payne,109,winner,False,129
5148,,,,,,1/28/2017,,,,,1/28/2017_Brooklyn_Minnesota,,Brooklyn,,,,,,Minnesota,DNP,Brandon Rush,109,winner,False,129
5149,,,,,,1/28/2017,,,,,1/28/2017_Brooklyn_Minnesota,,Brooklyn,,,,,,Minnesota,DNP,Jordan Hill,109,winner,False,129
5150,+10,3,5,1,0,1/28/2017,9,14,11,11,1/28/2017_Phoenix_Denver,1,Phoenix,0,32,0,1,8,Denver,37:28,Danilo Gallinari,112,winner,True,123
5151,+21,0,0,2,2,1/28/2017,6,9,9,11,1/28/2017_Phoenix_Denver,3,Phoenix,3,21,2,0,14,Denver,36:39,Kenneth Faried,112,winner,True,123
5152,+12,1,6,4,0,1/28/2017,6,15,2,3,1/28/2017_Phoenix_Denver,1,Phoenix,4,15,2,0,7,Denver,35:11,Gary Harris,112,winner,True,123
5153,+3,2,6,6,0,1/28/2017,4,9,7,8,1/28/2017_Phoenix_Denver,0,Phoenix,5,17,1,2,3,Denver,33:20,Jameer Nelson,112,winner,True,123
5154,+8,0,0,0,0,1/28/2017,2,4,1,1,1/28/2017_Phoenix_Denver,0,Phoenix,3,5,0,3,4,Denver,15:29,Jusuf Nurkic,112,winner,True,123
5155,+11,1,2,1,1,1/28/2017,7,10,3,3,1/28/2017_Phoenix_Denver,0,Phoenix,2,18,0,2,1,Denver,23:21,Jamal Murray,112,winner,False,123
5156,-1,0,2,0,0,1/28/2017,2,10,2,2,1/28/2017_Phoenix_Denver,1,Phoenix,1,6,1,1,3,Denver,23:15,Wilson Chandler,112,winner,False,123
5157,-1,0,2,3,0,1/28/2017,2,5,2,3,1/28/2017_Phoenix_Denver,1,Phoenix,4,6,1,3,5,Denver,20:19,Will Barton,112,winner,False,123
