3P,3PA,AST,BLK,FG,FGA,FT,FTA,ORB,PF,PTS,STL,TOV,TRB,is_Home,Team_Win,opponent,opp_TRB,opp_3P,opp_3PA,opp_AST,opp_BLK,opp_FG,opp_FGA,opp_FT,opp_FTA,opp_PTS,opp_ORB,opp_STL,opp_PF,opp_TOV,Team,Game_Id
8.0,22.0,27.0,3.0,40.0,85.0,13.0,18.0,12.0,18.0,101.0,9.0,18.0,43.0,1,1,Miami,31.0,7.0,20.0,15.0,12.0,37.0,77.0,16.0,23.0,97.0,6.0,11.0,17.0,13.0,Chicago,3/27/2013_Chicago_Miami
5.0,14.0,27.0,4.0,34.0,76.0,20.0,28.0,2.0,15.0,93.0,10.0,15.0,37.0,0,1,Cleveland,46.0,7.0,17.0,26.0,6.0,38.0,86.0,9.0,14.0,92.0,9.0,10.0,22.0,18.0,Boston,3/27/2013_Cleveland_Boston
7.0,17.0,26.0,6.0,38.0,86.0,9.0,14.0,9.0,22.0,92.0,10.0,18.0,46.0,1,0,Boston,37.0,5.0,14.0,27.0,4.0,34.0,76.0,20.0,28.0,93.0,2.0,10.0,15.0,15.0,Cleveland,3/27/2013_Cleveland_Boston
11.0,28.0,24.0,1.0,41.0,90.0,12.0,21.0,16.0,14.0,105.0,6.0,15.0,45.0,0,1,Golden State,41.0,5.0,24.0,30.0,4.0,41.0,90.0,11.0,13.0,98.0,13.0,9.0,19.0,14.0,Sacramento,3/27/2013_Golden State_Sacramento
5.0,24.0,30.0,4.0,41.0,90.0,11.0,13.0,13.0,19.0,98.0,9.0,14.0,41.0,1,0,Sacramento,45.0,11.0,28.0,24.0,1.0,41.0,90.0,12.0,21.0,105.0,16.0,6.0,14.0,15.0,Golden State,3/27/2013_Golden State_Sacramento
6.0,18.0,20.0,5.0,35.0,78.0,24.0,28.0,9.0,21.0,100.0,9.0,12.0,45.0,0,1,Houston,42.0,6.0,21.0,18.0,4.0,32.0,83.0,21.0,26.0,91.0,15.0,7.0,25.0,14.0,Indiana,3/27/2013_Houston_Indiana
6.0,21.0,18.0,4.0,32.0,83.0,21.0,26.0,15.0,25.0,91.0,7.0,14.0,42.0,1,0,Indiana,45.0,6.0,18.0,20.0,5.0,35.0,78.0,24.0,28.0,100.0,9.0,9.0,21.0,12.0,Houston,3/27/2013_Houston_Indiana
10.0,22.0,27.0,9.0,44.0,82.0,22.0,38.0,12.0,25.0,120.0,10.0,21.0,44.0,0,1,Minnesota,45.0,5.0,17.0,23.0,3.0,45.0,97.0,22.0,30.0,117.0,17.0,15.0,26.0,15.0,LA Lakers,3/27/2013_Minnesota_LA Lakers
5.0,17.0,23.0,3.0,45.0,97.0,22.0,30.0,17.0,26.0,117.0,15.0,15.0,45.0,1,0,LA Lakers,44.0,10.0,22.0,27.0,9.0,44.0,82.0,22.0,38.0,120.0,12.0,10.0,25.0,21.0,Minnesota,3/27/2013_Minnesota_LA Lakers
13.0,29.0,18.0,3.0,34.0,73.0,24.0,28.0,12.0,18.0,105.0,9.0,9.0,35.0,0,1,New Orleans,35.0,4.0,14.0,19.0,2.0,35.0,71.0,17.0,24.0,91.0,10.0,6.0,25.0,11.0,LA Clippers,3/27/2013_New Orleans_LA Clippers
4.0,14.0,19.0,2.0,35.0,71.0,17.0,24.0,10.0,25.0,91.0,6.0,11.0,35.0,1,0,LA Clippers,35.0,13.0,29.0,18.0,3.0,34.0,73.0,24.0,28.0,105.0,12.0,9.0,18.0,9.0,New Orleans,3/27/2013_New Orleans_LA Clippers
6.0,21.0,14.0,2.0,33.0,70.0,29.0,35.0,10.0,24.0,101.0,6.0,16.0,34.0,0,0,New York,31.0,13.0,31.0,18.0,2.0,38.0,74.0,19.0,22.0,108.0,7.0,9.0,25.0,11.0,Memphis,3/27/2013_New York_Memphis
13.0,31.0,18.0,2.0,38.0,74.0,19.0,22.0,7.0,25.0,108.0,9.0,11.0,31.0,1,1,Memphis,34.0,6.0,21.0,14.0,2.0,33.0,70.0,29.0,35.0,101.0,10.0,6.0,24.0,16.0,New York,3/27/2013_New York_Memphis
5.0,20.0,17.0,2.0,27.0,84.0,21.0,29.0,16.0,28.0,80.0,8.0,15.0,43.0,0,0,Oklahoma City,41.0,8.0,14.0,20.0,8.0,29.0,63.0,37.0,41.0,103.0,7.0,9.0,21.0,14.0,Washington,3/27/2013_Oklahoma City_Washington
8.0,14.0,20.0,8.0,29.0,63.0,37.0,41.0,7.0,21.0,103.0,9.0,14.0,41.0,1,1,Washington,43.0,5.0,20.0,17.0,2.0,27.0,84.0,21.0,29.0,80.0,16.0,8.0,28.0,15.0,Oklahoma City,3/27/2013_Oklahoma City_Washington
6.0,24.0,18.0,3.0,37.0,89.0,12.0,13.0,14.0,9.0,92.0,9.0,14.0,44.0,0,0,Philadelphia,48.0,8.0,16.0,28.0,3.0,42.0,89.0,8.0,9.0,100.0,14.0,5.0,14.0,15.0,Milwaukee,3/27/2013_Philadelphia_Milwaukee
8.0,16.0,28.0,3.0,42.0,89.0,8.0,9.0,14.0,14.0,100.0,5.0,15.0,48.0,1,1,Milwaukee,44.0,6.0,24.0,18.0,3.0,37.0,89.0,12.0,13.0,92.0,14.0,9.0,9.0,14.0,Philadelphia,3/27/2013_Philadelphia_Milwaukee
5.0,20.0,24.0,1.0,46.0,95.0,14.0,25.0,19.0,20.0,111.0,8.0,9.0,54.0,0,1,Portland,40.0,8.0,18.0,22.0,5.0,36.0,82.0,13.0,21.0,93.0,13.0,1.0,23.0,14.0,Brooklyn,3/27/2013_Portland_Brooklyn
8.0,18.0,22.0,5.0,36.0,82.0,13.0,21.0,13.0,23.0,93.0,1.0,14.0,40.0,1,0,Brooklyn,54.0,5.0,20.0,24.0,1.0,46.0,95.0,14.0,25.0,111.0,19.0,8.0,20.0,9.0,Portland,3/27/2013_Portland_Brooklyn
0.0,10.0,26.0,3.0,42.0,88.0,15.0,17.0,14.0,24.0,99.0,8.0,15.0,41.0,0,0,San Antonio,38.0,10.0,15.0,20.0,8.0,35.0,76.0,20.0,27.0,100.0,11.0,7.0,17.0,18.0,Denver,3/27/2013_San Antonio_Denver
10.0,15.0,20.0,8.0,35.0,76.0,20.0,27.0,11.0,17.0,100.0,7.0,18.0,38.0,1,1,Denver,41.0,0.0,10.0,26.0,3.0,42.0,88.0,15.0,17.0,99.0,14.0,8.0,24.0,15.0,San Antonio,3/27/2013_San Antonio_Denver
10.0,21.0,27.0,0.0,40.0,81.0,17.0,20.0,8.0,21.0,107.0,11.0,11.0,40.0,0,1,Toronto,42.0,4.0,17.0,20.0,1.0,35.0,78.0,14.0,20.0,88.0,10.0,8.0,18.0,19.0,Atlanta,3/27/2013_Toronto_Atlanta
4.0,17.0,20.0,1.0,35.0,78.0,14.0,20.0,10.0,18.0,88.0,8.0,19.0,42.0,1,0,Atlanta,40.0,10.0,21.0,27.0,0.0,40.0,81.0,17.0,20.0,107.0,8.0,11.0,21.0,11.0,Toronto,3/27/2013_Toronto_Atlanta
6.0,16.0,27.0,4.0,34.0,76.0,14.0,19.0,8.0,18.0,88.0,7.0,17.0,36.0,0,0,Utah,46.0,6.0,15.0,30.0,6.0,44.0,85.0,9.0,13.0,103.0,12.0,10.0,17.0,16.0,Phoenix,3/27/2013_Utah_Phoenix
6.0,15.0,30.0,6.0,44.0,85.0,9.0,13.0,12.0,17.0,103.0,10.0,16.0,46.0,1,1,Phoenix,36.0,6.0,16.0,27.0,4.0,34.0,76.0,14.0,19.0,88.0,8.0,7.0,18.0,17.0,Utah,3/27/2013_Utah_Phoenix
7.0,15.0,22.0,4.0,40.0,84.0,16.0,26.0,15.0,19.0,103.0,8.0,13.0,55.0,0,1,Dallas,34.0,4.0,14.0,18.0,7.0,32.0,83.0,10.0,14.0,78.0,7.0,8.0,24.0,11.0,Indiana,3/28/2013_Dallas_Indiana
4.0,14.0,18.0,7.0,32.0,83.0,10.0,14.0,7.0,24.0,78.0,8.0,11.0,34.0,1,0,Indiana,55.0,7.0,15.0,22.0,4.0,40.0,84.0,16.0,26.0,103.0,15.0,8.0,19.0,13.0,Dallas,3/28/2013_Dallas_Indiana
5.0,20.0,19.0,6.0,34.0,77.0,30.0,39.0,11.0,20.0,103.0,7.0,18.0,40.0,0,0,Milwaukee,43.0,7.0,19.0,22.0,4.0,45.0,93.0,16.0,22.0,113.0,15.0,12.0,25.0,12.0,LA Lakers,3/28/2013_Milwaukee_LA Lakers
7.0,19.0,22.0,4.0,45.0,93.0,16.0,22.0,15.0,25.0,113.0,12.0,12.0,43.0,1,1,LA Lakers,40.0,5.0,20.0,19.0,6.0,34.0,77.0,30.0,39.0,103.0,11.0,7.0,20.0,18.0,Milwaukee,3/28/2013_Milwaukee_LA Lakers
7.0,18.0,21.0,3.0,44.0,83.0,22.0,24.0,13.0,21.0,117.0,5.0,18.0,50.0,0,1,Phoenix,37.0,7.0,20.0,29.0,6.0,42.0,94.0,12.0,23.0,103.0,14.0,11.0,18.0,9.0,Sacramento,3/28/2013_Phoenix_Sacramento
7.0,20.0,29.0,6.0,42.0,94.0,12.0,23.0,14.0,18.0,103.0,11.0,9.0,37.0,1,0,Sacramento,50.0,7.0,18.0,21.0,3.0,44.0,83.0,22.0,24.0,117.0,13.0,5.0,21.0,18.0,Phoenix,3/28/2013_Phoenix_Sacramento
8.0,20.0,28.0,2.0,40.0,88.0,19.0,24.0,10.0,15.0,107.0,6.0,13.0,40.0,0,0,Boston,37.0,11.0,23.0,25.0,9.0,45.0,83.0,17.0,21.0,118.0,9.0,8.0,20.0,12.0,Atlanta,3/29/2013_Boston_Atlanta
11.0,23.0,25.0,9.0,45.0,83.0,17.0,21.0,9.0,20.0,118.0,8.0,12.0,37.0,1,1,Atlanta,40.0,8.0,20.0,28.0,2.0,40.0,88.0,19.0,24.0,107.0,10.0,6.0,15.0,13.0,Boston,3/29/2013_Boston_Atlanta
7.0,18.0,26.0,6.0,42.0,86.0,6.0,10.0,12.0,13.0,97.0,5.0,9.0,43.0,0,1,Cleveland,40.0,4.0,18.0,24.0,6.0,37.0,86.0,9.0,15.0,87.0,11.0,6.0,15.0,10.0,Philadelphia,3/29/2013_Cleveland_Philadelphia
4.0,18.0,24.0,6.0,37.0,86.0,9.0,15.0,11.0,15.0,87.0,6.0,10.0,40.0,1,0,Philadelphia,43.0,7.0,18.0,26.0,6.0,42.0,86.0,6.0,10.0,97.0,12.0,5.0,13.0,9.0,Cleveland,3/29/2013_Cleveland_Philadelphia
5.0,20.0,18.0,6.0,32.0,79.0,18.0,36.0,24.0,22.0,87.0,7.0,19.0,49.0,0,0,Denver,33.0,4.0,14.0,23.0,5.0,42.0,74.0,21.0,31.0,109.0,8.0,12.0,28.0,12.0,Brooklyn,3/29/2013_Denver_Brooklyn
4.0,14.0,23.0,5.0,42.0,74.0,21.0,31.0,8.0,28.0,109.0,12.0,12.0,33.0,1,1,Brooklyn,49.0,5.0,20.0,18.0,6.0,32.0,79.0,18.0,36.0,87.0,24.0,7.0,22.0,19.0,Denver,3/29/2013_Denver_Brooklyn
4.0,13.0,25.0,6.0,44.0,82.0,7.0,9.0,10.0,16.0,99.0,7.0,10.0,42.0,0,1,Detroit,34.0,5.0,18.0,25.0,4.0,31.0,76.0,15.0,23.0,82.0,11.0,4.0,13.0,13.0,Toronto,3/29/2013_Detroit_Toronto
5.0,18.0,25.0,4.0,31.0,76.0,15.0,23.0,11.0,13.0,82.0,4.0,13.0,34.0,1,0,Toronto,42.0,4.0,13.0,25.0,6.0,44.0,82.0,7.0,9.0,99.0,10.0,7.0,16.0,10.0,Detroit,3/29/2013_Detroit_Toronto
9.0,27.0,19.0,5.0,34.0,81.0,17.0,21.0,15.0,26.0,94.0,10.0,14.0,35.0,0,0,Memphis,42.0,4.0,11.0,24.0,4.0,40.0,79.0,19.0,21.0,103.0,13.0,8.0,19.0,14.0,Houston,3/29/2013_Memphis_Houston
4.0,11.0,24.0,4.0,40.0,79.0,19.0,21.0,13.0,19.0,103.0,8.0,14.0,42.0,1,1,Houston,35.0,9.0,27.0,19.0,5.0,34.0,81.0,17.0,21.0,94.0,15.0,10.0,26.0,14.0,Memphis,3/29/2013_Memphis_Houston
5.0,16.0,16.0,10.0,36.0,79.0,16.0,20.0,11.0,28.0,93.0,5.0,16.0,41.0,0,0,Minnesota,46.0,5.0,15.0,20.0,1.0,37.0,83.0,22.0,27.0,101.0,13.0,10.0,16.0,10.0,Oklahoma City,3/29/2013_Minnesota_Oklahoma City
5.0,15.0,20.0,1.0,37.0,83.0,22.0,27.0,13.0,16.0,101.0,10.0,10.0,46.0,1,1,Oklahoma City,41.0,5.0,16.0,16.0,10.0,36.0,79.0,16.0,20.0,93.0,11.0,5.0,28.0,16.0,Minnesota,3/29/2013_Minnesota_Oklahoma City
14.0,27.0,30.0,3.0,42.0,69.0,10.0,16.0,3.0,19.0,108.0,11.0,13.0,27.0,0,1,New Orleans,34.0,5.0,18.0,19.0,3.0,34.0,74.0,16.0,18.0,89.0,11.0,8.0,21.0,19.0,Miami,3/29/2013_New Orleans_Miami
5.0,18.0,19.0,3.0,34.0,74.0,16.0,18.0,11.0,21.0,89.0,8.0,19.0,34.0,1,0,Miami,27.0,14.0,27.0,30.0,3.0,42.0,69.0,10.0,16.0,108.0,3.0,11.0,19.0,13.0,New Orleans,3/29/2013_New Orleans_Miami
10.0,26.0,18.0,3.0,34.0,73.0,24.0,31.0,10.0,26.0,102.0,7.0,17.0,34.0,0,0,New York,37.0,9.0,19.0,14.0,4.0,38.0,77.0,26.0,30.0,111.0,12.0,8.0,27.0,13.0,Charlotte,3/29/2013_New York_Charlotte
9.0,19.0,14.0,4.0,38.0,77.0,26.0,30.0,12.0,27.0,111.0,8.0,13.0,37.0,1,1,Charlotte,34.0,10.0,26.0,18.0,3.0,34.0,73.0,24.0,31.0,102.0,10.0,7.0,26.0,17.0,New York,3/29/2013_New York_Charlotte
4.0,20.0,15.0,2.0,30.0,81.0,28.0,32.0,18.0,18.0,92.0,4.0,13.0,55.0,0,0,Orlando,41.0,5.0,15.0,23.0,7.0,37.0,86.0,18.0,22.0,97.0,13.0,7.0,21.0,9.0,Washington,3/29/2013_Orlando_Washington
5.0,15.0,23.0,7.0,37.0,86.0,18.0,22.0,13.0,21.0,97.0,7.0,9.0,41.0,1,1,Washington,55.0,4.0,20.0,15.0,2.0,30.0,81.0,28.0,32.0,92.0,18.0,4.0,18.0,13.0,Orlando,3/29/2013_Orlando_Washington
4.0,19.0,25.0,4.0,43.0,86.0,15.0,18.0,13.0,23.0,105.0,12.0,10.0,42.0,0,1,Portland,35.0,6.0,13.0,22.0,3.0,33.0,67.0,23.0,32.0,95.0,6.0,3.0,18.0,16.0,Utah,3/29/2013_Portland_Utah
6.0,13.0,22.0,3.0,33.0,67.0,23.0,32.0,6.0,18.0,95.0,3.0,16.0,35.0,1,0,Utah,42.0,4.0,19.0,25.0,4.0,43.0,86.0,15.0,18.0,105.0,13.0,12.0,23.0,10.0,Portland,3/29/2013_Portland_Utah
8.0,19.0,26.0,4.0,41.0,81.0,12.0,21.0,12.0,23.0,102.0,8.0,9.0,38.0,0,0,San Antonio,32.0,6.0,15.0,29.0,5.0,39.0,74.0,20.0,21.0,104.0,6.0,3.0,20.0,9.0,LA Clippers,3/29/2013_San Antonio_LA Clippers
6.0,15.0,29.0,5.0,39.0,74.0,20.0,21.0,6.0,20.0,104.0,3.0,9.0,32.0,1,1,LA Clippers,38.0,8.0,19.0,26.0,4.0,41.0,81.0,12.0,21.0,102.0,12.0,8.0,23.0,9.0,San Antonio,3/29/2013_San Antonio_LA Clippers
4.0,13.0,12.0,4.0,34.0,87.0,16.0,27.0,17.0,25.0,88.0,10.0,17.0,53.0,0,0,Atlanta,44.0,6.0,21.0,18.0,6.0,34.0,78.0,23.0,31.0,97.0,9.0,9.0,24.0,16.0,Orlando,3/30/2013_Atlanta_Orlando
6.0,21.0,18.0,6.0,34.0,78.0,23.0,31.0,9.0,24.0,97.0,9.0,16.0,44.0,1,1,Orlando,53.0,4.0,13.0,12.0,4.0,34.0,87.0,16.0,27.0,88.0,17.0,10.0,25.0,17.0,Atlanta,3/30/2013_Atlanta_Orlando
12.0,21.0,24.0,4.0,38.0,80.0,10.0,18.0,11.0,14.0,98.0,6.0,12.0,39.0,0,0,Dallas,39.0,6.0,18.0,24.0,9.0,40.0,79.0,14.0,18.0,100.0,9.0,3.0,17.0,11.0,Chicago,3/30/2013_Dallas_Chicago
6.0,18.0,24.0,9.0,40.0,79.0,14.0,18.0,9.0,17.0,100.0,3.0,11.0,39.0,1,1,Chicago,39.0,12.0,21.0,24.0,4.0,38.0,80.0,10.0,18.0,98.0,11.0,6.0,14.0,12.0,Dallas,3/30/2013_Dallas_Chicago
8.0,23.0,23.0,1.0,33.0,86.0,24.0,29.0,11.0,18.0,98.0,6.0,10.0,38.0,0,0,Golden State,52.0,9.0,20.0,22.0,8.0,47.0,87.0,22.0,27.0,125.0,11.0,6.0,24.0,10.0,Portland,3/30/2013_Golden State_Portland
9.0,20.0,22.0,8.0,47.0,87.0,22.0,27.0,11.0,24.0,125.0,6.0,10.0,52.0,1,1,Portland,38.0,8.0,23.0,23.0,1.0,33.0,86.0,24.0,29.0,98.0,11.0,6.0,18.0,10.0,Golden State,3/30/2013_Golden State_Portland
7.0,22.0,15.0,7.0,31.0,78.0,12.0,14.0,7.0,26.0,81.0,10.0,18.0,38.0,0,0,Houston,48.0,9.0,24.0,17.0,5.0,35.0,80.0,19.0,27.0,98.0,12.0,7.0,18.0,20.0,LA Clippers,3/30/2013_Houston_LA Clippers
9.0,24.0,17.0,5.0,35.0,80.0,19.0,27.0,12.0,18.0,98.0,7.0,20.0,48.0,1,1,LA Clippers,38.0,7.0,22.0,15.0,7.0,31.0,78.0,12.0,14.0,81.0,7.0,10.0,26.0,18.0,Houston,3/30/2013_Houston_LA Clippers
4.0,16.0,24.0,12.0,40.0,75.0,25.0,32.0,10.0,20.0,109.0,7.0,13.0,48.0,0,1,Milwaukee,45.0,12.0,29.0,24.0,2.0,37.0,98.0,13.0,15.0,99.0,19.0,7.0,20.0,9.0,Oklahoma City,3/30/2013_Milwaukee_Oklahoma City
12.0,29.0,24.0,2.0,37.0,98.0,13.0,15.0,19.0,20.0,99.0,7.0,9.0,45.0,1,0,Oklahoma City,48.0,4.0,16.0,24.0,12.0,40.0,75.0,25.0,32.0,109.0,10.0,7.0,20.0,13.0,Milwaukee,3/30/2013_Milwaukee_Oklahoma City
6.0,10.0,25.0,5.0,37.0,73.0,19.0,27.0,5.0,28.0,99.0,9.0,9.0,35.0,0,1,Minnesota,35.0,5.0,16.0,19.0,2.0,29.0,67.0,23.0,34.0,86.0,8.0,3.0,22.0,16.0,Memphis,3/30/2013_Minnesota_Memphis
5.0,16.0,19.0,2.0,29.0,67.0,23.0,34.0,8.0,22.0,86.0,3.0,16.0,35.0,1,0,Memphis,35.0,6.0,10.0,25.0,5.0,37.0,73.0,19.0,27.0,99.0,5.0,9.0,28.0,9.0,Minnesota,3/30/2013_Minnesota_Memphis
2.0,8.0,22.0,3.0,38.0,76.0,14.0,23.0,8.0,22.0,92.0,5.0,12.0,35.0,0,0,Philadelphia,33.0,5.0,16.0,28.0,1.0,38.0,73.0,19.0,27.0,100.0,7.0,7.0,24.0,10.0,Charlotte,3/30/2013_Philadelphia_Charlotte
5.0,16.0,28.0,1.0,38.0,73.0,19.0,27.0,7.0,24.0,100.0,7.0,10.0,33.0,1,1,Charlotte,35.0,2.0,8.0,22.0,3.0,38.0,76.0,14.0,23.0,92.0,8.0,5.0,22.0,12.0,Philadelphia,3/30/2013_Philadelphia_Charlotte
4.0,15.0,18.0,5.0,37.0,80.0,34.0,46.0,19.0,20.0,112.0,12.0,14.0,45.0,0,1,Phoenix,35.0,6.0,12.0,30.0,3.0,40.0,82.0,18.0,19.0,104.0,9.0,8.0,30.0,16.0,Indiana,3/30/2013_Phoenix_Indiana
6.0,12.0,30.0,3.0,40.0,82.0,18.0,19.0,9.0,30.0,104.0,8.0,16.0,35.0,1,0,Indiana,45.0,4.0,15.0,18.0,5.0,37.0,80.0,34.0,46.0,112.0,19.0,12.0,20.0,14.0,Phoenix,3/30/2013_Phoenix_Indiana
10.0,30.0,28.0,7.0,38.0,82.0,17.0,26.0,15.0,16.0,103.0,9.0,7.0,42.0,0,1,Sacramento,44.0,7.0,24.0,19.0,2.0,39.0,86.0,13.0,16.0,98.0,16.0,1.0,18.0,11.0,LA Lakers,3/30/2013_Sacramento_LA Lakers
7.0,24.0,19.0,2.0,39.0,86.0,13.0,16.0,16.0,18.0,98.0,1.0,11.0,44.0,1,0,LA Lakers,42.0,10.0,30.0,28.0,7.0,38.0,82.0,17.0,26.0,103.0,15.0,9.0,16.0,7.0,Sacramento,3/30/2013_Sacramento_LA Lakers
8.0,23.0,25.0,11.0,42.0,81.0,15.0,19.0,15.0,19.0,107.0,5.0,17.0,43.0,0,0,Utah,35.0,10.0,17.0,27.0,6.0,45.0,81.0,16.0,24.0,116.0,10.0,14.0,18.0,10.0,Brooklyn,3/30/2013_Utah_Brooklyn
10.0,17.0,27.0,6.0,45.0,81.0,16.0,24.0,10.0,18.0,116.0,14.0,10.0,35.0,1,1,Brooklyn,43.0,8.0,23.0,25.0,11.0,42.0,81.0,15.0,19.0,107.0,15.0,5.0,19.0,17.0,Utah,3/30/2013_Utah_Brooklyn
7.0,16.0,22.0,5.0,36.0,72.0,15.0,22.0,8.0,23.0,94.0,5.0,16.0,45.0,0,0,Chicago,37.0,8.0,23.0,19.0,4.0,30.0,76.0,27.0,40.0,95.0,10.0,10.0,18.0,9.0,Detroit,3/31/2013_Chicago_Detroit
8.0,23.0,19.0,4.0,30.0,76.0,27.0,40.0,10.0,18.0,95.0,10.0,9.0,37.0,1,1,Detroit,45.0,7.0,16.0,22.0,5.0,36.0,72.0,15.0,22.0,94.0,8.0,5.0,23.0,16.0,Chicago,3/31/2013_Chicago_Detroit
7.0,18.0,20.0,5.0,38.0,82.0,9.0,12.0,3.0,23.0,92.0,6.0,13.0,31.0,0,0,New Orleans,45.0,12.0,21.0,23.0,5.0,40.0,74.0,20.0,29.0,112.0,9.0,7.0,19.0,14.0,Cleveland,3/31/2013_New Orleans_Cleveland
12.0,21.0,23.0,5.0,40.0,74.0,20.0,29.0,9.0,19.0,112.0,7.0,14.0,45.0,1,1,Cleveland,31.0,7.0,18.0,20.0,5.0,38.0,82.0,9.0,12.0,92.0,3.0,6.0,23.0,13.0,New Orleans,3/31/2013_New Orleans_Cleveland
7.0,25.0,12.0,3.0,32.0,74.0,18.0,23.0,9.0,22.0,89.0,3.0,10.0,37.0,0,0,New York,41.0,14.0,27.0,23.0,1.0,35.0,72.0,24.0,31.0,108.0,10.0,7.0,22.0,11.0,Boston,3/31/2013_New York_Boston
14.0,27.0,23.0,1.0,35.0,72.0,24.0,31.0,10.0,22.0,108.0,7.0,11.0,41.0,1,1,Boston,37.0,7.0,25.0,12.0,3.0,32.0,74.0,18.0,23.0,89.0,9.0,3.0,22.0,10.0,New York,3/31/2013_New York_Boston
12.0,28.0,23.0,8.0,33.0,71.0,10.0,15.0,3.0,15.0,88.0,7.0,10.0,33.0,0,1,San Antonio,49.0,7.0,24.0,26.0,2.0,35.0,79.0,9.0,16.0,86.0,13.0,7.0,13.0,12.0,Miami,3/31/2013_San Antonio_Miami
7.0,24.0,26.0,2.0,35.0,79.0,9.0,16.0,13.0,13.0,86.0,7.0,12.0,49.0,1,0,Miami,33.0,12.0,28.0,23.0,8.0,33.0,71.0,10.0,15.0,88.0,3.0,7.0,15.0,10.0,San Antonio,3/31/2013_San Antonio_Miami
7.0,19.0,21.0,6.0,32.0,81.0,21.0,26.0,13.0,26.0,92.0,2.0,13.0,45.0,0,0,Washington,48.0,9.0,17.0,24.0,5.0,41.0,85.0,18.0,28.0,109.0,14.0,4.0,26.0,9.0,Toronto,3/31/2013_Washington_Toronto
9.0,17.0,24.0,5.0,41.0,85.0,18.0,28.0,14.0,26.0,109.0,4.0,9.0,48.0,1,1,Toronto,45.0,7.0,19.0,21.0,6.0,32.0,81.0,21.0,26.0,92.0,13.0,2.0,26.0,13.0,Washington,3/31/2013_Washington_Toronto
3.0,12.0,29.0,1.0,41.0,81.0,9.0,15.0,8.0,24.0,94.0,9.0,14.0,44.0,0,0,Atlanta,37.0,9.0,30.0,26.0,3.0,37.0,81.0,19.0,26.0,102.0,10.0,8.0,17.0,11.0,Cleveland,4/1/2013_Atlanta_Cleveland
9.0,30.0,26.0,3.0,37.0,81.0,19.0,26.0,10.0,17.0,102.0,8.0,11.0,37.0,1,1,Cleveland,44.0,3.0,12.0,29.0,1.0,41.0,81.0,9.0,15.0,94.0,8.0,9.0,24.0,14.0,Atlanta,4/1/2013_Atlanta_Cleveland
6.0,15.0,22.0,9.0,39.0,93.0,19.0,21.0,14.0,22.0,103.0,6.0,9.0,48.0,0,0,Houston,54.0,9.0,29.0,27.0,6.0,44.0,98.0,14.0,22.0,111.0,20.0,4.0,19.0,9.0,Orlando,4/1/2013_Houston_Orlando
9.0,29.0,27.0,6.0,44.0,98.0,14.0,22.0,20.0,19.0,111.0,4.0,9.0,54.0,1,1,Orlando,48.0,6.0,15.0,22.0,9.0,39.0,93.0,19.0,21.0,103.0,14.0,6.0,22.0,9.0,Houston,4/1/2013_Houston_Orlando
10.0,23.0,29.0,4.0,39.0,71.0,21.0,28.0,9.0,25.0,109.0,8.0,14.0,35.0,0,1,LA Clippers,36.0,5.0,16.0,24.0,1.0,39.0,80.0,23.0,26.0,106.0,14.0,7.0,23.0,14.0,Indiana,4/1/2013_LA Clippers_Indiana
5.0,16.0,24.0,1.0,39.0,80.0,23.0,26.0,14.0,23.0,106.0,7.0,14.0,36.0,1,0,Indiana,35.0,10.0,23.0,29.0,4.0,39.0,71.0,21.0,28.0,109.0,9.0,8.0,25.0,14.0,LA Clippers,4/1/2013_LA Clippers_Indiana
8.0,23.0,21.0,8.0,36.0,75.0,10.0,11.0,7.0,23.0,90.0,8.0,16.0,40.0,0,0,Memphis,40.0,2.0,7.0,15.0,5.0,36.0,79.0,18.0,24.0,92.0,10.0,9.0,14.0,10.0,San Antonio,4/1/2013_Memphis_San Antonio
2.0,7.0,15.0,5.0,36.0,79.0,18.0,24.0,10.0,14.0,92.0,9.0,10.0,40.0,1,1,San Antonio,40.0,8.0,23.0,21.0,8.0,36.0,75.0,10.0,11.0,90.0,7.0,8.0,23.0,16.0,Memphis,4/1/2013_Memphis_San Antonio
6.0,19.0,18.0,5.0,37.0,73.0,22.0,28.0,4.0,20.0,102.0,7.0,20.0,32.0,0,0,Milwaukee,45.0,14.0,27.0,32.0,2.0,51.0,100.0,15.0,17.0,131.0,14.0,7.0,21.0,10.0,Charlotte,4/1/2013_Milwaukee_Charlotte
14.0,27.0,32.0,2.0,51.0,100.0,15.0,17.0,14.0,21.0,131.0,7.0,10.0,45.0,1,1,Charlotte,32.0,6.0,19.0,18.0,5.0,37.0,73.0,22.0,28.0,102.0,4.0,7.0,20.0,20.0,Milwaukee,4/1/2013_Milwaukee_Charlotte
7.0,16.0,25.0,3.0,42.0,81.0,9.0,14.0,7.0,21.0,100.0,4.0,17.0,37.0,0,0,Minnesota,31.0,5.0,18.0,30.0,4.0,40.0,83.0,25.0,27.0,110.0,4.0,10.0,11.0,8.0,Boston,4/1/2013_Minnesota_Boston
5.0,18.0,30.0,4.0,40.0,83.0,25.0,27.0,4.0,11.0,110.0,10.0,8.0,31.0,1,1,Boston,37.0,7.0,16.0,25.0,3.0,42.0,81.0,9.0,14.0,100.0,7.0,4.0,21.0,17.0,Minnesota,4/1/2013_Minnesota_Boston
