3P_x,3PA_x,AST_x,BLK_x,FG_x,FGA_x,FT_x,FTA_x,ORB_x,DRB_x,PF_x,PTS_x,STL_x,TOV_x,TRB_x,Team_Win_x,opp_TRB_x,opp_3P_x,opp_3PA_x,opp_AST_x,opp_BLK_x,opp_FG_x,opp_FGA_x,opp_FT_x,opp_FTA_x,opp_PTS_x,opp_ORB_x,opp_DRB_x,opp_STL_x,opp_PF_x,opp_TOV_x,total_PTS_x,is_Home_x,Team_x,Game_Id,Date_x,Days_Since_x,game_Location_x,team_location_x,distance_From_Home_x,game_time_zone_x,team_time_zone_x,game_hour (et)_x,time_zone_diff_x,last_loc_x,distance_From_Last_Game_x,last_time_zone_x,time_zone_change_x,game_number_x,result_x,played_yesterday_x,played_diff_loc_yesterday_x,back_to_back_road_games_x,first_x,3P_y,3PA_y,AST_y,BLK_y,FG_y,FGA_y,FT_y,FTA_y,ORB_y,DRB_y,PF_y,PTS_y,STL_y,TOV_y,TRB_y,Team_Win_y,opp_TRB_y,opp_3P_y,opp_3PA_y,opp_AST_y,opp_BLK_y,opp_FG_y,opp_FGA_y,opp_FT_y,opp_FTA_y,opp_PTS_y,opp_ORB_y,opp_DRB_y,opp_STL_y,opp_PF_y,opp_TOV_y,total_PTS_y,is_Home_y,Team_y,Date_y,Days_Since_y,game_Location_y,team_location_y,distance_From_Home_y,game_time_zone_y,team_time_zone_y,game_hour (et)_y,time_zone_diff_y,last_loc_y,distance_From_Last_Game_y,last_time_zone_y,time_zone_change_y,game_number_y,result_y,played_yesterday_y,played_diff_loc_yesterday_y,back_to_back_road_games_y,first_y
6.0,13.0,18.0,7.5,34.0,76.5,21.0,27.5,10.0,37.5,21.0,95.0,4.0,15.0,47.5,1,41.5,7.0,22.5,22.0,2.0,33.5,84.0,15.0,20.0,89.0,8.5,33.0,6.5,23.0,12.0,184.0,1,Oklahoma City,11/2/2012_Oklahoma City_Portland,2012-11-02,2.0,Oklahoma City,Oklahoma City,0,2,2,21,0,San Antonio,751.0,2.0,0.0,2,14.0,True,True,False,0,9.0,23.0,18.0,2.5,37.0,86.0,21.0,26.0,10.5,26.5,22.5,104.0,7.0,11.5,37.0,0,46.0,6.5,13.5,19.5,6.0,37.5,74.0,24.5,32.0,106.0,11.5,34.5,4.0,25.5,18.0,210.0,0,Portland,2012-11-02,1.0,Oklahoma City,Portland,3075,2,0,20,2,Portland,3075.0,0.0,2.0,2,-14.0,False,False,False,1
7.14285714286,17.2857142857,21.5714285714,7.85714285714,35.7142857143,73.5714285714,21.5714285714,25.7142857143,7.71428571429,34.4285714286,21.5714285714,100.142857143,6.71428571429,18.0,42.1428571429,1,39.4285714286,6.71428571429,22.4285714286,20.7142857143,2.0,34.7142857143,84.1428571429,16.1428571429,21.1428571429,92.2857142857,10.7142857143,28.7142857143,8.71428571429,21.0,14.0,192.428571429,1,Oklahoma City,11/11/2012_Oklahoma City_Cleveland,2012-11-11,2.0,Oklahoma City,Oklahoma City,0,2,2,20,0,Oklahoma City,0.0,2.0,0.0,7,15.0,False,False,False,0,8.85714285714,23.0,20.8571428571,1.85714285714,36.2857142857,82.7142857143,16.0,24.4285714286,12.2857142857,28.5714285714,22.1428571429,97.4285714286,9.14285714286,16.7142857143,40.8571428571,0,40.2857142857,6.85714285714,20.1428571429,26.2857142857,8.0,39.4285714286,77.7142857143,17.7142857143,23.5714285714,103.428571429,8.28571428571,32.0,9.0,20.7142857143,17.5714285714,200.857142857,0,Cleveland,2012-11-11,2.0,Oklahoma City,Cleveland,1698,2,3,21,-1,Phoenix,1545.0,1.0,1.0,7,-15.0,False,False,False,1
7.1,17.3,21.5,8.0,35.2,73.4,22.5,26.8,8.0,33.5,21.4,100.0,6.7,16.8,41.5,1,39.4,6.7,20.3,21.2,2.8,35.3,84.3,16.5,21.7,93.8,11.5,27.9,8.2,21.8,12.8,193.8,0,Oklahoma City,11/16/2012_New Orleans_Oklahoma City,2012-11-16,2.0,New Orleans,Oklahoma City,1140,2,2,20,0,Oklahoma City,1140.0,2.0,0.0,10,15.0,False,False,False,0,5.85714285714,18.0,21.2857142857,6.71428571429,33.8571428571,78.5714285714,16.7142857143,20.8571428571,11.1428571429,30.8571428571,17.1428571429,90.2857142857,6.71428571429,13.0,42.0,0,41.1428571429,7.71428571429,23.7142857143,21.1428571429,7.0,36.1428571429,82.0,13.2857142857,18.2857142857,93.2857142857,11.2857142857,29.8571428571,7.0,19.4285714286,13.1428571429,183.571428571,1,New Orleans,2012-11-16,2.0,New Orleans,New Orleans,0,2,2,21,0,Houston,560.0,2.0,0.0,7,-15.0,False,False,False,1
7.76923076923,18.4615384615,22.1538461538,7.30769230769,35.9230769231,75.0,23.1538461538,27.4615384615,8.46153846154,33.0,21.3076923077,102.769230769,7.23076923077,16.3846153846,41.4615384615,0,39.2307692308,6.76923076923,19.6923076923,21.6923076923,2.92307692308,36.5384615385,84.4615384615,17.5384615385,22.7692307692,97.3846153846,11.3846153846,27.8461538462,8.92307692308,22.0,13.0769230769,200.153846154,0,Oklahoma City,11/23/2012_Boston_Oklahoma City,2012-11-23,2.0,Boston,Oklahoma City,2697,3,2,22,1,Oklahoma City,2697.0,2.0,1.0,13,-8.0,False,False,False,0,5.23076923077,14.0,24.1538461538,3.23076923077,36.7692307692,76.4615384615,19.2307692308,23.8461538462,6.46153846154,29.3846153846,20.0769230769,98.0,7.61538461538,13.3076923077,35.8461538462,1,41.8461538462,6.61538461538,18.0,22.8461538462,4.46153846154,37.3076923077,80.5384615385,18.0769230769,23.3846153846,99.3076923077,10.0769230769,31.7692307692,7.61538461538,20.1538461538,14.3846153846,197.307692308,1,Boston,2012-11-23,2.0,Boston,Boston,0,3,3,22,0,Boston,0.0,3.0,0.0,13,8.0,False,False,False,1
8.0625,19.375,22.875,7.375,37.0625,76.75,23.1875,27.4375,9.5,33.0625,21.25,105.375,7.375,15.875,42.5625,1,39.25,6.8125,19.9375,21.5625,3.0,36.1875,84.6875,17.1875,22.8125,96.375,11.6875,27.5625,8.9375,21.8125,13.25,201.75,1,Oklahoma City,11/28/2012_Oklahoma City_Houston,2012-11-28,1.0,Oklahoma City,Oklahoma City,0,2,2,17,0,Oklahoma City,0.0,2.0,0.0,16,22.0,False,False,False,0,9.2,26.1333333333,22.0,4.06666666667,36.7333333333,84.2666666667,19.4666666667,25.2666666667,12.8,32.5333333333,19.3333333333,102.133333333,8.6,16.4666666667,45.3333333333,0,42.4666666667,8.33333333333,22.0,22.6,6.73333333333,39.2,86.8666666667,14.8,20.2,101.533333333,11.6666666667,30.8,8.6,19.2666666667,14.2666666667,203.666666667,0,Houston,2012-11-28,2.0,Oklahoma City,Houston,716,2,2,17,0,Houston,716.0,2.0,0.0,15,-22.0,True,True,False,1
7.77777777778,18.6111111111,22.6666666667,8.0,37.3333333333,76.7777777778,22.6666666667,27.1666666667,9.94444444444,33.0,20.8888888889,105.111111111,7.72222222222,16.0555555556,42.9444444444,1,39.5,6.77777777778,20.3333333333,21.5,3.38888888889,35.9444444444,84.8888888889,16.6111111111,21.9444444444,95.2777777778,12.4444444444,27.0555555556,8.83333333333,21.4444444444,13.6111111111,200.388888889,0,Oklahoma City,12/1/2012_New Orleans_Oklahoma City,2012-12-01,3.0,New Orleans,Oklahoma City,1140,2,2,20,0,Oklahoma City,1140.0,2.0,0.0,18,21.0,True,True,False,0,7.33333333333,18.9333333333,21.3333333333,5.33333333333,34.4,78.4,16.6666666667,21.0666666667,10.8666666667,29.9333333333,19.8,92.8,5.8,14.2,40.8,0,41.2666666667,9.53333333333,23.7333333333,23.1333333333,7.33333333333,37.6666666667,81.8666666667,14.7333333333,20.3333333333,99.6,11.2666666667,30.0,8.06666666667,20.3333333333,12.6,192.4,1,New Orleans,2012-12-01,1.0,New Orleans,New Orleans,0,2,2,20,0,New Orleans,0.0,2.0,0.0,15,-21.0,False,False,False,1
7.54545454545,18.1818181818,22.1363636364,7.59090909091,37.3181818182,76.3181818182,23.2272727273,27.8636363636,9.5,32.5454545455,20.5909090909,105.409090909,7.40909090909,15.1818181818,42.0454545455,1,39.6818181818,7.36363636364,21.2272727273,20.8636363636,3.54545454545,36.0454545455,84.9090909091,16.6818181818,21.7272727273,96.1363636364,12.5909090909,27.0909090909,8.54545454545,21.8181818182,13.2272727273,201.545454545,1,Oklahoma City,12/12/2012_Oklahoma City_New Orleans,2012-12-12,1.0,Oklahoma City,Oklahoma City,0,2,2,20,0,Oklahoma City,0.0,2.0,0.0,22,4.0,False,False,False,0,7.19047619048,18.4285714286,21.0952380952,5.52380952381,34.4761904762,79.0,15.1904761905,19.4285714286,10.8095238095,29.9047619048,20.619047619,91.3333333333,6.14285714286,13.6666666667,40.7142857143,0,41.7142857143,9.0,22.1428571429,22.380952381,7.33333333333,36.4285714286,79.9047619048,15.7142857143,21.4761904762,97.5714285714,10.8571428571,30.8571428571,8.09523809524,19.619047619,12.8571428571,188.904761905,0,New Orleans,2012-12-12,3.0,Oklahoma City,New Orleans,1140,2,2,20,0,New Orleans,1140.0,2.0,0.0,21,-4.0,True,True,False,1
7.62068965517,18.9655172414,21.8620689655,7.62068965517,37.3448275862,78.3103448276,23.3448275862,27.5862068966,10.4137931034,33.0344827586,20.6551724138,105.655172414,8.0,15.3103448276,43.4482758621,1,39.4482758621,7.58620689655,21.7931034483,20.9655172414,3.8275862069,36.1034482759,84.7586206897,16.8965517241,21.7931034483,96.6896551724,11.8620689655,27.5862068966,8.72413793103,21.3793103448,13.6896551724,202.344827586,0,Oklahoma City,12/29/2012_Houston_Oklahoma City,2012-12-29,1.0,Houston,Oklahoma City,716,2,2,19,0,Oklahoma City,716.0,2.0,0.0,29,30.0,False,False,False,0,9.66666666667,27.2333333333,22.5666666667,4.16666666667,37.8,83.6333333333,20.0,26.0333333333,10.8666666667,32.6666666667,19.3333333333,105.266666667,8.73333333333,16.2333333333,43.5333333333,0,42.8666666667,8.36666666667,22.7,22.6333333333,6.4,40.0,86.8333333333,15.4666666667,20.2333333333,103.833333333,10.6333333333,32.2333333333,8.83333333333,19.3333333333,14.6,209.1,1,Houston,2012-12-29,2.0,Houston,Houston,0,2,2,20,0,San Antonio,318.0,2.0,0.0,30,-30.0,True,True,False,1
7.52941176471,19.0588235294,21.8235294118,7.29411764706,37.4705882353,78.3235294118,22.9117647059,27.1176470588,10.5,32.7058823529,20.0882352941,105.382352941,8.0,15.0882352941,43.2058823529,0,39.3823529412,7.82352941176,21.7058823529,21.1176470588,3.79411764706,36.1176470588,84.0882352941,16.6470588235,21.3235294118,96.7058823529,11.6470588235,27.7352941176,8.44117647059,20.8823529412,13.8823529412,202.088235294,0,Oklahoma City,1/7/2013_Washington_Oklahoma City,2013-01-07,1.0,Washington DC,Oklahoma City,2160,3,2,19,1,Toronto,777.0,3.0,0.0,34,-2.0,True,True,True,0,6.48484848485,20.0606060606,20.696969697,4.75757575758,34.0303030303,83.4242424242,14.696969697,19.7575757576,11.3939393939,32.2424242424,20.7272727273,89.2424242424,7.39393939394,14.6060606061,43.6363636364,1,46.2727272727,7.69696969697,21.5454545455,21.5151515152,5.12121212121,36.0606060606,82.0,17.4242424242,23.6363636364,97.2424242424,11.5454545455,34.7272727273,7.54545454545,19.0,13.9696969697,186.484848485,1,Washington,2013-01-07,1.0,Washington DC,Washington DC,0,3,3,19,0,Miami,1694.0,3.0,0.0,33,2.0,True,True,False,1
7.62162162162,19.4594594595,21.8648648649,7.13513513514,37.4594594595,78.2972972973,22.6486486486,27.0,10.4054054054,32.9459459459,20.2432432432,105.189189189,8.08108108108,15.0540540541,43.3513513514,1,39.5945945946,7.59459459459,21.5945945946,21.0540540541,3.89189189189,35.9189189189,84.1891891892,16.6756756757,21.3243243243,96.1081081081,11.7567567568,27.8378378378,8.24324324324,20.6756756757,13.9189189189,201.297297297,0,Oklahoma City,1/13/2013_Portland_Oklahoma City,2013-01-13,2.0,Portland,Oklahoma City,3075,0,2,19,-2,Los Angeles,1549.0,0.0,0.0,37,4.0,False,False,False,0,8.32432432432,24.3243243243,20.5945945946,4.83783783784,36.1081081081,83.1891891892,16.2162162162,21.0810810811,12.027027027,29.6756756757,18.8378378378,96.7567567568,7.59459459459,14.027027027,41.7027027027,0,42.7567567568,6.64864864865,19.7027027027,22.8108108108,4.27027027027,37.8108108108,81.7027027027,16.4864864865,21.0810810811,98.7567567568,10.7567567568,32.0,8.37837837838,19.0,14.1081081081,195.513513514,1,Portland,2013-01-13,2.0,Portland,Portland,0,0,0,19,0,Oakland,1014.0,0.0,0.0,37,-4.0,False,False,False,1
7.48936170213,19.5106382979,21.7659574468,7.08510638298,37.7659574468,78.829787234,22.7446808511,27.2127659574,10.4893617021,32.5957446809,20.7446808511,105.765957447,8.21276595745,15.2553191489,43.085106383,0,40.2765957447,7.3829787234,21.085106383,21.1276595745,4.0,36.4468085106,84.5106382979,17.2340425532,22.2978723404,97.5106382979,11.9787234043,28.2978723404,8.31914893617,21.0212765957,14.2340425532,203.276595745,0,Oklahoma City,2/2/2013_Cleveland_Oklahoma City,2013-02-02,1.0,Cleveland,Oklahoma City,1698,3,2,19,1,Oklahoma City,1698.0,2.0,1.0,47,-5.0,False,False,False,0,7.25,20.6666666667,19.8541666667,3.66666666667,35.8958333333,84.6875,16.9583333333,22.3541666667,12.8333333333,28.5416666667,21.7708333333,96.0,8.14583333333,14.0,41.375,1,42.5208333333,7.45833333333,19.8541666667,23.6458333333,7.125,37.6875,79.3958333333,18.3541666667,24.6041666667,101.1875,11.2083333333,31.3125,7.85416666667,20.4166666667,15.1666666667,197.1875,1,Cleveland,2013-02-02,2.0,Cleveland,Cleveland,0,3,3,20,0,Detroit,271.0,3.0,0.0,48,5.0,True,True,False,1
7.62962962963,19.6111111111,21.9444444444,7.51851851852,38.1481481481,79.2222222222,22.3518518519,26.9444444444,10.2037037037,32.6111111111,20.2592592593,106.277777778,8.44444444444,15.1851851852,42.8148148148,0,40.7407407407,7.48148148148,21.1111111111,21.2777777778,4.14814814815,36.7222222222,85.0555555556,16.8148148148,21.6851851852,97.7407407407,12.037037037,28.7037037037,8.38888888889,21.0,14.6111111111,204.018518519,0,Oklahoma City,2/20/2013_Houston_Oklahoma City,2013-02-20,7.0,Houston,Oklahoma City,716,2,2,19,0,Oklahoma City,716.0,2.0,0.0,54,-3.0,False,False,False,0,10.3035714286,28.3392857143,23.2678571429,4.125,38.4821428571,83.25,19.1428571429,25.2321428571,10.8928571429,32.2142857143,20.1964285714,106.410714286,8.5,15.8571428571,43.1071428571,1,41.875,8.26785714286,22.1964285714,22.2678571429,6.35714285714,39.0892857143,85.3035714286,17.125,21.9464285714,103.571428571,10.75,31.125,8.25,19.8928571429,14.4642857143,209.982142857,1,Houston,2013-02-20,6.0,Houston,Houston,0,2,2,20,0,Los Angeles,2491.0,0.0,2.0,56,3.0,False,False,False,1
7.63157894737,19.4385964912,22.0526315789,7.56140350877,38.350877193,79.2280701754,22.4561403509,26.8771929825,10.2807017544,32.7543859649,20.2280701754,106.789473684,8.40350877193,15.1578947368,43.0350877193,1,40.3684210526,7.36842105263,20.9824561404,21.1578947368,4.17543859649,36.4210526316,84.9298245614,16.8947368421,21.7894736842,97.1052631579,11.9649122807,28.4035087719,8.40350877193,21.0175438596,14.5263157895,203.894736842,1,Oklahoma City,2/27/2013_Oklahoma City_New Orleans,2013-02-27,1.0,Oklahoma City,Oklahoma City,0,2,2,21,0,Oklahoma City,0.0,2.0,0.0,57,45.0,False,False,False,0,6.74576271186,18.1694915254,21.406779661,5.54237288136,36.2881355932,80.3728813559,14.8305084746,19.2711864407,11.2372881356,29.813559322,20.4745762712,94.1525423729,6.38983050847,13.5423728814,41.0508474576,0,40.3559322034,7.67796610169,20.7457627119,23.6779661017,6.16949152542,36.7457627119,79.1355932203,16.5423728814,22.0,97.7118644068,10.6610169492,29.6949152542,7.77966101695,18.4576271186,12.8813559322,191.86440678,0,New Orleans,2013-02-27,3.0,Oklahoma City,New Orleans,1140,2,2,20,0,New Orleans,1140.0,2.0,0.0,59,-45.0,True,True,False,1
7.63492063492,19.5714285714,21.9682539683,7.53968253968,38.3015873016,79.2698412698,22.4603174603,27.0158730159,10.253968254,32.8412698413,20.2857142857,106.698412698,8.4126984127,14.9047619048,43.0952380952,1,40.4761904762,7.49206349206,21.3333333333,20.9047619048,4.15873015873,36.3015873016,84.8095238095,16.9841269841,21.9047619048,97.0793650794,12.0158730159,28.4603174603,8.25396825397,21.0634920635,14.5555555556,203.777777778,1,Oklahoma City,3/10/2013_Oklahoma City_Boston,2013-03-10,2.0,Oklahoma City,Oklahoma City,0,2,2,22,0,Charlotte,1758.0,3.0,-1.0,63,12.0,False,False,False,0,5.93548387097,16.9677419355,23.064516129,4.3064516129,36.935483871,80.5161290323,16.2096774194,20.7580645161,8.35483870968,31.8225806452,21.3870967742,96.0161290323,8.46774193548,13.8870967742,40.1774193548,0,44.0,6.70967741935,20.064516129,21.3225806452,4.70967741935,35.8064516129,81.9032258065,17.4677419355,23.9838709677,95.7903225806,11.4677419355,32.5322580645,7.79032258065,19.7419354839,14.7903225806,191.806451613,0,Boston,2013-03-10,2.0,Oklahoma City,Boston,2697,2,3,20,-1,Boston,2697.0,3.0,-1.0,62,-12.0,False,False,False,1
7.29577464789,19.3661971831,21.5211267606,7.49295774648,38.1408450704,79.2535211268,22.6478873239,27.4084507042,10.3521126761,33.1267605634,20.2253521127,106.225352113,8.3661971831,15.0,43.4788732394,1,40.4366197183,7.40845070423,21.2112676056,20.6901408451,4.08450704225,36.3521126761,85.014084507,16.9154929577,21.6901408451,97.0281690141,11.9436619718,28.4929577465,8.40845070423,21.2253521127,14.5492957746,203.253521127,1,Oklahoma City,3/24/2013_Oklahoma City_Portland,2013-03-24,2.0,Oklahoma City,Oklahoma City,0,2,2,19,0,Orlando,2069.0,3.0,-1.0,71,20.0,False,False,False,0,8.35714285714,23.5,21.7,4.65714285714,36.9,82.1714285714,16.0142857143,20.5428571429,11.0142857143,30.6,18.4857142857,98.1714285714,6.82857142857,14.2285714286,41.6142857143,0,42.1285714286,6.22857142857,18.3714285714,23.6,4.22857142857,38.9285714286,83.1428571429,15.4428571429,20.3857142857,99.5285714286,10.9714285714,31.1571428571,8.34285714286,18.8714285714,12.7571428571,197.7,0,Portland,2013-03-24,2.0,Oklahoma City,Portland,3075,2,0,19,2,Atlanta,1365.0,3.0,-1.0,70,-20.0,False,False,False,1
7.30555555556,19.2916666667,21.5,7.5,38.0138888889,79.0277777778,22.8472222222,27.5972222222,10.3055555556,33.1388888889,20.2361111111,106.180555556,8.375,14.9861111111,43.4444444444,1,40.4722222222,7.375,21.1944444444,20.6388888889,4.05555555556,36.2222222222,85.0,16.9722222222,21.7916666667,96.7916666667,12.0,28.4722222222,8.40277777778,21.3194444444,14.5555555556,202.972222222,1,Oklahoma City,3/27/2013_Oklahoma City_Washington,2013-03-27,2.0,Oklahoma City,Oklahoma City,0,2,2,20,0,Oklahoma City,0.0,2.0,0.0,72,23.0,False,False,False,0,6.70422535211,18.3802816901,21.9577464789,4.57746478873,35.4647887324,81.6338028169,15.3098591549,20.8309859155,10.7887323944,32.4084507042,20.7042253521,92.9436619718,7.30985915493,14.8591549296,43.1971830986,0,44.2112676056,7.08450704225,20.4507042254,21.4929577465,4.47887323944,35.6901408451,81.6056338028,16.9718309859,23.0563380282,95.4366197183,11.0563380282,33.1549295775,7.91549295775,18.9154929577,14.0281690141,188.38028169,0,Washington,2013-03-27,3.0,Oklahoma City,Washington DC,2160,2,3,19,-1,Washington DC,2160.0,3.0,-1.0,71,-23.0,False,False,False,1
7.22972972973,19.2027027027,21.4594594595,7.59459459459,38.0135135135,78.972972973,22.7837837838,27.5540540541,10.3108108108,33.1621621622,20.3378378378,106.040540541,8.31081081081,14.972972973,43.472972973,1,40.6081081081,7.40540540541,21.2162162162,20.6756756757,3.98648648649,36.2432432432,85.1486486486,16.9864864865,21.7702702703,96.8783783784,12.1081081081,28.5,8.40540540541,21.2297297297,14.4189189189,202.918918919,0,Oklahoma City,3/30/2013_Milwaukee_Oklahoma City,2013-03-30,2.0,Milwaukee,Oklahoma City,1402,2,2,20,0,Minneapolis,542.0,2.0,0.0,74,10.0,True,True,True,0,6.88888888889,19.3611111111,22.8333333333,6.88888888889,38.1666666667,87.625,15.5972222222,21.0833333333,13.0555555556,30.8472222222,19.0972222222,98.8194444444,8.29166666667,13.5555555556,43.9027777778,0,45.9166666667,6.45833333333,18.4305555556,23.2222222222,4.51388888889,38.2916666667,84.4583333333,17.3194444444,22.7638888889,100.361111111,12.5,33.4166666667,7.95833333333,19.3333333333,15.2916666667,199.180555556,1,Milwaukee,2013-03-30,1.0,Milwaukee,Milwaukee,0,2,2,20,0,Milwaukee,0.0,2.0,0.0,72,-10.0,False,False,False,1
7.375,19.3,21.425,7.7,38.0875,79.0375,22.4,27.025,10.3,33.275,20.275,105.95,8.2625,14.7875,43.575,1,40.4875,7.4125,21.3375,20.55,3.9875,36.15,85.0,16.8375,21.675,96.55,11.975,28.5125,8.25,20.9,14.225,202.5,0,Oklahoma City,4/12/2013_Portland_Oklahoma City,2013-04-12,2.0,Portland,Oklahoma City,3075,0,2,19,-2,Oakland,1014.0,0.0,0.0,80,16.0,True,True,True,0,8.20253164557,23.2784810127,21.7974683544,4.36708860759,36.7848101266,82.0,15.9620253165,20.5696202532,10.7721518987,30.1898734177,18.582278481,97.7341772152,6.64556962025,14.1265822785,40.9620253165,0,42.2405063291,6.29113924051,18.4936708861,23.582278481,4.36708860759,39.2911392405,82.9620253165,15.6962025316,20.6962025316,100.569620253,10.9367088608,31.3037974684,8.3417721519,18.8101265823,12.5569620253,198.303797468,1,Portland,2013-04-12,1.0,Portland,Portland,0,0,0,20,0,Portland,0.0,0.0,0.0,79,-16.0,False,False,False,1
7.66666666667,27.6666666667,23.0,3.0,37.0,88.3333333333,18.0,23.3333333333,17.0,36.0,19.3333333333,99.6666666667,10.6666666667,19.6666666667,53.0,0,41.6666666667,7.66666666667,20.6666666667,24.0,5.33333333333,38.0,85.6666666667,14.0,18.3333333333,97.6666666667,9.0,32.6666666667,11.6666666667,19.6666666667,15.0,197.333333333,1,Houston,11/3/2012_Houston_Portland,2012-11-03,1.0,Houston,Houston,0,2,2,20,0,Atlanta,1276.0,3.0,-1.0,3,-10.0,True,True,False,0,9.33333333333,23.3333333333,21.3333333333,4.33333333333,37.6666666667,88.3333333333,16.3333333333,21.3333333333,10.3333333333,32.0,21.0,101.0,8.33333333333,13.0,42.3333333333,1,49.3333333333,6.0,17.6666666667,19.3333333333,5.33333333333,36.3333333333,81.3333333333,20.3333333333,27.3333333333,99.0,13.0,36.3333333333,6.66666666667,22.3333333333,18.0,200.0,0,Portland,2012-11-03,1.0,Houston,Portland,3659,2,0,17,2,Oklahoma City,716.0,2.0,0.0,3,10.0,True,True,True,1
8.875,29.0,21.375,4.125,34.75,83.375,18.75,23.625,12.625,33.0,18.875,97.125,8.75,16.625,45.625,1,42.625,7.625,20.5,21.0,6.25,37.125,85.75,14.375,19.5,96.25,11.75,30.875,9.5,18.375,14.0,193.375,1,Houston,11/14/2012_Houston_New Orleans,2012-11-14,5.0,Houston,Houston,0,2,2,18,0,Houston,0.0,2.0,0.0,8,4.0,False,False,False,0,5.66666666667,19.0,21.0,7.16666666667,34.0,78.6666666667,15.8333333333,19.6666666667,10.5,31.8333333333,16.6666666667,89.5,6.66666666667,13.3333333333,42.3333333333,0,42.0,6.66666666667,22.8333333333,19.5,7.0,35.5,83.3333333333,12.8333333333,18.0,90.5,12.0,30.0,7.0,18.6666666667,13.1666666667,180.0,0,New Orleans,2012-11-14,2.0,Houston,New Orleans,560,2,2,15,0,New Orleans,560.0,2.0,0.0,6,-4.0,False,False,False,1
8.88888888889,28.5555555556,21.6666666667,4.0,35.4444444444,83.8888888889,19.5555555556,24.4444444444,13.0,32.7777777778,20.0,99.3333333333,8.77777777778,16.7777777778,45.7777777778,0,42.0,7.88888888889,21.0,21.0,6.44444444444,37.8888888889,85.7777777778,15.1111111111,20.5555555556,98.7777777778,11.5555555556,30.4444444444,8.88888888889,19.0,14.1111111111,198.111111111,0,Houston,11/16/2012_Portland_Houston,2012-11-16,3.0,Portland,Houston,3659,0,2,19,-2,Houston,3659.0,2.0,-2.0,9,-2.0,False,False,False,0,8.88888888889,23.2222222222,19.4444444444,4.88888888889,36.8888888889,84.7777777778,17.5555555556,23.1111111111,12.4444444444,28.7777777778,20.2222222222,100.222222222,8.88888888889,14.4444444444,41.2222222222,1,42.8888888889,6.11111111111,17.5555555556,21.1111111111,4.44444444444,38.8888888889,79.2222222222,18.7777777778,24.7777777778,102.666666667,9.88888888889,33.0,8.88888888889,21.6666666667,16.0,202.888888889,1,Portland,2012-11-16,2.0,Portland,Portland,0,0,0,19,0,Sacramento,935.0,0.0,0.0,9,2.0,False,False,False,1
9.71428571429,27.1428571429,22.4761904762,4.47619047619,37.2380952381,85.1428571429,20.0476190476,26.0952380952,12.0952380952,32.1428571429,19.7619047619,104.238095238,8.66666666667,16.2857142857,44.2380952381,1,43.4761904762,8.57142857143,22.380952381,23.1428571429,6.80952380952,40.380952381,87.5714285714,15.4761904762,20.5714285714,104.80952381,11.1904761905,32.2857142857,8.42857142857,19.619047619,14.619047619,209.047619048,1,Houston,12/12/2012_Houston_Washington,2012-12-12,1.0,Houston,Houston,0,2,2,20,0,Houston,0.0,2.0,0.0,21,6.0,False,False,False,0,6.68421052632,21.5263157895,20.2631578947,5.0,34.1052631579,83.8947368421,15.5263157895,20.7368421053,11.6842105263,31.0526315789,21.0,90.4210526316,8.15789473684,14.4210526316,42.7368421053,0,45.2631578947,7.31578947368,20.4736842105,21.5263157895,5.0,36.0,81.2105263158,17.6842105263,24.0526315789,97.0,11.3157894737,33.9473684211,7.42105263158,19.6315789474,14.8421052632,187.421052632,0,Washington,2012-12-12,2.0,Houston,Washington DC,2267,2,3,22,-1,New Orleans,560.0,2.0,0.0,19,-6.0,True,True,True,1
9.72727272727,27.1363636364,22.5,4.63636363636,37.2272727273,84.7272727273,19.9090909091,25.9545454545,11.8636363636,32.4090909091,19.5909090909,104.090909091,8.59090909091,16.3181818182,44.2727272727,1,43.3636363636,8.54545454545,22.2727272727,23.0909090909,6.72727272727,40.0909090909,87.4545454545,15.3636363636,20.4090909091,104.090909091,11.0909090909,32.2727272727,8.72727272727,19.4545454545,14.5,208.181818182,1,Houston,12/14/2012_Houston_Boston,2012-12-14,2.0,Houston,Houston,0,2,2,18,0,Houston,0.0,2.0,0.0,22,12.0,False,False,False,0,5.27272727273,15.3181818182,23.5909090909,4.0,37.2727272727,79.4545454545,18.0454545455,22.7272727273,7.40909090909,31.1818181818,20.7727272727,97.8636363636,8.54545454545,14.0909090909,38.5909090909,0,42.7727272727,6.54545454545,18.5909090909,21.7272727273,4.72727272727,36.7272727273,81.6818181818,17.6818181818,23.6818181818,97.6818181818,10.5909090909,32.1818181818,8.18181818182,20.1818181818,14.9090909091,195.545454545,0,Boston,2012-12-14,2.0,Houston,Boston,2974,2,3,17,-1,Boston,2974.0,3.0,-1.0,22,-12.0,False,False,False,1
