,+/1,3P,3PA,AST,BLK,Date,FG,FGA,FT,FTA,Game_Id,ORB,Opponent,PF,PTS,STL,TOV,TRB,Team,minutes,name,opp_score,result,started,team_score
1858,+2,0,0,0,0,4/10/2017,1,2,0,0,4/10/2017_Miami_Cleveland,2,Miami,2,2,0,2,2,Cleveland,2:21,Larry Sanders,124,loser,False,121
1859,,,,,,4/10/2017,,,,,4/10/2017_Miami_Cleveland,,Miami,,,,,,Cleveland,DNP,Kyrie Irving,124,loser,False,121
1860,,,,,,4/10/2017,,,,,4/10/2017_Miami_Cleveland,,Miami,,,,,,Cleveland,DNP,James Jones,124,loser,False,121
1861,,,,,,4/10/2017,,,,,4/10/2017_Miami_Cleveland,,Miami,,,,,,Cleveland,DNP,LeBron James,124,loser,False,121
1862,+6,2,6,5,0,4/10/2017,8,14,1,1,4/10/2017_Cleveland_Miami,2,Cleveland,2,19,5,2,6,Miami,46:20,Josh Richardson,121,winner,True,124
1863,-9,0,0,5,1,4/10/2017,5,15,5,7,4/10/2017_Cleveland_Miami,0,Cleveland,2,15,1,0,5,Miami,39:50,Goran Dragic,121,winner,True,124
1864,-2,1,7,9,0,4/10/2017,7,17,1,1,4/10/2017_Cleveland_Miami,0,Cleveland,6,16,0,3,2,Miami,36:01,James Johnson,121,winner,True,124
1865,-11,0,0,1,1,4/10/2017,8,14,7,12,4/10/2017_Cleveland_Miami,4,Cleveland,4,23,1,2,18,Miami,35:42,Hassan Whiteside,121,winner,True,124
1866,-11,2,4,2,0,4/10/2017,3,9,0,2,4/10/2017_Cleveland_Miami,1,Cleveland,2,8,1,2,4,Miami,28:06,Rodney McGruder,121,winner,True,124
1867,+15,3,6,4,0,4/10/2017,7,12,7,8,4/10/2017_Cleveland_Miami,0,Cleveland,5,24,0,3,5,Miami,33:56,Tyler Johnson,121,winner,False,124
1868,+16,4,7,1,0,4/10/2017,4,8,0,0,4/10/2017_Cleveland_Miami,0,Cleveland,1,12,1,1,2,Miami,23:19,Wayne Ellington,121,winner,False,124
1869,+10,0,3,1,1,4/10/2017,1,5,0,0,4/10/2017_Cleveland_Miami,0,Cleveland,3,2,0,0,1,Miami,13:16,Okaro White,121,winner,False,124
1870,+1,0,0,0,0,4/10/2017,1,1,3,3,4/10/2017_Cleveland_Miami,2,Cleveland,1,5,0,0,3,Miami,8:29,Willie Reed,121,winner,False,124
1871,,,,,,4/10/2017,,,,,4/10/2017_Cleveland_Miami,,Cleveland,,,,,,Miami,DNP,Dion Waiters,121,winner,False,124
1872,,,,,,4/10/2017,,,,,4/10/2017_Cleveland_Miami,,Cleveland,,,,,,Miami,DNP,Luke Babbitt,121,winner,False,124
1873,,,,,,4/10/2017,,,,,4/10/2017_Cleveland_Miami,,Cleveland,,,,,,Miami,DNP,Josh McRoberts,121,winner,False,124
1874,,,,,,4/10/2017,,,,,4/10/2017_Cleveland_Miami,,Cleveland,,,,,,Miami,DNP,Udonis Haslem,121,winner,False,124
1875,+3,0,0,2,1,4/10/2017,6,11,1,2,4/10/2017_Milwaukee_Charlotte,1,Milwaukee,1,13,1,0,5,Charlotte,31:30,Michael Kidd-Gilchrist,89,loser,True,79
1876,-5,1,3,8,1,4/10/2017,5,12,0,2,4/10/2017_Milwaukee_Charlotte,0,Milwaukee,0,11,4,2,5,Charlotte,29:32,Nicolas Batum,89,loser,True,79
1877,-8,0,0,1,1,4/10/2017,3,8,3,3,4/10/2017_Milwaukee_Charlotte,0,Milwaukee,2,9,0,1,6,Charlotte,27:23,Cody Zeller,89,loser,True,79
1878,-8,1,3,1,0,4/10/2017,3,10,0,0,4/10/2017_Milwaukee_Charlotte,0,Milwaukee,0,7,1,3,2,Charlotte,27:23,Brian Roberts,89,loser,True,79
1879,-18,1,2,1,1,4/10/2017,2,4,0,0,4/10/2017_Milwaukee_Charlotte,0,Milwaukee,1,5,0,1,4,Charlotte,26:39,Marvin Williams,89,loser,True,79
1880,+8,0,5,5,1,4/10/2017,1,12,1,1,4/10/2017_Milwaukee_Charlotte,0,Milwaukee,1,3,0,0,2,Charlotte,21:21,Frank Kaminsky,89,loser,False,79
1881,-2,0,0,0,0,4/10/2017,2,3,0,0,4/10/2017_Milwaukee_Charlotte,3,Milwaukee,4,4,1,0,7,Charlotte,20:37,Miles Plumlee,89,loser,False,79
1882,-2,0,1,2,0,4/10/2017,1,4,1,2,4/10/2017_Milwaukee_Charlotte,1,Milwaukee,1,3,1,1,4,Charlotte,20:37,Briante Weber,89,loser,False,79
1883,-8,0,2,1,0,4/10/2017,6,12,0,0,4/10/2017_Milwaukee_Charlotte,2,Milwaukee,0,12,1,1,4,Charlotte,19:04,Jeremy Lamb,89,loser,False,79
1884,-10,2,2,0,0,4/10/2017,4,5,2,3,4/10/2017_Milwaukee_Charlotte,0,Milwaukee,0,12,2,0,0,Charlotte,15:54,Treveon Graham,89,loser,False,79
1885,,,,,,4/10/2017,,,,,4/10/2017_Milwaukee_Charlotte,,Milwaukee,,,,,,Charlotte,DNP,Christian Wood,89,loser,False,79
1886,,,,,,4/10/2017,,,,,4/10/2017_Milwaukee_Charlotte,,Milwaukee,,,,,,Charlotte,DNP,Johnny O'Bryant,89,loser,False,79
1887,,,,,,4/10/2017,,,,,4/10/2017_Milwaukee_Charlotte,,Milwaukee,,,,,,Charlotte,DNP,Kemba Walker,89,loser,False,79
1888,+23,0,0,10,1,4/10/2017,5,11,0,0,4/10/2017_Charlotte_Milwaukee,0,Charlotte,0,10,0,4,11,Milwaukee,36:27,Giannis Antetokounmpo,79,winner,True,89
1889,+17,4,5,6,0,4/10/2017,5,9,1,1,4/10/2017_Charlotte_Milwaukee,1,Charlotte,1,15,0,4,7,Milwaukee,35:38,Khris Middleton,79,winner,True,89
1890,-5,4,5,2,0,4/10/2017,6,9,0,0,4/10/2017_Charlotte_Milwaukee,0,Charlotte,0,16,2,2,0,Milwaukee,26:27,Tony Snell,79,winner,True,89
1891,+19,1,3,3,0,4/10/2017,2,6,0,0,4/10/2017_Charlotte_Milwaukee,1,Charlotte,0,5,0,3,4,Milwaukee,25:16,Malcolm Brogdon,79,winner,True,89
1892,+4,0,0,1,0,4/10/2017,1,3,0,0,4/10/2017_Charlotte_Milwaukee,2,Charlotte,1,2,0,0,4,Milwaukee,13:29,Thon Maker,79,winner,True,89
1893,-1,0,0,3,0,4/10/2017,7,14,2,4,4/10/2017_Charlotte_Milwaukee,2,Charlotte,2,16,1,0,8,Milwaukee,25:42,Greg Monroe,79,winner,False,89
1894,-4,1,2,2,0,4/10/2017,2,5,0,0,4/10/2017_Charlotte_Milwaukee,1,Charlotte,3,5,0,0,2,Milwaukee,21:50,Matthew Dellavedova,79,winner,False,89
1895,+20,5,7,1,1,4/10/2017,5,7,0,0,4/10/2017_Charlotte_Milwaukee,0,Charlotte,2,15,1,1,5,Milwaukee,20:39,Jason Terry,79,winner,False,89
1896,-7,1,1,0,0,4/10/2017,1,7,0,0,4/10/2017_Charlotte_Milwaukee,1,Charlotte,2,3,0,0,3,Milwaukee,12:22,Michael Beasley,79,winner,False,89
1897,-13,0,4,0,0,4/10/2017,0,5,0,0,4/10/2017_Charlotte_Milwaukee,0,Charlotte,1,0,0,1,1,Milwaukee,11:33,Mirza Teletovic,79,winner,False,89
1898,+7,0,0,0,1,4/10/2017,1,2,0,0,4/10/2017_Charlotte_Milwaukee,0,Charlotte,2,2,0,1,1,Milwaukee,8:49,John Henson,79,winner,False,89
1899,-5,0,0,0,0,4/10/2017,0,0,0,0,4/10/2017_Charlotte_Milwaukee,0,Charlotte,0,0,0,0,0,Milwaukee,0:54,Rashad Vaughn,79,winner,False,89
1900,-5,0,0,0,0,4/10/2017,0,0,0,0,4/10/2017_Charlotte_Milwaukee,0,Charlotte,0,0,0,0,0,Milwaukee,0:54,Gary Payton,79,winner,False,89
1901,+14,3,8,5,1,4/10/2017,11,20,2,2,4/10/2017_Philadelphia_Indiana,1,Philadelphia,0,27,2,1,2,Indiana,36:29,Paul George,111,winner,True,120
1902,+9,0,0,3,0,4/10/2017,10,15,0,0,4/10/2017_Philadelphia_Indiana,4,Philadelphia,2,20,1,1,8,Indiana,33:27,Thaddeus Young,111,winner,True,120
1903,+11,0,2,6,0,4/10/2017,4,8,7,8,4/10/2017_Philadelphia_Indiana,0,Philadelphia,3,15,1,3,2,Indiana,33:16,Jeff Teague,111,winner,True,120
1904,+16,0,0,1,3,4/10/2017,6,8,6,6,4/10/2017_Philadelphia_Indiana,3,Philadelphia,4,18,3,4,13,Indiana,28:21,Myles Turner,111,winner,True,120
1905,+7,0,0,5,0,4/10/2017,1,3,0,0,4/10/2017_Philadelphia_Indiana,0,Philadelphia,3,2,1,2,3,Indiana,26:26,Monta Ellis,111,winner,True,120
1906,+1,1,5,0,0,4/10/2017,4,10,0,0,4/10/2017_Philadelphia_Indiana,0,Philadelphia,1,9,0,1,4,Indiana,21:14,C.J. Miles,111,winner,False,120
1907,0,0,0,5,0,4/10/2017,3,7,0,1,4/10/2017_Philadelphia_Indiana,0,Philadelphia,2,6,0,0,2,Indiana,20:57,Lance Stephenson,111,winner,False,120
1908,-7,0,0,0,0,4/10/2017,8,10,1,2,4/10/2017_Philadelphia_Indiana,2,Philadelphia,5,17,1,1,6,Indiana,19:20,Kevin Seraphin,111,winner,False,120
1909,-4,1,1,2,0,4/10/2017,1,2,0,0,4/10/2017_Philadelphia_Indiana,0,Philadelphia,1,3,0,1,0,Indiana,12:17,Aaron Brooks,111,winner,False,120
1910,-3,0,0,3,1,4/10/2017,1,2,0,0,4/10/2017_Philadelphia_Indiana,4,Philadelphia,2,2,0,0,4,Indiana,8:13,Lavoy Allen,111,winner,False,120
1911,+1,0,0,0,0,4/10/2017,0,0,1,2,4/10/2017_Philadelphia_Indiana,0,Philadelphia,0,1,0,0,0,Indiana,,Rakeem Christmas,111,winner,False,120
1912,,,,,,4/10/2017,,,,,4/10/2017_Philadelphia_Indiana,,Philadelphia,,,,,,Indiana,DNP,Al Jefferson,111,winner,False,120
1913,,,,,,4/10/2017,,,,,4/10/2017_Philadelphia_Indiana,,Philadelphia,,,,,,Indiana,DNP,Joe Young,111,winner,False,120
1914,-1,4,5,3,0,4/10/2017,8,12,4,4,4/10/2017_Indiana_Philadelphia,1,Indiana,4,24,1,2,5,Philadelphia,36:43,Timothe Luwawu-Cabarrot,120,loser,True,111
1915,-12,0,1,8,0,4/10/2017,5,8,2,2,4/10/2017_Indiana_Philadelphia,0,Indiana,3,12,3,5,5,Philadelphia,36:36,T.J. McConnell,120,loser,True,111
1916,-8,0,3,2,0,4/10/2017,6,14,5,6,4/10/2017_Indiana_Philadelphia,3,Indiana,3,17,1,0,6,Philadelphia,33:55,Richaun Holmes,120,loser,True,111
1917,-3,1,4,3,1,4/10/2017,3,10,5,6,4/10/2017_Indiana_Philadelphia,4,Indiana,3,12,2,4,6,Philadelphia,24:36,Dario Saric,120,loser,True,111
1918,-12,0,2,0,0,4/10/2017,1,4,4,4,4/10/2017_Indiana_Philadelphia,0,Indiana,1,6,1,2,0,Philadelphia,21:29,Justin Anderson,120,loser,True,111
1919,+3,2,4,2,0,4/10/2017,4,8,5,5,4/10/2017_Indiana_Philadelphia,0,Indiana,1,15,0,1,0,Philadelphia,26:28,Nik Stauskas,120,loser,False,111
1920,-6,5,7,0,0,4/10/2017,5,8,0,0,4/10/2017_Indiana_Philadelphia,0,Indiana,1,15,1,1,1,Philadelphia,23:24,Alex Poythress,120,loser,False,111
1921,-5,1,4,1,0,4/10/2017,2,6,1,2,4/10/2017_Indiana_Philadelphia,1,Indiana,3,6,1,1,2,Philadelphia,22:44,Gerald Henderson,120,loser,False,111
1922,-1,0,1,0,0,4/10/2017,0,2,2,2,4/10/2017_Indiana_Philadelphia,0,Indiana,0,2,0,2,4,Philadelphia,8:13,Tiago Splitter,120,loser,False,111
1923,0,0,2,1,0,4/10/2017,1,3,0,0,4/10/2017_Indiana_Philadelphia,1,Indiana,0,2,0,0,4,Philadelphia,5:52,Shawn Long,120,loser,False,111
1924,,,,,,4/10/2017,,,,,4/10/2017_Indiana_Philadelphia,,Indiana,,,,,,Philadelphia,DNP,Sergio Rodriguez,120,loser,False,111
1925,,,,,,4/10/2017,,,,,4/10/2017_Indiana_Philadelphia,,Indiana,,,,,,Philadelphia,DNP,Robert Covington,120,loser,False,111
1926,,,,,,4/10/2017,,,,,4/10/2017_Indiana_Philadelphia,,Indiana,,,,,,Philadelphia,DNP,Jahlil Okafor,120,loser,False,111
1927,-16,0,0,0,1,4/10/2017,1,4,1,2,4/10/2017_Portland_San Antonio,5,Portland,4,3,0,1,8,San Antonio,21:41,Dewayne Dedmon,99,loser,True,98
1928,-2,1,2,0,1,4/10/2017,8,11,1,1,4/10/2017_Portland_San Antonio,0,Portland,0,18,1,2,0,San Antonio,20:09,Kawhi Leonard,99,loser,True,98
1929,-1,1,4,2,1,4/10/2017,2,5,0,0,4/10/2017_Portland_San Antonio,0,Portland,0,5,0,0,4,San Antonio,20:06,Danny Green,99,loser,True,98
1930,-4,0,0,4,0,4/10/2017,5,7,2,2,4/10/2017_Portland_San Antonio,0,Portland,2,12,0,0,2,San Antonio,19:52,Tony Parker,99,loser,True,98
1931,-9,0,1,0,1,4/10/2017,5,8,2,2,4/10/2017_Portland_San Antonio,0,Portland,1,12,0,0,4,San Antonio,18:10,LaMarcus Aldridge,99,loser,True,98
1932,+12,0,0,2,2,4/10/2017,2,6,3,6,4/10/2017_Portland_San Antonio,5,Portland,0,7,0,2,8,San Antonio,28:18,David Lee,99,loser,False,98
1933,+6,0,1,2,0,4/10/2017,2,6,2,2,4/10/2017_Portland_San Antonio,1,Portland,0,6,3,2,4,San Antonio,24:20,Kyle Anderson,99,loser,False,98
1934,+15,1,1,1,1,4/10/2017,2,10,2,2,4/10/2017_Portland_San Antonio,1,Portland,1,7,0,0,13,San Antonio,18:20,Pau Gasol,99,loser,False,98
1935,+9,1,2,2,0,4/10/2017,2,5,0,0,4/10/2017_Portland_San Antonio,0,Portland,1,5,0,3,1,San Antonio,16:08,Patty Mills,99,loser,False,98
1936,+6,3,4,1,0,4/10/2017,4,7,0,0,4/10/2017_Portland_San Antonio,0,Portland,0,11,0,3,0,San Antonio,15:54,Manu Ginobili,99,loser,False,98
1937,-9,0,3,1,2,4/10/2017,1,4,0,0,4/10/2017_Portland_San Antonio,1,Portland,3,2,0,0,2,San Antonio,13:02,Davis Bertans,99,loser,False,98
1938,-6,0,0,1,0,4/10/2017,3,6,1,3,4/10/2017_Portland_San Antonio,0,Portland,1,7,0,0,0,San Antonio,12:00,Jonathon Simmons,99,loser,False,98
1939,-6,1,3,1,0,4/10/2017,1,4,0,0,4/10/2017_Portland_San Antonio,0,Portland,2,3,0,2,1,San Antonio,12:00,Bryn Forbes,99,loser,False,98
1940,-2,0,0,1,0,4/10/2017,6,9,0,0,4/10/2017_San Antonio_Portland,7,San Antonio,4,12,0,0,11,Portland,37:03,Noah Vonleh,98,winner,True,99
1941,+5,4,7,5,0,4/10/2017,9,20,10,11,4/10/2017_San Antonio_Portland,2,San Antonio,3,32,0,4,6,Portland,36:57,Shabazz Napier,98,winner,True,99
1942,+8,3,4,3,0,4/10/2017,6,10,0,0,4/10/2017_San Antonio_Portland,0,San Antonio,1,15,1,1,4,Portland,34:49,Pat Connaughton,98,winner,True,99
1943,+9,3,3,0,0,4/10/2017,5,7,0,0,4/10/2017_San Antonio_Portland,0,San Antonio,4,13,1,0,6,Portland,33:42,Meyers Leonard,98,winner,True,99
1944,0,1,3,7,0,4/10/2017,7,17,1,1,4/10/2017_San Antonio_Portland,1,San Antonio,2,16,1,3,3,Portland,29:01,Evan Turner,98,winner,True,99
1945,-3,0,4,1,1,4/10/2017,2,15,0,0,4/10/2017_San Antonio_Portland,2,San Antonio,1,4,2,1,4,Portland,29:15,Jake Layman,98,winner,False,99
1946,-5,1,4,1,2,4/10/2017,1,6,2,2,4/10/2017_San Antonio_Portland,0,San Antonio,2,5,1,0,4,Portland,25:15,Al-Farouq Aminu,98,winner,False,99
1947,-7,0,2,0,0,4/10/2017,1,5,0,1,4/10/2017_San Antonio_Portland,0,San Antonio,0,2,0,0,4,Portland,13:58,Tim Quarterman,98,winner,False,99
1948,,,,,,4/10/2017,,,,,4/10/2017_San Antonio_Portland,,San Antonio,,,,,,Portland,DNP,Maurice Harkless,98,winner,False,99
1949,,,,,,4/10/2017,,,,,4/10/2017_San Antonio_Portland,,San Antonio,,,,,,Portland,DNP,Damian Lillard,98,winner,False,99
1950,,,,,,4/10/2017,,,,,4/10/2017_San Antonio_Portland,,San Antonio,,,,,,Portland,DNP,Allen Crabbe,98,winner,False,99
1951,,,,,,4/10/2017,,,,,4/10/2017_San Antonio_Portland,,San Antonio,,,,,,Portland,DNP,C.J. McCollum,98,winner,False,99
1952,-12,0,3,1,0,4/11/2017,2,7,0,0,4/11/2017_Atlanta_Charlotte,0,Atlanta,0,4,1,3,1,Charlotte,28:09,Brian Roberts,103,loser,True,76
1953,-9,0,0,2,0,4/11/2017,1,3,2,2,4/11/2017_Atlanta_Charlotte,2,Atlanta,3,4,0,0,6,Charlotte,22:14,Cody Zeller,103,loser,True,76
1954,-9,0,0,1,0,4/11/2017,4,10,2,2,4/11/2017_Atlanta_Charlotte,3,Atlanta,4,10,1,0,6,Charlotte,19:33,Michael Kidd-Gilchrist,103,loser,True,76
1955,-5,1,4,0,0,4/11/2017,2,9,2,2,4/11/2017_Atlanta_Charlotte,3,Atlanta,1,7,2,1,6,Charlotte,12:53,Marvin Williams,103,loser,True,76
1956,-8,0,1,4,0,4/11/2017,0,3,0,0,4/11/2017_Atlanta_Charlotte,0,Atlanta,0,0,1,0,1,Charlotte,10:04,Nicolas Batum,103,loser,True,76
1957,-17,1,7,2,0,4/11/2017,7,18,6,6,4/11/2017_Atlanta_Charlotte,2,Atlanta,1,21,2,3,5,Charlotte,33:21,Jeremy Lamb,103,loser,False,76
1958,-18,0,0,1,1,4/11/2017,0,5,0,0,4/11/2017_Atlanta_Charlotte,4,Atlanta,3,0,1,1,7,Charlotte,25:46,Miles Plumlee,103,loser,False,76
1959,-15,0,2,1,0,4/11/2017,5,10,0,0,4/11/2017_Atlanta_Charlotte,0,Atlanta,0,10,2,1,4,Charlotte,25:28,Treveon Graham,103,loser,False,76
1960,-19,0,3,2,0,4/11/2017,3,11,0,1,4/11/2017_Atlanta_Charlotte,0,Atlanta,1,6,0,1,1,Charlotte,25:01,Frank Kaminsky,103,loser,False,76
1961,-17,1,3,2,0,4/11/2017,3,9,3,4,4/11/2017_Atlanta_Charlotte,0,Atlanta,3,10,1,2,0,Charlotte,24:26,Briante Weber,103,loser,False,76
1962,-6,0,0,0,0,4/11/2017,2,3,0,2,4/11/2017_Atlanta_Charlotte,1,Atlanta,1,4,0,1,3,Charlotte,13:05,Christian Wood,103,loser,False,76
1963,+15,0,0,9,0,4/11/2017,3,5,2,2,4/11/2017_Charlotte_Atlanta,0,Charlotte,2,8,1,3,3,Atlanta,25:29,Dennis Schroder,76,winner,True,103
1964,+5,0,0,1,1,4/11/2017,7,9,5,7,4/11/2017_Charlotte_Atlanta,4,Charlotte,1,19,0,2,12,Atlanta,24:33,Dwight Howard,76,winner,True,103
1965,+13,1,4,3,0,4/11/2017,3,7,2,2,4/11/2017_Charlotte_Atlanta,0,Charlotte,1,9,0,1,5,Atlanta,22:49,Tim Hardaway,76,winner,True,103
1966,+22,0,2,1,0,4/11/2017,4,7,0,1,4/11/2017_Charlotte_Atlanta,0,Charlotte,1,8,1,0,1,Atlanta,22:37,Taurean Waller-Prince,76,winner,True,103
1967,+13,0,1,0,0,4/11/2017,5,10,0,0,4/11/2017_Charlotte_Atlanta,0,Charlotte,3,10,0,4,7,Atlanta,21:54,Paul Millsap,76,winner,True,103
1968,+4,1,4,1,2,4/11/2017,1,5,0,0,4/11/2017_Charlotte_Atlanta,2,Charlotte,2,3,0,0,3,Atlanta,18:32,Mike Dunleavy,76,winner,False,103
1969,+26,0,0,3,0,4/11/2017,4,4,0,0,4/11/2017_Charlotte_Atlanta,0,Charlotte,2,8,0,1,1,Atlanta,17:53,Mike Muscala,76,winner,False,103
1970,+6,2,4,3,1,4/11/2017,3,6,0,0,4/11/2017_Charlotte_Atlanta,0,Charlotte,1,8,0,2,3,Atlanta,17:50,Kent Bazemore,76,winner,False,103
1971,+10,1,2,3,0,4/11/2017,3,4,0,0,4/11/2017_Charlotte_Atlanta,0,Charlotte,2,7,0,1,1,Atlanta,17:27,Jose Calderon,76,winner,False,103
1972,+2,0,2,1,0,4/11/2017,2,5,0,0,4/11/2017_Charlotte_Atlanta,1,Charlotte,0,4,1,0,2,Atlanta,15:57,Thabo Sefolosha,76,winner,False,103
1973,+12,1,4,2,0,4/11/2017,3,9,3,4,4/11/2017_Charlotte_Atlanta,2,Charlotte,1,10,0,0,6,Atlanta,15:34,Ersan Ilyasova,76,winner,False,103
1974,+2,1,2,0,0,4/11/2017,1,4,2,2,4/11/2017_Charlotte_Atlanta,2,Charlotte,0,5,3,1,4,Atlanta,10:32,Kris Humphries,76,winner,False,103
1975,+5,0,2,3,0,4/11/2017,2,4,0,0,4/11/2017_Charlotte_Atlanta,0,Charlotte,1,4,0,1,2,Atlanta,8:53,Malcolm Delaney,76,winner,False,103
1976,+19,4,7,8,0,4/11/2017,6,10,4,6,4/11/2017_Dallas_Denver,2,Dallas,1,20,1,3,8,Denver,35:01,Gary Harris,91,winner,True,109
1977,+11,0,0,0,1,4/11/2017,8,14,0,0,4/11/2017_Dallas_Denver,3,Dallas,3,16,1,4,9,Denver,33:31,Mason Plumlee,91,winner,True,109
1978,+3,2,8,10,0,4/11/2017,4,14,0,0,4/11/2017_Dallas_Denver,0,Dallas,2,10,1,2,2,Denver,32:46,Jamal Murray,91,winner,True,109
1979,-7,1,3,4,0,4/11/2017,3,6,0,0,4/11/2017_Dallas_Denver,1,Dallas,2,7,0,1,8,Denver,19:35,Nikola Jokic,91,winner,True,109
1980,+2,1,2,0,0,4/11/2017,3,6,2,4,4/11/2017_Dallas_Denver,1,Dallas,0,9,0,0,5,Denver,14:39,Wilson Chandler,91,winner,True,109
1981,+19,2,7,2,0,4/11/2017,6,12,2,2,4/11/2017_Dallas_Denver,2,Dallas,2,16,2,0,5,Denver,31:57,Malik Beasley,91,winner,False,109
1982,+24,2,3,6,0,4/11/2017,3,4,0,0,4/11/2017_Dallas_Denver,0,Dallas,2,8,1,3,7,Denver,28:31,Mike Miller,91,winner,False,109
1983,+11,3,5,1,0,4/11/2017,5,9,1,2,4/11/2017_Dallas_Denver,0,Dallas,1,14,1,2,6,Denver,26:32,Juan Hernangomez,91,winner,False,109
1984,+8,3,7,0,0,4/11/2017,3,9,0,0,4/11/2017_Dallas_Denver,1,Dallas,1,9,0,1,3,Denver,17:28,Darrell Arthur,91,winner,False,109
1985,,,,,,4/11/2017,,,,,4/11/2017_Dallas_Denver,,Dallas,,,,,,Denver,DNP,Roy Hibbert,91,winner,False,109
1986,,,,,,4/11/2017,,,,,4/11/2017_Dallas_Denver,,Dallas,,,,,,Denver,DNP,Emmanuel Mudiay,91,winner,False,109
1987,,,,,,4/11/2017,,,,,4/11/2017_Dallas_Denver,,Dallas,,,,,,Denver,DNP,Kenneth Faried,91,winner,False,109
1988,,,,,,4/11/2017,,,,,4/11/2017_Dallas_Denver,,Dallas,,,,,,Denver,DNP,Will Barton,91,winner,False,109
1989,-9,1,5,3,0,4/11/2017,4,12,1,1,4/11/2017_Denver_Dallas,0,Denver,1,10,1,3,5,Dallas,34:34,Yogi Ferrell,109,loser,True,91
1990,-6,1,4,1,0,4/11/2017,2,7,0,0,4/11/2017_Denver_Dallas,2,Denver,2,5,1,1,6,Dallas,29:55,Dorian Finney-Smith,109,loser,True,91
1991,0,3,8,9,0,4/11/2017,5,14,0,0,4/11/2017_Denver_Dallas,0,Denver,1,13,2,3,4,Dallas,27:01,J.J. Barea,109,loser,True,91
1992,0,1,4,1,3,4/11/2017,9,20,2,2,4/11/2017_Denver_Dallas,1,Denver,2,21,1,1,8,Dallas,27:00,Dirk Nowitzki,109,loser,True,91
1993,+4,0,0,0,1,4/11/2017,4,6,0,1,4/11/2017_Denver_Dallas,2,Denver,1,8,1,1,5,Dallas,17:29,Nerlens Noel,109,loser,True,91
1994,-21,1,4,2,0,4/11/2017,2,5,0,0,4/11/2017_Denver_Dallas,0,Denver,0,5,1,1,2,Dallas,26:51,Nicolas Brussino,109,loser,False,91
1995,-8,2,7,0,0,4/11/2017,3,9,2,2,4/11/2017_Denver_Dallas,2,Denver,1,10,1,0,5,Dallas,22:17,Dwight Powell,109,loser,False,91
1996,-20,1,1,4,0,4/11/2017,2,2,0,0,4/11/2017_Denver_Dallas,0,Denver,2,5,0,0,3,Dallas,19:38,Jarrod Uthoff,109,loser,False,91
1997,-9,2,7,3,0,4/11/2017,3,10,3,3,4/11/2017_Denver_Dallas,0,Denver,0,11,0,2,1,Dallas,19:25,Devin Harris,109,loser,False,91
1998,-15,0,0,0,0,4/11/2017,1,2,0,0,4/11/2017_Denver_Dallas,1,Denver,1,2,0,0,2,Dallas,7:58,Salah Mejri,109,loser,False,91
1999,-6,0,0,1,0,4/11/2017,0,1,1,2,4/11/2017_Denver_Dallas,0,Denver,0,1,0,1,1,Dallas,7:53,A.J. Hammons,109,loser,False,91
2000,,,,,,4/11/2017,,,,,4/11/2017_Denver_Dallas,,Denver,,,,,,Dallas,DNP,Wesley Matthews,109,loser,False,91
2001,,,,,,4/11/2017,,,,,4/11/2017_Denver_Dallas,,Denver,,,,,,Dallas,DNP,Harrison Barnes,109,loser,False,91
2002,-1,0,2,7,0,4/11/2017,6,9,2,2,4/11/2017_LA Lakers_New Orleans,1,LA Lakers,1,14,0,5,4,New Orleans,28:49,Jrue Holiday,108,loser,True,96
2003,+2,1,3,0,0,4/11/2017,3,8,1,2,4/11/2017_LA Lakers_New Orleans,0,LA Lakers,3,8,1,1,5,New Orleans,27:29,Solomon Hill,108,loser,True,96
2004,0,0,0,1,1,4/11/2017,5,8,4,6,4/11/2017_LA Lakers_New Orleans,0,LA Lakers,3,14,1,1,8,New Orleans,24:18,Alexis Ajinca,108,loser,True,96
2005,+5,2,4,1,0,4/11/2017,4,6,0,0,4/11/2017_LA Lakers_New Orleans,0,LA Lakers,1,10,1,0,3,New Orleans,21:03,Dante Cunningham,108,loser,True,96
2006,-1,1,1,6,0,4/11/2017,1,7,3,4,4/11/2017_LA Lakers_New Orleans,0,LA Lakers,2,6,0,1,1,New Orleans,19:28,Tim Frazier,108,loser,True,96
2007,-17,0,0,0,2,4/11/2017,9,10,1,2,4/11/2017_LA Lakers_New Orleans,3,LA Lakers,2,19,0,2,11,New Orleans,26:57,Cheick Diallo,108,loser,False,96
2008,-11,1,3,4,0,4/11/2017,1,7,0,0,4/11/2017_LA Lakers_New Orleans,0,LA Lakers,1,3,0,2,0,New Orleans,26:34,Quinn Cook,108,loser,False,96
2009,-12,0,1,3,1,4/11/2017,2,7,4,4,4/11/2017_LA Lakers_New Orleans,1,LA Lakers,1,8,0,2,4,New Orleans,23:42,Donatas Motiejunas,108,loser,False,96
2010,-11,1,5,7,0,4/11/2017,5,13,0,0,4/11/2017_LA Lakers_New Orleans,0,LA Lakers,1,11,2,2,3,New Orleans,21:09,Jordan Crawford,108,loser,False,96
2011,-14,1,3,0,1,4/11/2017,1,4,0,0,4/11/2017_LA Lakers_New Orleans,0,LA Lakers,1,3,0,0,0,New Orleans,20:31,Axel Toupane,108,loser,False,96
2012,,,,,,4/11/2017,,,,,4/11/2017_LA Lakers_New Orleans,,LA Lakers,,,,,,New Orleans,DNP,E'Twaun Moore,108,loser,False,96
