,+/1,3P,3PA,AST,BLK,Date,FG,FGA,FT,FTA,Game_Id,ORB,Opponent,PF,PTS,STL,TOV,TRB,Team,minutes,name,opp_score,result,started,team_score
3457,-8,1,3,1,0,2/24/2017,4,6,2,2,2/24/2017_Boston_Toronto,1,Boston,3,11,0,1,2,Toronto,16:34,Patrick Patterson,97,winner,False,107
3458,+1,0,1,0,0,2/24/2017,1,5,1,2,2/24/2017_Boston_Toronto,0,Boston,1,3,0,1,4,Toronto,16:30,Norman Powell,97,winner,False,107
3459,-13,0,0,1,0,2/24/2017,1,5,0,0,2/24/2017_Boston_Toronto,0,Boston,0,2,0,0,1,Toronto,11:37,Delon Wright,97,winner,False,107
3460,-16,0,0,0,1,2/24/2017,0,0,0,0,2/24/2017_Boston_Toronto,0,Boston,1,0,0,1,1,Toronto,11:05,Lucas Nogueira,97,winner,False,107
3461,,,,,,2/24/2017,,,,,2/24/2017_Boston_Toronto,,Boston,,,,,,Toronto,DNP,Fred VanVleet,97,winner,False,107
3462,,,,,,2/24/2017,,,,,2/24/2017_Boston_Toronto,,Boston,,,,,,Toronto,DNP,Jakob Poeltl,97,winner,False,107
3463,,,,,,2/24/2017,,,,,2/24/2017_Boston_Toronto,,Boston,,,,,,Toronto,DNP,Pascal Siakam,97,winner,False,107
3464,+20,4,6,10,0,2/25/2017,7,19,0,0,2/25/2017_Cleveland_Chicago,1,Cleveland,1,18,1,1,10,Chicago,38:30,Jimmy Butler,99,winner,True,117
3465,+10,1,3,10,0,2/25/2017,9,18,1,3,2/25/2017_Cleveland_Chicago,1,Cleveland,1,20,0,1,9,Chicago,34:05,Dwyane Wade,99,winner,True,117
3466,+3,0,0,1,0,2/25/2017,5,10,0,0,2/25/2017_Cleveland_Chicago,0,Cleveland,0,10,1,1,1,Chicago,20:56,Robin Lopez,99,winner,True,117
3467,+3,1,3,1,0,2/25/2017,2,6,2,2,2/25/2017_Cleveland_Chicago,1,Cleveland,0,7,0,0,3,Chicago,18:57,Bobby Portis,99,winner,True,117
3468,+5,2,3,2,0,2/25/2017,2,4,0,0,2/25/2017_Cleveland_Chicago,0,Cleveland,0,6,0,0,3,Chicago,15:33,Jerian Grant,99,winner,True,117
3469,+15,2,5,1,0,2/25/2017,5,8,2,4,2/25/2017_Cleveland_Chicago,2,Cleveland,1,14,2,0,10,Chicago,29:03,Nikola Mirotic,99,winner,False,117
3470,+14,0,2,5,0,2/25/2017,6,12,3,4,2/25/2017_Cleveland_Chicago,1,Cleveland,2,15,2,1,2,Chicago,24:47,Rajon Rondo,99,winner,False,117
3471,+19,0,0,1,0,2/25/2017,4,6,2,3,2/25/2017_Cleveland_Chicago,4,Cleveland,3,10,0,1,5,Chicago,24:18,Cristiano Felicio,99,winner,False,117
3472,+8,3,5,2,0,2/25/2017,4,6,0,0,2/25/2017_Cleveland_Chicago,0,Cleveland,3,11,0,0,2,Chicago,19:45,Denzel Valentine,99,winner,False,117
3473,-2,2,3,1,0,2/25/2017,2,3,0,0,2/25/2017_Cleveland_Chicago,0,Cleveland,1,6,0,2,1,Chicago,12:00,Cameron Payne,99,winner,False,117
3474,-5,0,0,0,0,2/25/2017,0,1,0,0,2/25/2017_Cleveland_Chicago,0,Cleveland,1,0,0,0,1,Chicago,2:06,Joffrey Lauvergne,99,winner,False,117
3475,,,,,,2/25/2017,,,,,2/25/2017_Cleveland_Chicago,,Cleveland,,,,,,Chicago,DNP,Anthony Morrow,99,winner,False,117
3476,,,,,,2/25/2017,,,,,2/25/2017_Cleveland_Chicago,,Cleveland,,,,,,Chicago,DNP,Isaiah Canaan,99,winner,False,117
3477,-2,2,10,7,1,2/25/2017,13,25,6,7,2/25/2017_Chicago_Cleveland,0,Chicago,2,34,0,2,9,Cleveland,35:00,Kyrie Irving,117,loser,True,99
3478,-7,3,7,2,0,2/25/2017,4,11,0,0,2/25/2017_Chicago_Cleveland,0,Chicago,3,11,1,0,5,Cleveland,32:21,Channing Frye,117,loser,True,99
3479,-10,0,0,5,0,2/25/2017,2,5,0,0,2/25/2017_Chicago_Cleveland,3,Chicago,1,4,0,0,9,Cleveland,31:40,Tristan Thompson,117,loser,True,99
3480,-4,1,2,2,0,2/25/2017,3,4,2,2,2/25/2017_Chicago_Cleveland,0,Chicago,0,9,0,0,3,Cleveland,30:45,Richard Jefferson,117,loser,True,99
3481,-7,0,4,1,1,2/25/2017,2,9,1,2,2/25/2017_Chicago_Cleveland,1,Chicago,3,5,0,2,6,Cleveland,23:12,Iman Shumpert,117,loser,True,99
3482,-6,4,7,2,0,2/25/2017,5,8,0,0,2/25/2017_Chicago_Cleveland,0,Chicago,3,14,0,3,2,Cleveland,26:47,Kyle Korver,117,loser,False,99
3483,-14,4,5,1,1,2/25/2017,5,6,0,0,2/25/2017_Chicago_Cleveland,0,Chicago,4,14,1,0,2,Cleveland,23:24,James Jones,117,loser,False,99
3484,-20,0,2,2,0,2/25/2017,3,7,2,4,2/25/2017_Chicago_Cleveland,0,Chicago,0,8,0,0,4,Cleveland,22:42,Derrick Williams,117,loser,False,99
3485,-8,0,0,1,0,2/25/2017,0,4,0,0,2/25/2017_Chicago_Cleveland,0,Chicago,1,0,3,4,0,Cleveland,8:49,Kay Felder,117,loser,False,99
3486,-12,0,0,1,0,2/25/2017,0,1,0,0,2/25/2017_Chicago_Cleveland,0,Chicago,0,0,0,1,0,Cleveland,5:20,DeAndre Liggins,117,loser,False,99
3487,,,,,,2/25/2017,,,,,2/25/2017_Chicago_Cleveland,,Chicago,,,,,,Cleveland,DNP,LeBron James,117,loser,False,99
3488,,,,,,2/25/2017,,,,,2/25/2017_Chicago_Cleveland,,Chicago,,,,,,Cleveland,DNP,Jordan McRae,117,loser,False,99
3489,-4,1,4,0,2,2/25/2017,17,34,4,9,2/25/2017_Dallas_New Orleans,3,Dallas,2,39,1,2,14,New Orleans,39:11,Anthony Davis,96,loser,True,83
3490,-4,2,6,6,0,2/25/2017,5,17,6,6,2/25/2017_Dallas_New Orleans,3,Dallas,3,18,0,4,7,New Orleans,38:46,Jrue Holiday,96,loser,True,83
3491,-1,0,3,1,0,2/25/2017,1,4,0,0,2/25/2017_Dallas_New Orleans,0,Dallas,4,2,1,2,4,New Orleans,36:22,Solomon Hill,96,loser,True,83
3492,-14,2,5,6,0,2/25/2017,3,9,4,8,2/25/2017_Dallas_New Orleans,3,Dallas,3,12,3,7,15,New Orleans,31:58,DeMarcus Cousins,96,loser,True,83
3493,+10,0,3,3,0,2/25/2017,0,4,0,0,2/25/2017_Dallas_New Orleans,0,Dallas,2,0,1,1,2,New Orleans,24:44,Hollis Thompson,96,loser,True,83
3494,-7,0,1,4,0,2/25/2017,2,3,2,2,2/25/2017_Dallas_New Orleans,0,Dallas,4,6,1,2,0,New Orleans,25:17,Jarrett Jack,96,loser,False,83
3495,-12,0,1,0,0,2/25/2017,1,2,0,0,2/25/2017_Dallas_New Orleans,0,Dallas,0,2,0,0,3,New Orleans,17:22,Dante Cunningham,96,loser,False,83
3496,-17,0,1,0,0,2/25/2017,1,3,0,0,2/25/2017_Dallas_New Orleans,0,Dallas,0,2,0,0,0,New Orleans,15:59,Reggie Williams,96,loser,False,83
3497,-16,0,0,1,0,2/25/2017,1,2,0,0,2/25/2017_Dallas_New Orleans,0,Dallas,1,2,0,1,0,New Orleans,10:21,Tim Frazier,96,loser,False,83
3498,,,,,,2/25/2017,,,,,2/25/2017_Dallas_New Orleans,,Dallas,,,,,,New Orleans,DNP,Alexis Ajinca,96,loser,False,83
3499,,,,,,2/25/2017,,,,,2/25/2017_Dallas_New Orleans,,Dallas,,,,,,New Orleans,DNP,Donatas Motiejunas,96,loser,False,83
3500,,,,,,2/25/2017,,,,,2/25/2017_Dallas_New Orleans,,Dallas,,,,,,New Orleans,DNP,Cheick Diallo,96,loser,False,83
3501,,,,,,2/25/2017,,,,,2/25/2017_Dallas_New Orleans,,Dallas,,,,,,New Orleans,DNP,E'Twaun Moore,96,loser,False,83
3502,+1,3,5,8,0,2/25/2017,4,12,2,2,2/25/2017_New Orleans_Dallas,0,New Orleans,2,13,3,3,7,Dallas,37:16,Seth Curry,83,winner,True,96
3503,+1,2,2,2,0,2/25/2017,7,15,3,3,2/25/2017_New Orleans_Dallas,1,New Orleans,4,19,3,3,3,Dallas,33:45,Harrison Barnes,83,winner,True,96
3504,-1,2,6,3,0,2/25/2017,3,7,2,2,2/25/2017_New Orleans_Dallas,0,New Orleans,1,10,1,2,2,Dallas,29:45,Wesley Matthews,83,winner,True,96
3505,+8,1,5,7,0,2/25/2017,3,9,0,0,2/25/2017_New Orleans_Dallas,2,New Orleans,2,7,0,1,5,Dallas,29:27,Yogi Ferrell,83,winner,True,96
3506,+6,2,2,0,1,2/25/2017,8,12,0,0,2/25/2017_New Orleans_Dallas,0,New Orleans,2,18,1,0,9,Dallas,28:03,Dirk Nowitzki,83,winner,True,96
3507,+10,0,0,0,1,2/25/2017,3,8,3,4,2/25/2017_New Orleans_Dallas,4,New Orleans,5,9,1,3,10,Dallas,29:44,Nerlens Noel,83,winner,False,96
3508,+20,2,3,0,2,2/25/2017,5,6,0,0,2/25/2017_New Orleans_Dallas,0,New Orleans,2,12,0,1,2,Dallas,24:24,Dorian Finney-Smith,83,winner,False,96
3509,+15,0,3,4,0,2/25/2017,3,9,2,5,2/25/2017_New Orleans_Dallas,0,New Orleans,1,8,3,3,5,Dallas,22:01,Devin Harris,83,winner,False,96
3510,+5,0,0,0,0,2/25/2017,0,0,0,0,2/25/2017_New Orleans_Dallas,0,New Orleans,6,0,0,1,0,Dallas,5:35,Salah Mejri,83,winner,False,96
3511,,,,,,2/25/2017,,,,,2/25/2017_New Orleans_Dallas,,New Orleans,,,,,,Dallas,DNP,Nicolas Brussino,83,winner,False,96
3512,,,,,,2/25/2017,,,,,2/25/2017_New Orleans_Dallas,,New Orleans,,,,,,Dallas,DNP,A.J. Hammons,83,winner,False,96
3513,,,,,,2/25/2017,,,,,2/25/2017_New Orleans_Dallas,,New Orleans,,,,,,Dallas,DNP,Dwight Powell,83,winner,False,96
3514,-11,2,6,5,1,2/25/2017,3,13,1,4,2/25/2017_Golden State_Brooklyn,0,Golden State,3,9,1,4,4,Brooklyn,31:12,Brook Lopez,112,loser,True,95
3515,-21,2,4,1,2,2/25/2017,3,7,0,0,2/25/2017_Golden State_Brooklyn,0,Golden State,1,8,2,2,1,Brooklyn,26:50,Joe Harris,112,loser,True,95
3516,-18,0,2,1,0,2/25/2017,6,13,4,4,2/25/2017_Golden State_Brooklyn,4,Golden State,2,16,1,1,10,Brooklyn,20:45,Rondae Hollis-Jefferson,112,loser,True,95
3517,-3,0,3,1,0,2/25/2017,1,5,0,0,2/25/2017_Golden State_Brooklyn,0,Golden State,2,2,0,2,3,Brooklyn,19:51,Randy Foye,112,loser,True,95
3518,-22,1,3,2,0,2/25/2017,4,9,0,0,2/25/2017_Golden State_Brooklyn,0,Golden State,2,9,1,1,0,Brooklyn,14:44,Jeremy Lin,112,loser,True,95
3519,-3,1,5,2,0,2/25/2017,6,16,2,2,2/25/2017_Golden State_Brooklyn,1,Golden State,0,15,2,0,10,Brooklyn,29:06,Sean Kilpatrick,112,loser,False,95
3520,+3,2,3,5,0,2/25/2017,4,6,3,5,2/25/2017_Golden State_Brooklyn,0,Golden State,5,13,0,0,5,Brooklyn,28:48,Spencer Dinwiddie,112,loser,False,95
3521,+1,0,0,1,0,2/25/2017,6,9,0,0,2/25/2017_Golden State_Brooklyn,3,Golden State,2,12,0,1,10,Brooklyn,27:15,Trevor Booker,112,loser,False,95
3522,-7,0,1,4,0,2/25/2017,4,10,1,2,2/25/2017_Golden State_Brooklyn,1,Golden State,1,9,1,4,5,Brooklyn,23:02,Isaiah Whitehead,112,loser,False,95
3523,-6,0,1,3,0,2/25/2017,1,6,0,0,2/25/2017_Golden State_Brooklyn,2,Golden State,2,2,0,1,4,Brooklyn,16:48,Justin Hamilton,112,loser,False,95
3524,+2,0,0,0,0,2/25/2017,0,0,0,0,2/25/2017_Golden State_Brooklyn,0,Golden State,0,0,0,0,0,Brooklyn,1:39,K.J. McDaniels,112,loser,False,95
3525,,,,,,2/25/2017,,,,,2/25/2017_Golden State_Brooklyn,,Golden State,,,,,,Brooklyn,DNP,Luis Scola,112,loser,False,95
3526,,,,,,2/25/2017,,,,,2/25/2017_Golden State_Brooklyn,,Golden State,,,,,,Brooklyn,DNP,Andrew Nicholson,112,loser,False,95
3527,+17,5,10,5,0,2/25/2017,9,21,4,4,2/25/2017_Brooklyn_Golden State,1,Brooklyn,2,27,3,4,5,Golden State,34:55,Stephen Curry,95,winner,True,112
3528,+22,2,5,4,1,2/25/2017,8,18,6,6,2/25/2017_Brooklyn_Golden State,0,Brooklyn,1,24,0,1,4,Golden State,31:21,Klay Thompson,95,winner,True,112
3529,+19,1,5,1,2,2/25/2017,3,7,2,2,2/25/2017_Brooklyn_Golden State,0,Brooklyn,1,9,0,0,4,Golden State,24:46,Patrick McCaw,95,winner,True,112
3530,+10,1,4,2,1,2/25/2017,1,10,2,2,2/25/2017_Brooklyn_Golden State,1,Brooklyn,2,5,1,3,8,Golden State,22:56,Draymond Green,95,winner,True,112
3531,+30,0,0,3,1,2/25/2017,3,5,2,3,2/25/2017_Brooklyn_Golden State,1,Brooklyn,5,8,0,1,9,Golden State,20:18,Zaza Pachulia,95,winner,True,112
3532,+19,1,2,9,2,2/25/2017,2,4,0,0,2/25/2017_Brooklyn_Golden State,0,Brooklyn,2,5,2,1,2,Golden State,25:34,Andre Iguodala,95,winner,False,112
3533,-10,1,4,2,0,2/25/2017,4,8,0,0,2/25/2017_Brooklyn_Golden State,3,Brooklyn,0,9,2,0,4,Golden State,18:37,Ian Clark,95,winner,False,112
3534,-7,0,0,1,0,2/25/2017,3,6,0,0,2/25/2017_Brooklyn_Golden State,0,Brooklyn,0,6,0,1,2,Golden State,16:33,Shaun Livingston,95,winner,False,112
3535,-5,0,0,0,0,2/25/2017,3,3,0,2,2/25/2017_Brooklyn_Golden State,1,Brooklyn,0,6,0,0,1,Golden State,14:58,James Michael McAdoo,95,winner,False,112
3536,-5,0,0,3,3,2/25/2017,1,5,0,0,2/25/2017_Brooklyn_Golden State,0,Brooklyn,4,2,1,0,3,Golden State,13:37,David West,95,winner,False,112
3537,-6,0,0,0,1,2/25/2017,3,10,1,3,2/25/2017_Brooklyn_Golden State,6,Brooklyn,0,7,0,0,9,Golden State,12:26,JaVale McGee,95,winner,False,112
3538,+3,0,1,0,0,2/25/2017,2,3,0,0,2/25/2017_Brooklyn_Golden State,0,Brooklyn,0,4,1,0,1,Golden State,2:20,Briante Weber,95,winner,False,112
3539,-2,0,0,0,0,2/25/2017,0,0,0,0,2/25/2017_Brooklyn_Golden State,0,Brooklyn,0,0,0,0,0,Golden State,1:39,Kevon Looney,95,winner,False,112
3540,-1,1,2,3,1,2/25/2017,16,24,4,4,2/25/2017_Houston_Minnesota,9,Houston,2,37,1,4,22,Minnesota,37:15,Karl-Anthony Towns,142,loser,True,130
3541,-3,1,5,2,0,2/25/2017,11,22,7,8,2/25/2017_Houston_Minnesota,2,Houston,5,30,3,6,2,Minnesota,36:35,Andrew Wiggins,142,loser,True,130
3542,-11,0,1,2,1,2/25/2017,7,10,2,4,2/25/2017_Houston_Minnesota,4,Houston,3,16,4,3,13,Minnesota,36:01,Gorgui Dieng,142,loser,True,130
3543,-5,0,3,2,0,2/25/2017,0,5,0,0,2/25/2017_Houston_Minnesota,0,Houston,1,0,0,0,5,Minnesota,32:37,Brandon Rush,142,loser,True,130
3544,-9,2,5,11,0,2/25/2017,3,8,6,7,2/25/2017_Houston_Minnesota,1,Houston,3,14,1,6,3,Minnesota,31:44,Ricky Rubio,142,loser,True,130
3545,-8,1,5,6,0,2/25/2017,2,8,1,2,2/25/2017_Houston_Minnesota,0,Houston,1,6,1,0,4,Minnesota,21:07,Tyus Jones,142,loser,False,130
3546,-5,1,1,2,0,2/25/2017,2,4,1,1,2/25/2017_Houston_Minnesota,2,Houston,5,6,0,0,5,Minnesota,17:41,Kris Dunn,142,loser,False,130
3547,-10,2,2,0,0,2/25/2017,4,5,0,0,2/25/2017_Houston_Minnesota,1,Houston,4,10,0,3,1,Minnesota,13:34,Nemanja Bjelica,142,loser,False,130
3548,-8,1,2,0,0,2/25/2017,4,8,2,2,2/25/2017_Houston_Minnesota,2,Houston,2,11,0,1,3,Minnesota,13:26,Shabazz Muhammad,142,loser,False,130
3549,,,,,,2/25/2017,,,,,2/25/2017_Houston_Minnesota,,Houston,,,,,,Minnesota,DNP,Cole Aldrich,142,loser,False,130
3550,,,,,,2/25/2017,,,,,2/25/2017_Houston_Minnesota,,Houston,,,,,,Minnesota,DNP,Jordan Hill,142,loser,False,130
3551,,,,,,2/25/2017,,,,,2/25/2017_Houston_Minnesota,,Houston,,,,,,Minnesota,DNP,Adreian Payne,142,loser,False,130
3552,+4,5,11,10,1,2/25/2017,6,15,7,10,2/25/2017_Minnesota_Houston,0,Minnesota,1,24,2,7,5,Houston,35:08,James Harden,130,winner,True,142
3553,-1,3,8,3,0,2/25/2017,3,8,6,6,2/25/2017_Minnesota_Houston,2,Minnesota,1,15,1,1,3,Houston,31:50,Trevor Ariza,130,winner,True,142
3554,+19,3,7,7,1,2/25/2017,4,10,4,5,2/25/2017_Minnesota_Houston,1,Minnesota,4,15,3,0,4,Houston,28:59,Patrick Beverley,130,winner,True,142
3555,-7,4,13,3,0,2/25/2017,5,15,4,5,2/25/2017_Minnesota_Houston,1,Minnesota,1,18,0,1,2,Houston,23:42,Ryan Anderson,130,winner,True,142
3556,+5,0,0,2,1,2/25/2017,7,9,2,2,2/25/2017_Minnesota_Houston,4,Minnesota,2,16,1,2,9,Houston,21:53,Clint Capela,130,winner,True,142
3557,+15,4,10,2,0,2/25/2017,5,13,0,0,2/25/2017_Minnesota_Houston,0,Minnesota,2,14,2,0,1,Houston,30:11,Eric Gordon,130,winner,False,142
3558,+5,2,7,4,0,2/25/2017,4,11,7,9,2/25/2017_Minnesota_Houston,0,Minnesota,2,17,3,2,0,Houston,26:00,Lou Williams,130,winner,False,142
3559,+9,0,0,1,2,2/25/2017,5,6,1,3,2/25/2017_Minnesota_Houston,2,Minnesota,5,11,1,0,4,Houston,19:17,Nene Hilario,130,winner,False,142
3560,+13,1,2,0,1,2/25/2017,3,4,1,2,2/25/2017_Minnesota_Houston,2,Minnesota,1,8,1,0,2,Houston,16:10,Sam Dekker,130,winner,False,142
3561,-2,0,0,0,0,2/25/2017,2,3,0,0,2/25/2017_Minnesota_Houston,1,Minnesota,2,4,1,0,2,Houston,6:50,Montrezl Harrell,130,winner,False,142
3562,,,,,,2/25/2017,,,,,2/25/2017_Minnesota_Houston,,Minnesota,,,,,,Houston,DNP,Bobby Brown,130,winner,False,142
3563,-24,0,3,6,0,2/25/2017,5,16,6,7,2/25/2017_Miami_Indiana,0,Miami,3,16,1,1,3,Indiana,32:10,Jeff Teague,113,loser,True,95
3564,-18,0,1,1,1,2/25/2017,8,19,2,2,2/25/2017_Miami_Indiana,3,Miami,5,18,3,0,7,Indiana,31:55,Myles Turner,113,loser,True,95
3565,-8,2,3,0,0,2/25/2017,3,4,0,0,2/25/2017_Miami_Indiana,0,Miami,1,8,0,0,5,Indiana,26:38,C.J. Miles,113,loser,True,95
3566,-15,0,0,4,0,2/25/2017,1,2,0,0,2/25/2017_Miami_Indiana,3,Miami,2,2,2,3,5,Indiana,26:21,Thaddeus Young,113,loser,True,95
3567,-10,0,1,1,0,2/25/2017,3,8,4,4,2/25/2017_Miami_Indiana,1,Miami,3,10,0,4,1,Indiana,19:14,Paul George,113,loser,True,95
3568,-16,0,2,5,0,2/25/2017,3,12,2,2,2/25/2017_Miami_Indiana,0,Miami,2,8,0,2,3,Indiana,27:20,Monta Ellis,113,loser,False,95
3569,+5,2,2,0,0,2/25/2017,5,8,1,2,2/25/2017_Miami_Indiana,0,Miami,2,13,0,0,5,Indiana,23:51,Glenn Robinson,113,loser,False,95
3570,-1,0,0,3,0,2/25/2017,3,8,6,7,2/25/2017_Miami_Indiana,0,Miami,0,12,2,1,1,Indiana,18:18,Rodney Stuckey,113,loser,False,95
3571,-3,0,0,1,1,2/25/2017,2,5,0,0,2/25/2017_Miami_Indiana,2,Miami,2,4,0,2,6,Indiana,16:29,Lavoy Allen,113,loser,False,95
3572,0,0,0,0,2,2/25/2017,1,3,2,2,2/25/2017_Miami_Indiana,4,Miami,4,4,0,2,7,Indiana,16:05,Rakeem Christmas,113,loser,False,95
3573,0,0,0,0,0,2/25/2017,0,0,0,0,2/25/2017_Miami_Indiana,0,Miami,0,0,0,0,0,Indiana,0:50,Aaron Brooks,113,loser,False,95
3574,0,0,0,0,0,2/25/2017,0,0,0,0,2/25/2017_Miami_Indiana,0,Miami,0,0,0,0,0,Indiana,0:50,Joe Young,113,loser,False,95
3575,,,,,,2/25/2017,,,,,2/25/2017_Miami_Indiana,,Miami,,,,,,Indiana,DNP,Kevin Seraphin,113,loser,False,95
3576,+15,0,0,0,1,2/25/2017,6,12,10,13,2/25/2017_Indiana_Miami,7,Indiana,0,22,1,3,17,Miami,36:59,Hassan Whiteside,95,winner,True,113
3577,+9,3,6,3,0,2/25/2017,8,15,3,3,2/25/2017_Indiana_Miami,0,Indiana,1,22,2,6,2,Miami,31:22,Dion Waiters,95,winner,True,113
3578,+11,1,3,4,0,2/25/2017,8,12,4,5,2/25/2017_Indiana_Miami,0,Indiana,4,21,2,0,2,Miami,27:58,Goran Dragic,95,winner,True,113
3579,+10,2,3,0,1,2/25/2017,2,4,0,0,2/25/2017_Indiana_Miami,0,Indiana,2,6,0,0,1,Miami,18:03,Rodney McGruder,95,winner,True,113
3580,-1,3,5,1,0,2/25/2017,3,5,0,0,2/25/2017_Indiana_Miami,1,Indiana,1,9,1,0,3,Miami,14:46,Luke Babbitt,95,winner,True,113
3581,+12,0,3,4,1,2/25/2017,0,5,5,6,2/25/2017_Indiana_Miami,0,Indiana,1,5,0,0,1,Miami,30:58,Tyler Johnson,95,winner,False,113
3582,+12,2,5,8,2,2/25/2017,6,14,1,3,2/25/2017_Indiana_Miami,1,Indiana,4,15,2,5,7,Miami,28:52,James Johnson,95,winner,False,113
3583,+7,2,5,0,0,2/25/2017,2,5,1,1,2/25/2017_Indiana_Miami,0,Indiana,0,7,0,2,4,Miami,21:23,Wayne Ellington,95,winner,False,113
3584,+5,0,1,1,0,2/25/2017,1,3,0,0,2/25/2017_Indiana_Miami,1,Indiana,4,2,0,0,4,Miami,14:17,Josh Richardson,95,winner,False,113
3585,+3,0,0,0,0,2/25/2017,2,3,0,0,2/25/2017_Indiana_Miami,0,Indiana,2,4,1,0,1,Miami,10:11,Willie Reed,95,winner,False,113
3586,+7,0,0,2,0,2/25/2017,0,0,0,0,2/25/2017_Indiana_Miami,1,Indiana,0,0,0,0,1,Miami,5:13,Okaro White,95,winner,False,113
3587,,,,,,2/25/2017,,,,,2/25/2017_Indiana_Miami,,Indiana,,,,,,Miami,DNP,Udonis Haslem,95,winner,False,113
3588,+5,1,5,5,0,2/25/2017,7,17,4,6,2/25/2017_New York_Philadelphia,6,New York,2,19,0,4,15,Philadelphia,39:34,Dario Saric,110,loser,True,109
3589,-2,2,11,2,2,2/25/2017,7,19,4,4,2/25/2017_New York_Philadelphia,0,New York,4,20,3,2,10,Philadelphia,38:53,Robert Covington,110,loser,True,109
3590,+7,1,1,7,0,2/25/2017,3,4,0,0,2/25/2017_New York_Philadelphia,1,New York,2,7,1,0,4,Philadelphia,33:01,T.J. McConnell,110,loser,True,109
3591,+4,0,3,3,0,2/25/2017,3,11,3,5,2/25/2017_New York_Philadelphia,1,New York,3,9,1,1,3,Philadelphia,29:50,Gerald Henderson,110,loser,True,109
3592,+2,0,0,1,0,2/25/2017,11,19,6,6,2/25/2017_New York_Philadelphia,6,New York,2,28,0,0,10,Philadelphia,28:45,Jahlil Okafor,110,loser,True,109
3593,-4,2,4,0,1,2/25/2017,5,9,2,2,2/25/2017_New York_Philadelphia,0,New York,0,14,0,2,3,Philadelphia,23:47,Nik Stauskas,110,loser,False,109
3594,-4,1,1,0,2,2/25/2017,3,4,1,2,2/25/2017_New York_Philadelphia,1,New York,3,8,1,0,2,Philadelphia,15:49,Richaun Holmes,110,loser,False,109
3595,-8,0,2,1,0,2/25/2017,1,8,0,0,2/25/2017_New York_Philadelphia,0,New York,1,2,0,1,0,Philadelphia,14:59,Sergio Rodriguez,110,loser,False,109
3596,+3,0,3,0,0,2/25/2017,0,3,2,2,2/25/2017_New York_Philadelphia,1,New York,3,2,0,1,2,Philadelphia,11:35,Timothe Luwawu-Cabarrot,110,loser,False,109
3597,-8,0,1,0,0,2/25/2017,0,1,0,0,2/25/2017_New York_Philadelphia,0,New York,1,0,0,0,1,Philadelphia,3:47,Justin Anderson,110,loser,False,109
3598,,,,,,2/25/2017,,,,,2/25/2017_New York_Philadelphia,,New York,,,,,,Philadelphia,DNP,Joel Embiid,110,loser,False,109
3599,,,,,,2/25/2017,,,,,2/25/2017_New York_Philadelphia,,New York,,,,,,Philadelphia,DNP,Tiago Splitter,110,loser,False,109
3600,+1,2,7,2,1,2/25/2017,15,25,5,7,2/25/2017_Philadelphia_New York,1,Philadelphia,4,37,0,3,6,New York,36:56,Carmelo Anthony,109,winner,True,110
3601,-6,1,2,2,0,2/25/2017,4,10,2,3,2/25/2017_Philadelphia_New York,0,Philadelphia,4,11,0,3,6,New York,36:52,Lance Thomas,109,winner,True,110
3602,0,0,1,3,0,2/25/2017,8,17,2,2,2/25/2017_Philadelphia_New York,0,Philadelphia,1,18,0,1,5,New York,36:01,Derrick Rose,109,winner,True,110
3603,-2,1,4,2,0,2/25/2017,2,7,0,0,2/25/2017_Philadelphia_New York,0,Philadelphia,1,5,1,0,4,New York,24:07,Courtney Lee,109,winner,True,110
3604,+1,0,0,1,2,2/25/2017,4,6,3,3,2/25/2017_Philadelphia_New York,3,Philadelphia,5,11,0,2,9,New York,23:06,Willy Hernangomez,109,winner,True,110
3605,-2,0,0,5,2,2/25/2017,3,6,3,4,2/25/2017_Philadelphia_New York,3,Philadelphia,3,9,5,1,5,New York,24:45,Kyle O'Quinn,109,winner,False,110
3606,+6,2,6,0,2,2/25/2017,6,14,0,0,2/25/2017_Philadelphia_New York,3,Philadelphia,2,14,0,0,7,New York,24:13,Justin Holiday,109,winner,False,110
3607,+6,0,1,3,0,2/25/2017,1,3,1,1,2/25/2017_Philadelphia_New York,0,Philadelphia,1,3,0,0,0,New York,22:00,Mindaugas Kuzminskas,109,winner,False,110
3608,+1,0,0,3,0,2/25/2017,0,3,2,3,2/25/2017_Philadelphia_New York,0,Philadelphia,1,2,0,1,2,New York,11:59,Brandon Jennings,109,winner,False,110
3609,,,,,,2/25/2017,,,,,2/25/2017_Philadelphia_New York,,Philadelphia,,,,,,New York,DNP,Ron Baker,109,winner,False,110
3610,,,,,,2/25/2017,,,,,2/25/2017_Philadelphia_New York,,Philadelphia,,,,,,New York,DNP,Sasha Vujacic,109,winner,False,110
3611,,,,,,2/25/2017,,,,,2/25/2017_Philadelphia_New York,,Philadelphia,,,,,,New York,DNP,Maurice Ndour,109,winner,False,110
3612,,,,,,2/25/2017,,,,,2/25/2017_Philadelphia_New York,,Philadelphia,,,,,,New York,DNP,Marshall Plumlee,109,winner,False,110
3613,-22,2,6,0,0,2/25/2017,6,11,1,2,2/25/2017_Orlando_Atlanta,1,Orlando,2,15,1,3,3,Atlanta,33:08,Tim Hardaway,105,loser,True,86
3614,-23,1,4,2,1,2/25/2017,3,10,4,4,2/25/2017_Orlando_Atlanta,0,Orlando,3,11,0,3,7,Atlanta,29:21,Paul Millsap,105,loser,True,86
