3P,3PA,AST,BLK,Date,FG,FGA,FT,FTA,Game_Id,ORB,Opponent,PF,PTS,STL,TOV,TRB,Team,name,opp_score,started,team_score,+/-,is_Home,Team_Win,time_played_(s)
0,6,3,0,2012-10-31,2,14,1,3,10/31/2012_Phoenix_Golden State,3,Phoenix,3,5,2,4,7,Golden State,Stephen Curry,85,1,87,-2,0,1,1822
0,0,1,1,2012-10-31,4,6,0,1,10/31/2012_Phoenix_Golden State,1,Phoenix,1,8,0,0,6,Golden State,Andrew Bogut,85,1,87,-7,0,1,1109
0,0,1,0,2012-10-31,2,5,2,2,10/31/2012_Phoenix_Golden State,2,Phoenix,1,6,0,0,3,Golden State,Harrison Barnes,85,1,87,-2,0,1,828
1,1,7,0,2012-10-31,3,7,3,4,10/31/2012_Phoenix_Golden State,0,Phoenix,2,10,1,4,3,Golden State,Jarrett Jack,85,0,87,8,0,1,1772
0,2,2,0,2012-10-31,6,9,2,3,10/31/2012_Phoenix_Golden State,0,Phoenix,5,14,0,3,1,Golden State,Brandon Rush,85,0,87,3,0,1,1410
0,0,1,0,2012-10-31,7,9,3,4,10/31/2012_Phoenix_Golden State,5,Phoenix,0,17,1,2,6,Golden State,Carl Landry,85,0,87,13,0,1,1376
0,0,0,0,2012-10-31,1,2,1,2,10/31/2012_Phoenix_Golden State,1,Phoenix,1,3,3,0,5,Golden State,Festus Ezeli,85,0,87,0,0,1,832
0,1,0,1,2012-10-31,0,2,2,2,10/31/2012_Phoenix_Golden State,0,Phoenix,0,2,2,0,0,Golden State,Richard Jefferson,85,0,87,7,0,1,797
0,0,0,0,2012-10-31,0,0,0,0,10/31/2012_Phoenix_Golden State,0,Phoenix,1,0,0,0,1,Golden State,Draymond Green,85,0,87,-3,0,1,75
1,5,8,1,2012-10-31,4,12,8,10,10/31/2012_Phoenix_Golden State,1,Golden State,3,17,3,3,6,Phoenix,Goran Dragic,87,1,85,6,1,0,2203
1,6,3,0,2012-10-31,4,11,2,4,10/31/2012_Phoenix_Golden State,1,Golden State,1,11,1,4,6,Phoenix,Jared Dudley,87,1,85,13,1,0,2106
0,0,1,5,2012-10-31,5,10,0,0,10/31/2012_Phoenix_Golden State,3,Golden State,4,10,0,3,9,Phoenix,Marcin Gortat,87,1,85,9,1,0,2051
1,2,1,3,2012-10-31,7,13,0,0,10/31/2012_Phoenix_Golden State,2,Golden State,3,15,3,0,11,Phoenix,Luis Scola,87,1,85,0,1,0,1917
1,2,1,1,2012-10-31,2,9,3,4,10/31/2012_Phoenix_Golden State,1,Golden State,0,8,0,2,4,Phoenix,Michael Beasley,87,1,85,-6,1,0,1328
0,0,0,1,2012-10-31,5,9,0,0,10/31/2012_Phoenix_Golden State,2,Golden State,2,10,1,1,2,Phoenix,P.J. Tucker,87,0,85,5,1,0,1384
0,2,1,0,2012-10-31,2,5,0,0,10/31/2012_Phoenix_Golden State,0,Golden State,3,4,1,1,3,Phoenix,Markieff Morris,87,0,85,-2,1,0,963
0,2,1,0,2012-10-31,2,8,4,4,10/31/2012_Phoenix_Golden State,0,Golden State,2,8,1,3,0,Phoenix,Shannon Brown,87,0,85,-15,1,0,946
0,0,0,1,2012-10-31,0,0,0,0,10/31/2012_Phoenix_Golden State,1,Golden State,1,0,0,1,2,Phoenix,Jermaine O'Neal,87,0,85,-12,1,0,821
0,2,0,0,2012-10-31,1,3,0,0,10/31/2012_Phoenix_Golden State,0,Golden State,4,2,0,0,1,Phoenix,Sebastian Telfair,87,0,85,-8,1,0,681
0,0,5,1,2012-10-31,9,15,15,19,10/31/2012_Portland_LA Lakers,6,Portland,5,33,1,3,14,LA Lakers,Dwight Howard,116,1,106,-2,0,0,2481
0,0,2,0,2012-10-31,7,14,2,2,10/31/2012_Portland_LA Lakers,3,Portland,3,16,1,2,9,LA Lakers,Pau Gasol,116,1,106,6,0,0,2391
4,9,3,0,2012-10-31,10,20,6,7,10/31/2012_Portland_LA Lakers,2,Portland,5,30,0,7,6,LA Lakers,Kobe Bryant,116,1,106,9,0,0,2309
2,3,2,1,2012-10-31,4,5,0,0,10/31/2012_Portland_LA Lakers,0,Portland,6,10,1,6,3,LA Lakers,Metta World Peace,116,1,106,10,0,0,1952
0,1,4,0,2012-10-31,1,3,0,0,10/31/2012_Portland_LA Lakers,0,Portland,1,2,1,2,4,LA Lakers,Steve Nash,116,1,106,0,0,0,962
1,1,3,0,2012-10-31,3,4,0,0,10/31/2012_Portland_LA Lakers,1,Portland,0,7,2,0,3,LA Lakers,Steve Blake,116,0,106,3,0,0,1665
0,2,0,0,2012-10-31,0,2,2,2,10/31/2012_Portland_LA Lakers,0,Portland,0,2,0,0,1,LA Lakers,Antawn Jamison,116,0,106,-21,0,0,794
0,1,1,0,2012-10-31,1,3,0,0,10/31/2012_Portland_LA Lakers,1,Portland,3,2,0,2,1,LA Lakers,Devin Ebanks,116,0,106,-5,0,0,742
0,0,0,0,2012-10-31,0,4,1,2,10/31/2012_Portland_LA Lakers,2,Portland,3,1,0,2,4,LA Lakers,Jordan Hill,116,0,106,-20,0,0,501
1,1,0,0,2012-10-31,1,2,0,0,10/31/2012_Portland_LA Lakers,0,Portland,1,3,0,0,0,LA Lakers,Jodie Meeks,116,0,106,-13,0,0,301
0,0,1,0,2012-10-31,0,0,0,0,10/31/2012_Portland_LA Lakers,0,Portland,1,0,0,0,0,LA Lakers,Chris Duhon,116,0,106,-13,0,0,253
0,0,0,0,2012-10-31,0,0,0,0,10/31/2012_Portland_LA Lakers,0,Portland,1,0,0,0,0,LA Lakers,Robert Sacre,116,0,106,-4,0,0,49
3,9,1,1,2012-10-31,9,16,5,7,10/31/2012_Portland_LA Lakers,4,LA Lakers,2,26,3,1,6,Portland,Nicolas Batum,106,1,116,0,1,1,2425
0,0,0,2,2012-10-31,9,20,1,1,10/31/2012_Portland_LA Lakers,0,LA Lakers,2,19,0,1,3,Portland,LaMarcus Aldridge,106,1,116,2,1,1,2322
4,6,2,0,2012-10-31,7,11,4,6,10/31/2012_Portland_LA Lakers,0,LA Lakers,5,22,4,0,2,Portland,Wesley Matthews,106,1,116,5,1,1,2211
1,4,11,0,2012-10-31,7,17,8,8,10/31/2012_Portland_LA Lakers,0,LA Lakers,2,23,1,6,3,Portland,Damian Lillard,106,1,116,16,1,1,2099
0,0,1,2,2012-10-31,5,10,3,3,10/31/2012_Portland_LA Lakers,5,LA Lakers,4,13,1,3,10,Portland,J.J. Hickson,106,1,116,-7,1,1,1480
0,0,1,0,2012-10-31,1,2,2,2,10/31/2012_Portland_LA Lakers,0,LA Lakers,3,4,0,0,3,Portland,Meyers Leonard,106,0,116,17,1,1,1400
1,1,1,0,2012-10-31,3,4,0,1,10/31/2012_Portland_LA Lakers,1,LA Lakers,0,7,1,0,1,Portland,Sasha Pavlovic,106,0,116,13,1,1,1085
0,0,2,0,2012-10-31,1,2,0,0,10/31/2012_Portland_LA Lakers,0,LA Lakers,0,2,0,1,0,Portland,Nolan Smith,106,0,116,-4,1,1,820
0,0,0,0,2012-10-31,0,1,0,0,10/31/2012_Portland_LA Lakers,0,LA Lakers,2,0,0,0,2,Portland,Jared Jeffries,106,0,116,8,1,1,558
2,4,2,1,2012-10-31,2,7,0,0,10/31/2012_Toronto_Indiana,0,Toronto,1,6,0,6,2,Indiana,Gerald Green,88,1,90,1,0,1,2201
0,0,5,1,2012-10-31,7,15,0,0,10/31/2012_Toronto_Indiana,2,Toronto,2,14,0,5,15,Indiana,Paul George,88,1,90,3,0,1,2110
1,4,7,1,2012-10-31,3,9,1,2,10/31/2012_Toronto_Indiana,0,Toronto,3,8,0,1,1,Indiana,George Hill,88,1,90,2,0,1,1968
0,0,3,5,2012-10-31,6,13,2,4,10/31/2012_Toronto_Indiana,3,Toronto,3,14,1,0,10,Indiana,Roy Hibbert,88,1,90,7,0,1,1754
0,1,1,0,2012-10-31,12,19,1,1,10/31/2012_Toronto_Indiana,0,Toronto,3,25,1,0,2,Indiana,David West,88,1,90,0,0,1,1674
0,0,1,0,2012-10-31,2,5,4,4,10/31/2012_Toronto_Indiana,0,Toronto,0,8,0,0,3,Indiana,Tyler Hansbrough,88,0,90,2,0,1,1207
0,0,0,2,2012-10-31,0,1,1,2,10/31/2012_Toronto_Indiana,2,Toronto,3,1,0,4,5,Indiana,Ian Mahinmi,88,0,90,-5,0,1,1124
1,1,2,0,2012-10-31,1,4,2,3,10/31/2012_Toronto_Indiana,0,Toronto,1,5,1,2,1,Indiana,D.J. Augustin,88,0,90,0,0,1,912
1,1,0,0,2012-10-31,2,3,0,0,10/31/2012_Toronto_Indiana,1,Toronto,0,5,0,0,4,Indiana,Lance Stephenson,88,0,90,-1,0,1,770
0,0,1,0,2012-10-31,2,2,0,0,10/31/2012_Toronto_Indiana,1,Toronto,0,4,0,0,3,Indiana,Sam Young,88,0,90,1,0,1,681
2,3,8,0,2012-10-31,6,11,7,7,10/31/2012_Toronto_Indiana,1,Indiana,3,21,5,2,7,Toronto,Kyle Lowry,90,1,88,-1,1,0,2172
1,4,1,3,2012-10-31,4,15,7,8,10/31/2012_Toronto_Indiana,0,Indiana,2,16,0,3,3,Toronto,Andrea Bargnani,90,1,88,-3,1,0,2062
0,0,1,1,2012-10-31,5,14,0,0,10/31/2012_Toronto_Indiana,3,Indiana,1,10,0,0,5,Toronto,DeMar DeRozan,90,1,88,-5,1,0,1649
0,1,1,0,2012-10-31,0,6,0,0,10/31/2012_Toronto_Indiana,0,Indiana,1,0,1,1,2,Toronto,Landry Fields,90,1,88,6,1,0,1445
0,0,0,1,2012-10-31,6,15,0,0,10/31/2012_Toronto_Indiana,6,Indiana,4,12,0,0,10,Toronto,Jonas Valanciunas,90,1,88,-7,1,0,1385
3,6,3,0,2012-10-31,6,12,0,0,10/31/2012_Toronto_Indiana,0,Indiana,1,15,1,1,1,Toronto,Jose Calderon,90,0,88,-8,1,0,1543
0,1,4,0,2012-10-31,0,3,0,0,10/31/2012_Toronto_Indiana,1,Indiana,0,0,3,1,2,Toronto,Alan Anderson,90,0,88,1,1,0,1130
0,0,0,1,2012-10-31,2,6,1,2,10/31/2012_Toronto_Indiana,3,Indiana,3,5,2,0,7,Toronto,Amir Johnson,90,0,88,4,1,0,1025
0,0,0,2,2012-10-31,2,4,1,2,10/31/2012_Toronto_Indiana,1,Indiana,1,5,0,2,2,Toronto,Ed Davis,90,0,88,1,1,0,818
0,0,0,0,2012-10-31,2,2,0,0,10/31/2012_Toronto_Indiana,0,Indiana,2,4,0,0,1,Toronto,Aaron Gray,90,0,88,1,1,0,468
0,2,0,0,2012-10-31,0,2,0,0,10/31/2012_Toronto_Indiana,0,Indiana,0,0,0,0,1,Toronto,Terrence Ross,90,0,88,4,1,0,384
0,0,0,0,2012-10-31,0,1,0,0,10/31/2012_Toronto_Indiana,0,Indiana,0,0,0,0,1,Toronto,John Lucas III,90,0,88,-3,1,0,319
2,2,7,0,2012-10-31,6,12,3,3,10/31/2012_Utah_Dallas,1,Utah,2,17,1,1,4,Dallas,Darren Collison,113,1,94,-3,0,0,1961
3,5,3,0,2012-10-31,3,9,3,4,10/31/2012_Utah_Dallas,0,Utah,4,12,0,2,4,Dallas,O.J. Mayo,113,1,94,-1,0,0,1839
1,2,4,0,2012-10-31,2,7,0,0,10/31/2012_Utah_Dallas,2,Utah,1,5,0,4,11,Dallas,Shawn Marion,113,1,94,0,0,0,1767
0,0,1,2,2012-10-31,7,8,1,2,10/31/2012_Utah_Dallas,0,Utah,2,15,0,1,3,Dallas,Brandan Wright,113,1,94,1,0,0,1553
0,0,2,2,2012-10-31,2,8,1,2,10/31/2012_Utah_Dallas,3,Utah,3,5,3,2,7,Dallas,Elton Brand,113,1,94,-2,0,0,1542
2,6,1,0,2012-10-31,3,11,0,2,10/31/2012_Utah_Dallas,0,Utah,5,8,0,0,3,Dallas,Jae Crowder,113,0,94,-10,0,0,1298
2,4,2,0,2012-10-31,3,12,4,4,10/31/2012_Utah_Dallas,0,Utah,5,12,0,1,1,Dallas,Vince Carter,113,0,94,-9,0,0,1200
0,0,0,0,2012-10-31,1,5,6,6,10/31/2012_Utah_Dallas,2,Utah,3,8,1,1,6,Dallas,Bernard James,113,0,94,-27,0,0,969
1,2,0,1,2012-10-31,3,5,1,1,10/31/2012_Utah_Dallas,0,Utah,3,8,2,1,1,Dallas,Rodrigue Beaubois,113,0,94,-16,0,0,919
0,0,0,0,2012-10-31,1,1,0,2,10/31/2012_Utah_Dallas,0,Utah,3,2,0,2,0,Dallas,Eddy Curry,113,0,94,0,0,0,481
0,0,0,0,2012-10-31,1,4,0,0,10/31/2012_Utah_Dallas,0,Utah,0,2,0,0,0,Dallas,Dahntay Jones,113,0,94,-24,0,0,463
0,1,0,0,2012-10-31,0,3,0,0,10/31/2012_Utah_Dallas,0,Utah,1,0,1,1,0,Dallas,Jared Cunningham,113,0,94,-4,0,0,363
0,0,0,0,2012-10-31,0,0,0,0,10/31/2012_Utah_Dallas,0,Utah,0,0,0,0,0,Dallas,Dominique Jones,113,0,94,0,0,0,45
0,0,3,0,2012-10-31,5,12,3,4,10/31/2012_Utah_Dallas,8,Dallas,3,13,1,0,15,Utah,Paul Millsap,94,1,113,18,1,1,1975
2,4,6,2,2012-10-31,7,16,5,5,10/31/2012_Utah_Dallas,0,Dallas,2,21,2,2,2,Utah,Mo Williams,94,1,113,17,1,1,1792
2,3,1,1,2012-10-31,7,13,5,5,10/31/2012_Utah_Dallas,0,Dallas,2,21,1,1,3,Utah,Marvin Williams,94,1,113,9,1,1,1773
0,0,2,0,2012-10-31,4,11,4,4,10/31/2012_Utah_Dallas,5,Dallas,2,12,3,1,14,Utah,Al Jefferson,94,1,113,8,1,1,1710
0,1,2,0,2012-10-31,4,10,3,5,10/31/2012_Utah_Dallas,3,Dallas,3,11,0,0,3,Utah,Gordon Hayward,94,1,113,1,1,1,1429
2,4,3,0,2012-10-31,4,9,3,3,10/31/2012_Utah_Dallas,0,Dallas,2,13,0,1,3,Utah,Randy Foye,94,0,113,19,1,1,1315
0,1,4,1,2012-10-31,1,4,0,0,10/31/2012_Utah_Dallas,0,Dallas,3,2,1,1,1,Utah,Jamaal Tinsley,94,0,113,2,1,1,1088
0,0,0,2,2012-10-31,1,2,4,6,10/31/2012_Utah_Dallas,2,Dallas,3,6,0,3,10,Utah,Derrick Favors,94,0,113,11,1,1,1079
0,1,2,1,2012-10-31,1,5,3,4,10/31/2012_Utah_Dallas,1,Dallas,1,5,0,0,2,Utah,DeMarre Carroll,94,0,113,11,1,1,971
0,0,0,1,2012-10-31,3,5,0,2,10/31/2012_Utah_Dallas,1,Dallas,3,6,1,4,7,Utah,Enes Kanter,94,0,113,2,1,1,860
0,0,0,0,2012-10-31,1,2,0,0,10/31/2012_Utah_Dallas,0,Dallas,1,2,0,1,0,Utah,Kevin Murphy,94,0,113,-1,1,1,136
0,0,0,0,2012-10-31,0,0,1,2,10/31/2012_Utah_Dallas,0,Dallas,0,1,1,0,1,Utah,Jeremy Evans,94,0,113,-1,1,1,136
0,0,1,0,2012-10-31,0,0,0,2,10/31/2012_Utah_Dallas,0,Dallas,0,0,0,0,0,Utah,Alec Burks,94,0,113,-1,1,1,136
1,2,5,0,2012-11-01,9,18,4,5,11/1/2012_San Antonio_Oklahoma City,2,San Antonio,1,23,2,4,14,Oklahoma City,Kevin Durant,86,1,84,2,0,0,2439
0,3,5,0,2012-11-01,6,21,6,8,11/1/2012_San Antonio_Oklahoma City,3,San Antonio,3,18,0,6,8,Oklahoma City,Russell Westbrook,86,1,84,2,0,0,2247
0,1,0,2,2012-11-01,2,7,0,0,11/1/2012_San Antonio_Oklahoma City,1,San Antonio,5,4,0,1,9,Oklahoma City,Serge Ibaka,86,1,84,-8,0,0,1862
0,0,2,1,2012-11-01,1,2,0,0,11/1/2012_San Antonio_Oklahoma City,3,San Antonio,4,2,0,1,6,Oklahoma City,Kendrick Perkins,86,1,84,-6,0,0,1679
2,3,1,0,2012-11-01,2,7,2,2,11/1/2012_San Antonio_Oklahoma City,0,San Antonio,1,8,0,1,3,Oklahoma City,Thabo Sefolosha,86,1,84,-4,0,0,1638
3,6,5,0,2012-11-01,4,10,4,4,11/1/2012_San Antonio_Oklahoma City,1,San Antonio,2,15,1,1,2,Oklahoma City,Kevin Martin,86,0,84,6,0,0,1951
0,0,0,1,2012-11-01,2,6,2,2,11/1/2012_San Antonio_Oklahoma City,1,San Antonio,2,6,1,2,1,Oklahoma City,Nick Collison,86,0,84,4,0,0,1201
0,0,0,1,2012-11-01,0,0,1,2,11/1/2012_San Antonio_Oklahoma City,1,San Antonio,2,1,2,1,2,Oklahoma City,Hasheem Thabeet,86,0,84,-2,0,0,729
1,2,0,0,2012-11-01,3,6,0,0,11/1/2012_San Antonio_Oklahoma City,0,San Antonio,0,7,0,1,3,Oklahoma City,Eric Maynor,86,0,84,-4,0,0,633
0,0,0,0,2012-11-01,0,0,0,0,11/1/2012_San Antonio_Oklahoma City,0,San Antonio,0,0,0,0,0,Oklahoma City,Reggie Jackson,86,0,84,0,0,0,21
0,2,4,1,2012-11-01,4,6,2,4,11/1/2012_San Antonio_Oklahoma City,1,Oklahoma City,4,10,1,3,7,San Antonio,Boris Diaw,84,1,86,11,1,1,2120
1,2,11,0,2012-11-01,6,13,1,2,11/1/2012_San Antonio_Oklahoma City,1,Oklahoma City,3,14,0,1,3,San Antonio,Tony Parker,84,1,86,-2,1,1,2092
3,6,2,0,2012-11-01,5,9,0,0,11/1/2012_San Antonio_Oklahoma City,0,Oklahoma City,2,13,1,0,5,San Antonio,Danny Green,84,1,86,0,1,1,2075
0,0,1,3,2012-11-01,8,19,4,6,11/1/2012_San Antonio_Oklahoma City,0,Oklahoma City,2,20,0,0,8,San Antonio,Tim Duncan,84,1,86,-5,1,1,2023
0,3,1,0,2012-11-01,2,8,2,2,11/1/2012_San Antonio_Oklahoma City,1,Oklahoma City,4,6,5,4,4,San Antonio,Kawhi Leonard,84,1,86,1,1,1,1926
1,5,3,0,2012-11-01,4,10,2,2,11/1/2012_San Antonio_Oklahoma City,2,Oklahoma City,1,11,1,2,6,San Antonio,Stephen Jackson,84,0,86,2,1,1,1643
0,1,3,0,2012-11-01,4,6,0,0,11/1/2012_San Antonio_Oklahoma City,0,Oklahoma City,0,8,0,1,1,San Antonio,Gary Neal,84,0,86,0,1,1,1007
0,0,1,0,2012-11-01,1,5,0,0,11/1/2012_San Antonio_Oklahoma City,1,Oklahoma City,1,2,0,1,4,San Antonio,DeJuan Blair,84,0,86,9,1,1,631
0,0,1,0,2012-11-01,0,0,0,0,11/1/2012_San Antonio_Oklahoma City,0,Oklahoma City,1,0,1,0,1,San Antonio,Matt Bonner,84,0,86,0,1,1,493
0,0,0,0,2012-11-01,1,2,0,0,11/1/2012_San Antonio_Oklahoma City,0,Oklahoma City,3,2,0,0,0,San Antonio,Tiago Splitter,84,0,86,-4,1,1,256
0,0,0,0,2012-11-01,0,1,0,0,11/1/2012_San Antonio_Oklahoma City,0,Oklahoma City,0,0,0,1,0,San Antonio,Patty Mills,84,0,86,-2,1,1,135
2,3,7,0,2012-11-02,6,16,7,8,11/2/2012_Atlanta_Houston,5,Atlanta,2,21,0,3,10,Houston,Jeremy Lin,102,1,109,9,0,1,2390
2,4,2,0,2012-11-02,14,19,15,17,11/2/2012_Atlanta_Houston,1,Atlanta,3,45,0,5,7,Houston,James Harden,102,1,109,17,0,1,2389
0,0,1,1,2012-11-02,0,7,0,0,11/2/2012_Atlanta_Houston,9,Atlanta,2,0,1,3,19,Houston,Omer Asik,102,1,109,15,0,1,2113
1,6,6,0,2012-11-02,2,9,1,2,11/2/2012_Atlanta_Houston,2,Atlanta,2,6,3,3,5,Houston,Chandler Parsons,102,1,109,1,0,1,1841
1,4,2,1,2012-11-02,4,11,0,0,11/2/2012_Atlanta_Houston,3,Atlanta,0,9,2,3,7,Houston,Patrick Patterson,102,1,109,13,0,1,1738
1,5,2,0,2012-11-02,2,8,2,2,11/2/2012_Atlanta_Houston,0,Atlanta,1,7,2,2,2,Houston,Carlos Delfino,102,0,109,-6,0,1,1547
1,6,0,0,2012-11-02,8,14,0,0,11/2/2012_Atlanta_Houston,2,Atlanta,2,17,0,1,5,Houston,Marcus Morris,102,0,109,-6,0,1,1142
0,0,0,0,2012-11-02,2,3,0,0,11/2/2012_Atlanta_Houston,1,Atlanta,3,4,0,0,1,Houston,Cole Aldrich,102,0,109,-6,0,1,751
0,2,2,0,2012-11-02,0,3,0,0,11/2/2012_Atlanta_Houston,0,Atlanta,3,0,0,1,2,Houston,Toney Douglas,102,0,109,-2,0,1,490
0,1,2,3,2012-11-02,9,21,0,0,11/2/2012_Atlanta_Houston,1,Houston,2,18,0,3,10,Atlanta,Josh Smith,109,1,102,-7,1,0,2493
0,0,3,0,2012-11-02,6,10,2,2,11/2/2012_Atlanta_Houston,0,Houston,1,14,1,2,5,Atlanta,Al Horford,109,1,102,-11,1,0,2248
0,0,7,1,2012-11-02,6,10,2,2,11/2/2012_Atlanta_Houston,0,Houston,4,14,2,4,1,Atlanta,Jeff Teague,109,1,102,-10,1,0,1621
1,5,2,0,2012-11-02,4,10,0,0,11/2/2012_Atlanta_Houston,0,Houston,0,9,2,1,2,Atlanta,Devin Harris,109,1,102,-5,1,0,1301
0,2,2,0,2012-11-02,0,3,0,0,11/2/2012_Atlanta_Houston,0,Houston,5,0,2,0,2,Atlanta,Kyle Korver,109,1,102,-6,1,0,885
2,5,5,0,2012-11-02,7,17,6,7,11/2/2012_Atlanta_Houston,0,Houston,2,22,3,3,4,Atlanta,Lou Williams,109,0,102,4,1,0,1838
4,6,1,0,2012-11-02,4,6,0,0,11/2/2012_Atlanta_Houston,1,Houston,6,12,2,0,2,Atlanta,DeShawn Stevenson,109,0,102,2,1,0,1739
0,0,1,0,2012-11-02,4,5,5,6,11/2/2012_Atlanta_Houston,5,Houston,4,13,0,0,8,Atlanta,Zaza Pachulia,109,0,102,-3,1,0,1311
0,3,0,0,2012-11-02,0,3,0,0,11/2/2012_Atlanta_Houston,0,Houston,2,0,0,0,2,Atlanta,Anthony Tolliver,109,0,102,1,1,0,965
2,6,4,0,2012-11-02,6,20,0,0,11/2/2012_Boston_Milwaukee,1,Boston,1,14,0,2,3,Milwaukee,Monta Ellis,88,1,99,12,0,1,2193
2,2,2,1,2012-11-02,8,11,0,0,11/2/2012_Boston_Milwaukee,0,Boston,1,18,0,3,6,Milwaukee,Tobias Harris,88,1,99,9,0,1,1973
1,3,13,0,2012-11-02,9,17,2,3,11/2/2012_Boston_Milwaukee,0,Boston,2,21,6,2,2,Milwaukee,Brandon Jennings,88,1,99,12,0,1,1715
1,1,1,0,2012-11-02,3,7,0,0,11/2/2012_Boston_Milwaukee,4,Boston,4,7,1,2,11,Milwaukee,Ersan Ilyasova,88,1,99,10,0,1,1520
0,0,1,0,2012-11-02,1,1,0,0,11/2/2012_Boston_Milwaukee,1,Boston,1,2,0,1,3,Milwaukee,Samuel Dalembert,88,1,99,6,0,1,928
0,0,1,2,2012-11-02,3,5,4,4,11/2/2012_Boston_Milwaukee,2,Boston,1,10,2,1,3,Milwaukee,Ekpe Udoh,88,0,99,7,0,1,1401
1,1,2,0,2012-11-02,2,5,2,2,11/2/2012_Boston_Milwaukee,1,Boston,0,7,2,2,6,Milwaukee,Mike Dunleavy,88,0,99,10,0,1,1361
0,0,0,2,2012-11-02,5,7,0,0,11/2/2012_Boston_Milwaukee,2,Boston,5,10,0,1,7,Milwaukee,Larry Sanders,88,0,99,0,0,1,1300
1,3,2,0,2012-11-02,3,6,3,3,11/2/2012_Boston_Milwaukee,0,Boston,1,10,0,3,5,Milwaukee,Beno Udrih,88,0,99,2,0,1,1275
0,2,0,0,2012-11-02,0,5,0,0,11/2/2012_Boston_Milwaukee,0,Boston,1,0,1,1,0,Milwaukee,Marquis Daniels,88,0,99,-4,0,1,577
0,0,0,0,2012-11-02,0,2,0,0,11/2/2012_Boston_Milwaukee,0,Boston,0,0,0,0,0,Milwaukee,Doron Lamb,88,0,99,-9,0,1,157
0,1,11,0,2012-11-02,6,12,2,4,11/2/2012_Boston_Milwaukee,0,Milwaukee,3,14,3,2,4,Boston,Rajon Rondo,99,1,88,-14,1,0,2430
1,3,1,0,2012-11-02,3,7,0,0,11/2/2012_Boston_Milwaukee,1,Milwaukee,2,7,1,3,2,Boston,Courtney Lee,99,1,88,-14,1,0,1979
1,3,2,0,2012-11-02,3,11,4,4,11/2/2012_Boston_Milwaukee,0,Milwaukee,3,11,0,4,6,Boston,Paul Pierce,99,1,88,-9,1,0,1667
0,1,3,0,2012-11-02,3,6,4,4,11/2/2012_Boston_Milwaukee,1,Milwaukee,0,10,1,1,6,Boston,Brandon Bass,99,1,88,-13,1,0,1615
0,0,0,2,2012-11-02,6,14,3,5,11/2/2012_Boston_Milwaukee,1,Milwaukee,1,15,1,1,4,Boston,Kevin Garnett,99,1,88,-4,1,0,1530
1,4,0,1,2012-11-02,5,9,0,0,11/2/2012_Boston_Milwaukee,0,Milwaukee,0,11,2,1,1,Boston,Jeff Green,99,0,88,-16,1,0,1602
2,2,2,0,2012-11-02,4,6,0,0,11/2/2012_Boston_Milwaukee,0,Milwaukee,4,10,0,3,2,Boston,Jason Terry,99,0,88,1,1,0,1481
0,0,0,1,2012-11-02,2,5,2,2,11/2/2012_Boston_Milwaukee,3,Milwaukee,4,6,1,0,7,Boston,Jared Sullinger,99,0,88,-4,1,0,1079
0,0,1,0,2012-11-02,1,3,0,0,11/2/2012_Boston_Milwaukee,0,Milwaukee,0,2,0,0,1,Boston,Leandro Barbosa,99,0,88,3,1,0,433
0,0,0,0,2012-11-02,0,1,0,0,11/2/2012_Boston_Milwaukee,0,Milwaukee,1,0,0,2,1,Boston,Darko Milicic,99,0,88,-3,1,0,270
0,0,1,0,2012-11-02,0,0,2,2,11/2/2012_Boston_Milwaukee,0,Milwaukee,0,2,0,0,1,Boston,Chris Wilcox,99,0,88,9,1,0,157
0,0,1,0,2012-11-02,0,0,0,0,11/2/2012_Boston_Milwaukee,0,Milwaukee,0,0,0,1,1,Boston,Kris Joseph,99,0,88,9,1,0,157
2,5,6,0,2012-11-02,4,11,2,2,11/2/2012_Charlotte_Indiana,1,Charlotte,3,12,1,5,7,Indiana,Paul George,90,1,89,-4,0,0,2160
0,0,2,0,2012-11-02,7,17,0,2,11/2/2012_Charlotte_Indiana,0,Charlotte,1,14,1,1,6,Indiana,David West,90,1,89,-11,0,0,2042
1,6,1,0,2012-11-02,3,9,1,1,11/2/2012_Charlotte_Indiana,0,Charlotte,2,8,0,2,4,Indiana,George Hill,90,1,89,-8,0,0,2034
1,6,0,1,2012-11-02,3,12,0,4,11/2/2012_Charlotte_Indiana,1,Charlotte,2,7,0,2,4,Indiana,Gerald Green,90,1,89,-16,0,0,1914
0,0,1,1,2012-11-02,3,4,1,2,11/2/2012_Charlotte_Indiana,6,Charlotte,4,7,0,2,7,Indiana,Roy Hibbert,90,1,89,-6,0,0,1423
2,3,4,0,2012-11-02,6,9,1,2,11/2/2012_Charlotte_Indiana,0,Charlotte,0,15,2,3,6,Indiana,Lance Stephenson,90,0,89,13,0,0,1506
0,0,0,1,2012-11-02,2,5,3,4,11/2/2012_Charlotte_Indiana,2,Charlotte,1,7,0,1,8,Indiana,Ian Mahinmi,90,0,89,6,0,0,1291
1,5,5,0,2012-11-02,1,7,0,0,11/2/2012_Charlotte_Indiana,0,Charlotte,1,3,0,0,4,Indiana,D.J. Augustin,90,0,89,11,0,0,1006
0,1,0,2,2012-11-02,4,9,7,8,11/2/2012_Charlotte_Indiana,4,Charlotte,2,15,1,1,6,Indiana,Tyler Hansbrough,90,0,89,9,0,0,1004
