3P,3PA,AST,BLK,Date,FG,FGA,FT,FTA,Game_Id,ORB,Opponent,PF,PTS,STL,TOV,TRB,Team,name,opp_score,started,team_score,+/-,is_Home,Team_Win,time_played_(s)
0,1,2,1,2012-04-04,4,8,4,8,4/4/2012_New Orleans_Denver,2,Denver,3,12,0,2,5,New Orleans,Carl Landry,92,0,94,-14,1,1,1593
1,3,2,0,2012-04-04,2,7,0,0,4/4/2012_New Orleans_Denver,0,Denver,2,5,1,0,1,New Orleans,Marco Belinelli,92,0,94,-9,1,1,1092
0,0,1,1,2012-04-04,4,7,0,0,4/4/2012_New Orleans_Denver,1,Denver,1,8,0,0,3,New Orleans,Xavier Henry,92,0,94,-2,1,1,975
0,0,0,1,2012-04-04,1,1,0,0,4/4/2012_New Orleans_Denver,1,Denver,2,2,0,0,2,New Orleans,Gustavo Ayon,92,0,94,3,1,1,650
0,0,0,1,2012-04-04,1,1,0,0,4/4/2012_New Orleans_Denver,0,Denver,0,2,0,2,1,New Orleans,Al-Farouq Aminu,92,0,94,-9,1,1,450
0,1,5,0,2012-04-04,7,18,4,4,4/4/2012_Philadelphia_Toronto,2,Philadelphia,0,18,1,1,3,Toronto,DeMar DeRozan,78,1,99,8,0,1,2285
3,7,2,0,2012-04-04,8,15,5,5,4/4/2012_Philadelphia_Toronto,0,Philadelphia,0,24,0,2,5,Toronto,Andrea Bargnani,78,1,99,21,0,1,2042
1,4,13,0,2012-04-04,5,9,1,1,4/4/2012_Philadelphia_Toronto,0,Philadelphia,1,12,2,1,0,Toronto,Jose Calderon,78,1,99,27,0,1,1991
3,4,0,0,2012-04-04,5,7,0,0,4/4/2012_Philadelphia_Toronto,0,Philadelphia,2,13,0,1,4,Toronto,Alan Anderson,78,1,99,18,0,1,1869
0,0,0,0,2012-04-04,3,5,0,0,4/4/2012_Philadelphia_Toronto,0,Philadelphia,3,6,0,2,4,Toronto,Aaron Gray,78,1,99,1,0,1,1202
2,5,2,0,2012-04-04,4,9,0,0,4/4/2012_Philadelphia_Toronto,2,Philadelphia,2,10,0,1,7,Toronto,Linas Kleiza,78,0,99,16,0,1,1606
0,0,0,0,2012-04-04,2,4,0,0,4/4/2012_Philadelphia_Toronto,3,Philadelphia,1,4,0,1,14,Toronto,Ed Davis,78,0,99,19,0,1,1522
0,0,0,0,2012-04-04,2,2,0,0,4/4/2012_Philadelphia_Toronto,1,Philadelphia,0,4,0,1,4,Toronto,Amir Johnson,78,0,99,-1,0,1,904
0,0,4,0,2012-04-04,2,6,2,2,4/4/2012_Philadelphia_Toronto,3,Philadelphia,3,6,0,1,4,Toronto,Ben Uzoh,78,0,99,-6,0,1,889
0,0,0,0,2012-04-04,1,2,0,0,4/4/2012_Philadelphia_Toronto,0,Philadelphia,0,2,0,0,1,Toronto,Solomon Alabi,78,0,99,2,0,1,90
0,1,6,2,2012-04-04,2,6,2,2,4/4/2012_Philadelphia_Toronto,0,Toronto,3,6,1,2,4,Philadelphia,Andre Iguodala,99,1,78,-11,1,0,2187
0,0,3,4,2012-04-04,9,15,2,2,4/4/2012_Philadelphia_Toronto,0,Toronto,1,20,1,0,4,Philadelphia,Elton Brand,99,1,78,-8,1,0,2119
1,2,5,0,2012-04-04,9,14,1,2,4/4/2012_Philadelphia_Toronto,1,Toronto,2,20,3,0,3,Philadelphia,Jrue Holiday,99,1,78,-12,1,0,1988
0,0,2,0,2012-04-04,2,10,0,0,4/4/2012_Philadelphia_Toronto,0,Toronto,3,4,0,0,3,Philadelphia,Evan Turner,99,1,78,-13,1,0,1574
0,0,2,1,2012-04-04,5,9,0,0,4/4/2012_Philadelphia_Toronto,2,Toronto,1,10,0,3,9,Philadelphia,Spencer Hawes,99,1,78,-9,1,0,1510
0,0,2,1,2012-04-04,2,7,2,2,4/4/2012_Philadelphia_Toronto,3,Toronto,3,6,0,0,3,Philadelphia,Thaddeus Young,99,0,78,-13,1,0,1756
1,5,1,0,2012-04-04,1,5,0,0,4/4/2012_Philadelphia_Toronto,0,Toronto,1,3,0,1,0,Philadelphia,Jodie Meeks,99,0,78,-15,1,0,1577
1,4,2,0,2012-04-04,4,10,0,0,4/4/2012_Philadelphia_Toronto,0,Toronto,0,9,0,0,1,Philadelphia,Lou Williams,99,0,78,-10,1,0,1319
0,0,0,0,2012-04-04,0,2,0,0,4/4/2012_Philadelphia_Toronto,2,Toronto,0,0,0,0,2,Philadelphia,Nikola Vucevic,99,0,78,-7,1,0,185
0,0,0,0,2012-04-04,0,1,0,0,4/4/2012_Philadelphia_Toronto,0,Toronto,0,0,0,1,0,Philadelphia,Lavoy Allen,99,0,78,-7,1,0,185
0,0,1,1,2012-04-04,7,13,7,7,4/4/2012_Portland_New Jersey,4,Portland,2,21,1,3,11,New Jersey,Kris Humphries,101,1,88,-11,0,0,2334
0,0,3,0,2012-04-04,3,12,2,2,4/4/2012_Portland_New Jersey,3,Portland,2,8,3,1,9,New Jersey,Gerald Wallace,101,1,88,-38,0,0,1907
0,3,6,0,2012-04-04,1,7,0,0,4/4/2012_Portland_New Jersey,1,Portland,1,2,0,4,2,New Jersey,MarShon Brooks,101,1,88,6,0,0,1776
0,1,1,0,2012-04-04,0,5,0,0,4/4/2012_Portland_New Jersey,0,Portland,3,0,0,2,0,New Jersey,Sundiata Gaines,101,1,88,-24,0,0,1143
0,0,1,0,2012-04-04,1,5,0,0,4/4/2012_Portland_New Jersey,2,Portland,1,2,0,0,4,New Jersey,Johan Petro,101,1,88,-25,0,0,936
3,6,3,0,2012-04-04,7,18,3,3,4/4/2012_Portland_New Jersey,1,Portland,2,20,1,2,2,New Jersey,Anthony Morrow,101,0,88,5,0,0,2039
1,5,2,0,2012-04-04,9,18,1,1,4/4/2012_Portland_New Jersey,1,Portland,4,20,1,2,7,New Jersey,Gerald Green,101,0,88,13,0,0,1860
0,0,0,1,2012-04-04,1,2,5,6,4/4/2012_Portland_New Jersey,3,Portland,1,7,0,2,8,New Jersey,Jordan Williams,101,0,88,16,0,0,1396
2,4,0,0,2012-04-04,3,6,0,0,4/4/2012_Portland_New Jersey,0,Portland,2,8,0,0,2,New Jersey,DeShawn Stevenson,101,0,88,-7,0,0,1009
0,0,3,2,2012-04-04,10,18,4,5,4/4/2012_Portland_New Jersey,5,New Jersey,3,24,0,2,9,Portland,LaMarcus Aldridge,88,1,101,29,1,1,2237
4,8,2,0,2012-04-04,7,14,2,2,4/4/2012_Portland_New Jersey,2,New Jersey,0,20,2,2,10,Portland,Nicolas Batum,88,1,101,18,1,1,2193
1,3,4,0,2012-04-04,1,9,4,4,4/4/2012_Portland_New Jersey,0,New Jersey,3,7,2,0,3,Portland,Wesley Matthews,88,1,101,36,1,1,2106
3,4,9,1,2012-04-04,5,8,1,2,4/4/2012_Portland_New Jersey,0,New Jersey,0,14,2,3,8,Portland,Raymond Felton,88,1,101,38,1,1,2009
0,0,1,0,2012-04-04,0,0,0,0,4/4/2012_Portland_New Jersey,0,New Jersey,2,0,0,2,1,Portland,Joel Przybilla,88,1,101,11,1,1,686
0,0,1,3,2012-04-04,7,10,4,6,4/4/2012_Portland_New Jersey,1,New Jersey,2,18,1,0,8,Portland,J.J. Hickson,88,0,101,10,1,1,1527
1,2,1,0,2012-04-04,3,10,0,0,4/4/2012_Portland_New Jersey,0,New Jersey,1,7,2,0,0,Portland,Jamal Crawford,88,0,101,-18,1,1,1121
2,5,2,0,2012-04-04,2,5,0,0,4/4/2012_Portland_New Jersey,1,New Jersey,1,6,0,2,3,Portland,Luke Babbitt,88,0,101,-20,1,1,1093
1,2,1,0,2012-04-04,2,6,0,0,4/4/2012_Portland_New Jersey,0,New Jersey,0,5,1,3,1,Portland,Jonny Flynn,88,0,101,-25,1,1,871
0,0,0,0,2012-04-04,0,1,0,0,4/4/2012_Portland_New Jersey,1,New Jersey,3,0,0,0,2,Portland,Nolan Smith,88,0,101,-10,1,1,439
0,0,0,0,2012-04-04,0,0,0,0,4/4/2012_Portland_New Jersey,1,New Jersey,0,0,0,1,1,Portland,Hasheem Thabeet,88,0,101,-4,1,1,118
2,6,3,0,2012-04-04,4,10,0,3,4/4/2012_Utah_Phoenix,5,Utah,1,10,3,2,7,Phoenix,Jared Dudley,105,1,107,-10,0,1,2220
3,7,9,0,2012-04-04,5,9,0,0,4/4/2012_Utah_Phoenix,0,Utah,2,13,0,4,2,Phoenix,Steve Nash,105,1,107,-11,0,1,1921
3,5,1,1,2012-04-04,5,13,0,0,4/4/2012_Utah_Phoenix,0,Utah,3,13,1,1,4,Phoenix,Channing Frye,105,1,107,-9,0,1,1797
0,0,0,1,2012-04-04,7,10,0,2,4/4/2012_Utah_Phoenix,3,Utah,0,14,0,1,8,Phoenix,Marcin Gortat,105,1,107,-6,0,1,1786
0,1,4,0,2012-04-04,4,14,3,3,4/4/2012_Utah_Phoenix,1,Utah,1,11,0,1,4,Phoenix,Shannon Brown,105,1,107,-7,0,1,1561
3,7,0,0,2012-04-04,8,17,0,1,4/4/2012_Utah_Phoenix,0,Utah,1,19,1,1,0,Phoenix,Michael Redd,105,0,107,11,0,1,1313
1,3,3,0,2012-04-04,4,7,2,4,4/4/2012_Utah_Phoenix,1,Utah,4,11,0,1,4,Phoenix,Markieff Morris,105,0,107,11,0,1,1093
0,0,0,4,2012-04-04,1,5,5,7,4/4/2012_Utah_Phoenix,2,Utah,3,7,2,0,7,Phoenix,Robin Lopez,105,0,107,8,0,1,1086
1,2,3,1,2012-04-04,3,6,2,2,4/4/2012_Utah_Phoenix,1,Utah,2,9,3,0,5,Phoenix,Sebastian Telfair,105,0,107,13,0,1,957
0,0,1,0,2012-04-04,0,0,0,0,4/4/2012_Utah_Phoenix,1,Utah,1,0,0,0,1,Phoenix,Josh Childress,105,0,107,10,0,1,666
2,3,3,0,2012-04-04,8,11,2,3,4/4/2012_Utah_Phoenix,0,Phoenix,3,20,0,2,10,Utah,Gordon Hayward,107,1,105,5,1,0,2394
1,4,3,1,2012-04-04,9,18,3,5,4/4/2012_Utah_Phoenix,0,Phoenix,4,22,0,3,5,Utah,C.J. Miles,107,1,105,4,1,0,2236
0,0,1,1,2012-04-04,7,15,2,2,4/4/2012_Utah_Phoenix,1,Phoenix,1,16,1,0,7,Utah,Al Jefferson,107,1,105,7,1,0,2231
0,0,6,2,2012-04-04,9,15,7,8,4/4/2012_Utah_Phoenix,3,Phoenix,4,25,3,4,8,Utah,Paul Millsap,107,1,105,6,1,0,2106
0,0,5,2,2012-04-04,0,1,2,2,4/4/2012_Utah_Phoenix,2,Phoenix,1,2,2,1,3,Utah,Earl Watson,107,1,105,8,1,0,1559
0,1,5,0,2012-04-04,1,4,3,4,4/4/2012_Utah_Phoenix,0,Phoenix,2,5,0,1,2,Utah,Jamaal Tinsley,107,0,105,-12,1,0,1329
0,1,1,0,2012-04-04,2,6,2,2,4/4/2012_Utah_Phoenix,0,Phoenix,2,6,1,2,3,Utah,Alec Burks,107,0,105,-13,1,0,1130
0,0,0,2,2012-04-04,4,7,1,2,4/4/2012_Utah_Phoenix,3,Phoenix,1,9,0,2,8,Utah,Derrick Favors,107,0,105,-7,1,0,908
0,0,0,0,2012-04-04,0,2,0,0,4/4/2012_Utah_Phoenix,1,Phoenix,2,0,0,0,1,Utah,Enes Kanter,107,0,105,-8,1,0,507
0,0,11,0,2012-04-04,7,8,3,3,4/4/2012_Washington_Indiana,0,Washington,2,17,0,1,3,Indiana,Darren Collison,96,1,109,13,0,1,1918
1,1,2,0,2012-04-04,8,12,3,3,4/4/2012_Washington_Indiana,0,Washington,0,20,0,0,5,Indiana,Danny Granger,96,1,109,12,0,1,1601
0,0,1,0,2012-04-04,4,8,0,0,4/4/2012_Washington_Indiana,1,Washington,2,8,0,2,3,Indiana,David West,96,1,109,8,0,1,1334
1,2,3,1,2012-04-04,4,5,0,0,4/4/2012_Washington_Indiana,0,Washington,2,9,1,1,3,Indiana,Paul George,96,1,109,10,0,1,1245
0,0,3,4,2012-04-04,6,8,1,1,4/4/2012_Washington_Indiana,0,Washington,3,13,0,2,0,Indiana,Roy Hibbert,96,1,109,10,0,1,1220
0,0,1,0,2012-04-04,4,8,6,7,4/4/2012_Washington_Indiana,1,Washington,1,14,1,1,4,Indiana,Tyler Hansbrough,96,0,109,0,0,1,1725
0,1,0,0,2012-04-04,1,3,3,4,4/4/2012_Washington_Indiana,0,Washington,5,5,2,2,2,Indiana,Dahntay Jones,96,0,109,1,0,1,1279
0,0,0,2,2012-04-04,3,4,1,1,4/4/2012_Washington_Indiana,3,Washington,3,7,0,2,8,Indiana,Lou Amundson,96,0,109,14,0,1,1220
0,3,5,1,2012-04-04,1,7,0,0,4/4/2012_Washington_Indiana,0,Washington,0,2,0,2,2,Indiana,George Hill,96,0,109,7,0,1,1191
2,2,0,0,2012-04-04,6,10,0,0,4/4/2012_Washington_Indiana,0,Washington,3,14,2,0,0,Indiana,Leandro Barbosa,96,0,109,8,0,1,884
0,0,0,0,2012-04-04,0,0,0,0,4/4/2012_Washington_Indiana,0,Washington,0,0,0,0,1,Indiana,Jeff Ayres,96,0,109,-6,0,1,261
0,1,1,0,2012-04-04,0,1,0,0,4/4/2012_Washington_Indiana,0,Washington,0,0,0,0,0,Indiana,A.J. Price,96,0,109,-6,0,1,261
0,1,0,0,2012-04-04,0,2,0,0,4/4/2012_Washington_Indiana,0,Washington,1,0,0,0,0,Indiana,Lance Stephenson,96,0,109,-6,0,1,261
5,9,3,0,2012-04-04,11,22,1,1,4/4/2012_Washington_Indiana,1,Indiana,1,28,0,2,2,Washington,Jordan Crawford,109,1,96,-15,1,0,2084
0,0,2,0,2012-04-04,4,6,0,0,4/4/2012_Washington_Indiana,0,Indiana,5,8,1,1,3,Washington,Jan Vesely,109,1,96,-13,1,0,2024
0,0,3,0,2012-04-04,9,16,1,2,4/4/2012_Washington_Indiana,5,Indiana,3,19,0,2,10,Washington,Kevin Seraphin,109,1,96,-10,1,0,1947
0,2,3,0,2012-04-04,4,15,5,7,4/4/2012_Washington_Indiana,1,Indiana,2,13,0,5,1,Washington,John Wall,109,1,96,-22,1,0,1715
0,0,1,0,2012-04-04,1,2,0,0,4/4/2012_Washington_Indiana,0,Indiana,3,2,1,0,4,Washington,Chris Singleton,109,1,96,-5,1,0,1437
1,1,2,0,2012-04-04,4,6,1,2,4/4/2012_Washington_Indiana,3,Indiana,2,10,0,0,9,Washington,Brian Cook,109,0,96,-1,1,0,1730
0,0,4,0,2012-04-04,3,6,1,2,4/4/2012_Washington_Indiana,0,Indiana,0,7,2,0,0,Washington,Shelvin Mack,109,0,96,9,1,0,1165
0,2,0,0,2012-04-04,1,3,2,3,4/4/2012_Washington_Indiana,1,Indiana,1,4,1,1,2,Washington,Cartier Martin,109,0,96,-5,1,0,1162
0,4,3,0,2012-04-04,2,8,1,2,4/4/2012_Washington_Indiana,0,Indiana,1,5,0,1,4,Washington,Roger Mason,109,0,96,-3,1,0,1136
3,7,4,0,2012-04-05,8,21,3,5,4/5/2012_Chicago_Boston,1,Chicago,3,22,2,1,8,Boston,Paul Pierce,93,1,86,-6,0,0,2410
0,0,4,0,2012-04-05,5,16,2,2,4/5/2012_Chicago_Boston,1,Chicago,4,12,0,3,14,Boston,Kevin Garnett,93,1,86,-15,0,0,2277
0,1,12,0,2012-04-05,4,8,2,2,4/5/2012_Chicago_Boston,1,Chicago,2,10,1,4,4,Boston,Rajon Rondo,93,1,86,-1,0,0,2239
0,0,0,1,2012-04-05,6,12,3,4,4/5/2012_Chicago_Boston,2,Chicago,2,15,3,0,5,Boston,Brandon Bass,93,1,86,4,0,0,2037
1,1,1,0,2012-04-05,4,8,0,0,4/5/2012_Chicago_Boston,1,Chicago,5,9,1,3,1,Boston,Avery Bradley,93,1,86,-10,0,0,1601
1,4,1,0,2012-04-05,5,10,3,3,4/5/2012_Chicago_Boston,0,Chicago,3,14,1,1,2,Boston,Ray Allen,93,0,86,-1,0,0,1869
0,0,0,1,2012-04-05,1,1,0,0,4/5/2012_Chicago_Boston,0,Chicago,2,2,0,0,0,Boston,Ryan Hollins,93,0,86,0,0,0,771
0,0,0,0,2012-04-05,0,1,2,2,4/5/2012_Chicago_Boston,1,Chicago,3,2,0,0,1,Boston,Greg Stiemsma,93,0,86,-3,0,0,667
0,0,0,0,2012-04-05,0,0,0,0,4/5/2012_Chicago_Boston,0,Chicago,0,0,0,0,1,Boston,Sasha Pavlovic,93,0,86,1,0,0,399
0,0,0,0,2012-04-05,0,0,0,0,4/5/2012_Chicago_Boston,0,Chicago,0,0,0,1,0,Boston,Keyon Dooling,93,0,86,-4,0,0,131
0,4,3,1,2012-04-05,9,21,8,8,4/5/2012_Chicago_Boston,4,Boston,5,26,4,1,6,Chicago,Luol Deng,86,1,93,7,1,1,2477
2,6,8,1,2012-04-05,5,16,3,4,4/5/2012_Chicago_Boston,0,Boston,2,15,2,6,2,Chicago,C.J. Watson,86,1,93,5,1,1,2335
0,0,1,3,2012-04-05,5,6,7,7,4/5/2012_Chicago_Boston,2,Boston,2,17,0,1,9,Chicago,Joakim Noah,86,1,93,6,1,1,2055
0,0,3,0,2012-04-05,5,12,2,4,4/5/2012_Chicago_Boston,2,Boston,3,12,0,2,14,Chicago,Carlos Boozer,86,1,93,10,1,1,1998
1,2,3,0,2012-04-05,4,11,0,1,4/5/2012_Chicago_Boston,1,Boston,2,9,1,0,3,Chicago,Richard Hamilton,86,1,93,5,1,1,1203
0,1,1,0,2012-04-05,1,3,0,0,4/5/2012_Chicago_Boston,1,Boston,1,2,0,0,1,Chicago,Ronnie Brewer,86,0,93,1,1,1,1242
0,0,2,2,2012-04-05,1,3,2,2,4/5/2012_Chicago_Boston,2,Boston,2,4,0,0,5,Chicago,Taj Gibson,86,0,93,-3,1,1,874
1,1,0,0,2012-04-05,1,3,0,0,4/5/2012_Chicago_Boston,0,Boston,0,3,0,0,0,Chicago,Kyle Korver,86,0,93,1,1,1,838
0,0,0,1,2012-04-05,0,1,0,0,4/5/2012_Chicago_Boston,2,Boston,1,0,1,2,4,Chicago,Omer Asik,86,0,93,1,1,1,825
1,2,1,0,2012-04-05,2,4,0,0,4/5/2012_Chicago_Boston,0,Boston,0,5,0,0,0,Chicago,John Lucas III,86,0,93,2,1,1,545
0,0,0,0,2012-04-05,0,0,0,0,4/5/2012_Chicago_Boston,0,Boston,0,0,0,0,0,Chicago,Jimmy Butler,86,0,93,0,1,1,9
0,1,10,0,2012-04-05,8,18,12,15,4/5/2012_Detroit_Washington,1,Detroit,4,28,2,3,4,Washington,John Wall,99,1,94,0,0,0,2535
1,5,2,0,2012-04-05,2,13,4,5,4/5/2012_Detroit_Washington,0,Detroit,2,9,0,3,2,Washington,Jordan Crawford,99,1,94,5,0,0,1972
0,0,0,1,2012-04-05,4,6,2,5,4/5/2012_Detroit_Washington,3,Detroit,5,10,1,2,5,Washington,Jan Vesely,99,1,94,10,0,0,1825
0,0,0,0,2012-04-05,7,12,1,2,4/5/2012_Detroit_Washington,5,Detroit,6,15,2,1,9,Washington,Kevin Seraphin,99,1,94,4,0,0,1801
1,2,2,0,2012-04-05,2,3,0,0,4/5/2012_Detroit_Washington,0,Detroit,3,5,1,2,7,Washington,Chris Singleton,99,1,94,3,0,0,1248
3,6,3,0,2012-04-05,4,10,0,0,4/5/2012_Detroit_Washington,1,Detroit,4,11,1,3,1,Washington,Roger Mason,99,0,94,-9,0,0,1703
0,2,1,0,2012-04-05,3,7,2,2,4/5/2012_Detroit_Washington,1,Detroit,2,8,1,2,4,Washington,Brian Cook,99,0,94,-9,0,0,1316
0,1,0,0,2012-04-05,0,2,0,0,4/5/2012_Detroit_Washington,1,Detroit,5,0,0,0,2,Washington,James Singleton,99,0,94,-15,0,0,818
2,3,1,0,2012-04-05,2,4,0,0,4/5/2012_Detroit_Washington,1,Detroit,0,6,1,1,3,Washington,Cartier Martin,99,0,94,-1,0,0,754
0,1,0,0,2012-04-05,1,3,0,0,4/5/2012_Detroit_Washington,0,Detroit,2,2,1,1,1,Washington,Shelvin Mack,99,0,94,-13,0,0,428
0,1,2,0,2012-04-05,6,14,1,2,4/5/2012_Detroit_Washington,0,Washington,3,13,0,4,3,Detroit,Ben Gordon,94,1,99,-1,1,1,2122
1,1,3,0,2012-04-05,5,11,3,4,4/5/2012_Detroit_Washington,0,Washington,1,14,0,3,2,Detroit,Tayshaun Prince,94,1,99,2,1,1,1908
0,0,2,0,2012-04-05,4,6,3,6,4/5/2012_Detroit_Washington,5,Washington,4,11,1,0,11,Detroit,Jason Maxiell,94,1,99,-7,1,1,1687
2,4,1,0,2012-04-05,2,8,0,0,4/5/2012_Detroit_Washington,1,Washington,3,6,1,4,3,Detroit,Brandon Knight,94,1,99,0,1,1,1676
0,0,1,0,2012-04-05,7,10,4,6,4/5/2012_Detroit_Washington,2,Washington,3,18,0,2,7,Detroit,Greg Monroe,94,1,99,6,1,1,1247
0,0,3,1,2012-04-05,0,0,5,10,4/5/2012_Detroit_Washington,2,Washington,1,5,2,1,8,Detroit,Ben Wallace,94,0,99,-1,1,1,1633
1,2,0,1,2012-04-05,3,5,2,2,4/5/2012_Detroit_Washington,0,Washington,0,9,1,3,3,Detroit,Jonas Jerebko,94,0,99,12,1,1,1193
0,1,3,0,2012-04-05,6,7,3,4,4/5/2012_Detroit_Washington,0,Washington,6,15,0,1,0,Detroit,Rodney Stuckey,94,0,99,8,1,1,1126
0,0,0,0,2012-04-05,3,5,1,4,4/5/2012_Detroit_Washington,1,Washington,0,7,0,0,3,Detroit,Damien Wilkins,94,0,99,3,1,1,972
0,1,1,0,2012-04-05,0,2,1,1,4/5/2012_Detroit_Washington,0,Washington,2,1,2,1,0,Detroit,Will Bynum,94,0,99,3,1,1,836
1,1,0,0,2012-04-05,3,6,2,2,4/5/2012_Orlando_New York,1,Orlando,2,9,1,1,4,New York,Iman Shumpert,80,1,96,7,0,1,2195
0,0,0,0,2012-04-05,6,9,0,0,4/5/2012_Orlando_New York,3,Orlando,4,12,0,1,12,New York,Tyson Chandler,80,1,96,4,0,1,2125
2,5,3,0,2012-04-05,6,16,5,7,4/5/2012_Orlando_New York,3,Orlando,2,19,0,3,8,New York,Carmelo Anthony,80,1,96,4,0,1,1699
2,4,0,0,2012-04-05,4,9,0,6,4/5/2012_Orlando_New York,0,Orlando,1,10,1,2,0,New York,Landry Fields,80,1,96,3,0,1,1554
1,3,5,0,2012-04-05,2,6,0,0,4/5/2012_Orlando_New York,0,Orlando,0,5,2,1,3,New York,Baron Davis,80,1,96,-5,0,1,1160
3,4,9,0,2012-04-05,6,12,0,0,4/5/2012_Orlando_New York,1,Orlando,3,15,1,1,4,New York,J.R. Smith,80,0,96,19,0,1,2027
1,2,6,0,2012-04-05,7,12,0,0,4/5/2012_Orlando_New York,1,Orlando,1,15,1,2,5,New York,Toney Douglas,80,0,96,22,0,1,1497
3,6,1,0,2012-04-05,3,6,0,0,4/5/2012_Orlando_New York,1,Orlando,3,9,0,0,4,New York,Steve Novak,80,0,96,14,0,1,1421
0,0,0,0,2012-04-05,1,2,0,0,4/5/2012_Orlando_New York,0,Orlando,0,2,1,0,1,New York,Josh Harrellson,80,0,96,12,0,1,722
0,0,1,3,2012-04-05,4,8,0,3,4/5/2012_Orlando_New York,3,New York,5,8,1,5,8,Orlando,Dwight Howard,96,1,80,-9,1,0,2382
2,9,4,0,2012-04-05,7,18,0,0,4/5/2012_Orlando_New York,0,New York,2,16,1,1,4,Orlando,Jason Richardson,96,1,80,-3,1,0,2197
3,6,5,0,2012-04-05,3,14,1,1,4/5/2012_Orlando_New York,1,New York,0,10,1,3,6,Orlando,Jameer Nelson,96,1,80,4,1,0,1901
0,0,1,0,2012-04-05,6,10,3,3,4/5/2012_Orlando_New York,3,New York,3,15,0,0,7,Orlando,Glen Davis,96,1,80,-5,1,0,1662
1,2,0,0,2012-04-05,3,5,0,0,4/5/2012_Orlando_New York,0,New York,1,7,0,2,3,Orlando,Hedo Turkoglu,96,1,80,-1,1,0,1107
1,5,1,0,2012-04-05,2,7,5,5,4/5/2012_Orlando_New York,0,New York,1,10,0,0,0,Orlando,J.J. Redick,96,0,80,-23,1,0,2315
2,2,1,0,2012-04-05,5,8,1,2,4/5/2012_Orlando_New York,0,New York,1,13,0,1,4,Orlando,Von Wafer,96,0,80,-9,1,0,1121
0,0,2,0,2012-04-05,0,0,0,0,4/5/2012_Orlando_New York,1,New York,0,0,0,2,1,Orlando,Chris Duhon,96,0,80,-21,1,0,811
0,0,0,0,2012-04-05,0,1,0,0,4/5/2012_Orlando_New York,0,New York,1,0,0,0,2,Orlando,Earl Clark,96,0,80,-15,1,0,568
0,0,0,0,2012-04-05,0,0,1,2,4/5/2012_Orlando_New York,0,New York,0,1,0,0,0,Orlando,DeAndre Liggins,96,0,80,1,1,0,168
0,0,0,0,2012-04-05,0,1,0,0,4/5/2012_Orlando_New York,0,New York,0,0,0,0,0,Orlando,Ish Smith,96,0,80,1,1,0,168
0,0,3,1,2012-04-05,7,11,0,4,4/5/2012_Sacramento_LA Clippers,3,Sacramento,3,14,0,1,9,LA Clippers,Blake Griffin,85,1,93,-1,0,1,2294
0,2,8,0,2012-04-05,4,16,5,7,4/5/2012_Sacramento_LA Clippers,2,Sacramento,2,13,5,5,5,LA Clippers,Chris Paul,85,1,93,4,0,1,2132
1,6,2,0,2012-04-05,7,17,5,5,4/5/2012_Sacramento_LA Clippers,2,Sacramento,2,20,0,0,6,LA Clippers,Randy Foye,85,1,93,19,0,1,2113
2,4,1,0,2012-04-05,6,11,0,0,4/5/2012_Sacramento_LA Clippers,1,Sacramento,1,14,1,5,3,LA Clippers,Caron Butler,85,1,93,5,0,1,1677
0,0,1,1,2012-04-05,2,3,0,0,4/5/2012_Sacramento_LA Clippers,1,Sacramento,2,4,1,1,4,LA Clippers,DeAndre Jordan,85,1,93,4,0,1,1274
1,1,0,0,2012-04-05,3,5,0,0,4/5/2012_Sacramento_LA Clippers,1,Sacramento,4,7,2,1,5,LA Clippers,Kenyon Martin,85,0,93,2,0,1,1605
1,6,1,1,2012-04-05,3,10,0,0,4/5/2012_Sacramento_LA Clippers,0,Sacramento,2,7,1,3,2,LA Clippers,Nick Young,85,0,93,-3,0,1,1333
0,0,1,0,2012-04-05,4,6,5,6,4/5/2012_Sacramento_LA Clippers,1,Sacramento,0,13,0,2,3,LA Clippers,Eric Bledsoe,85,0,93,-3,0,1,1038
0,0,0,0,2012-04-05,0,1,1,2,4/5/2012_Sacramento_LA Clippers,2,Sacramento,1,1,1,0,6,LA Clippers,Reggie Evans,85,0,93,7,0,1,585
0,0,0,0,2012-04-05,0,0,0,0,4/5/2012_Sacramento_LA Clippers,0,Sacramento,0,0,1,0,0,LA Clippers,Bobby Simmons,85,0,93,6,0,1,351
3,7,1,0,2012-04-05,7,15,0,0,4/5/2012_Sacramento_LA Clippers,2,LA Clippers,4,17,2,2,5,Sacramento,Isaiah Thomas,93,1,85,3,1,0,2440
0,0,1,2,2012-04-05,6,11,3,4,4/5/2012_Sacramento_LA Clippers,8,LA Clippers,2,15,0,1,16,Sacramento,Jason Thompson,93,1,85,6,1,0,2310
0,0,6,2,2012-04-05,5,13,4,5,4/5/2012_Sacramento_LA Clippers,1,LA Clippers,3,14,1,3,3,Sacramento,Tyreke Evans,93,1,85,-5,1,0,1806
0,4,1,2,2012-04-05,3,9,0,0,4/5/2012_Sacramento_LA Clippers,1,LA Clippers,1,6,3,0,3,Sacramento,Francisco Garcia,93,1,85,-9,1,0,1634
0,0,1,1,2012-04-05,4,8,0,0,4/5/2012_Sacramento_LA Clippers,1,LA Clippers,6,8,0,5,3,Sacramento,DeMarcus Cousins,93,1,85,-7,1,0,1108
