,3P,3PA,AST,BLK,FG,FGA,FT,FTA,ORB,PF,PTS,STL,TOV,TRB,is_Home,Team_Win,Team,opp_3P,opp_3PA,opp_AST,opp_BLK,opp_FG,opp_FGA,opp_FT,opp_FTA,opp_PTS,opp_ORB,opp_STL,opp_PF,opp_TOV,opponent,Game_Id
95,10.0,28.0,19.0,8.0,41.0,87.0,23.0,29.0,11.0,20.0,115.0,10.0,15.0,43.0,1,1,LA Lakers,6.0,28.0,14.0,2.0,40.0,89.0,22.0,25.0,108.0,11.0,8.0,25.0,19.0,Indiana,11/1/2016_Indiana_LA Lakers
96,5.0,23.0,12.0,4.0,34.0,89.0,23.0,27.0,9.0,23.0,96.0,4.0,15.0,53.0,0,0,Miami,13.0,29.0,24.0,9.0,37.0,86.0,21.0,29.0,108.0,6.0,10.0,21.0,15.0,Sacramento,11/1/2016_Miami_Sacramento
97,13.0,29.0,24.0,9.0,37.0,86.0,21.0,29.0,6.0,21.0,108.0,10.0,15.0,45.0,1,1,Sacramento,5.0,23.0,12.0,4.0,34.0,89.0,23.0,27.0,96.0,9.0,4.0,23.0,15.0,Miami,11/1/2016_Miami_Sacramento
98,4.0,24.0,10.0,4.0,27.0,75.0,22.0,29.0,8.0,22.0,80.0,17.0,20.0,32.0,0,0,Minnesota,12.0,20.0,29.0,5.0,43.0,78.0,18.0,23.0,116.0,10.0,10.0,22.0,21.0,Memphis,11/1/2016_Minnesota_Memphis
99,12.0,20.0,29.0,5.0,43.0,78.0,18.0,23.0,10.0,22.0,116.0,10.0,21.0,50.0,1,1,Memphis,4.0,24.0,10.0,4.0,27.0,75.0,22.0,29.0,80.0,8.0,17.0,22.0,20.0,Minnesota,11/1/2016_Minnesota_Memphis
100,10.0,32.0,30.0,5.0,44.0,91.0,19.0,21.0,11.0,25.0,117.0,9.0,15.0,49.0,0,1,New Orleans,9.0,26.0,23.0,5.0,36.0,82.0,32.0,41.0,113.0,9.0,13.0,17.0,13.0,Milwaukee,11/1/2016_New Orleans_Milwaukee
101,9.0,26.0,23.0,5.0,36.0,82.0,32.0,41.0,9.0,17.0,113.0,13.0,13.0,42.0,1,0,Milwaukee,10.0,32.0,30.0,5.0,44.0,91.0,19.0,21.0,117.0,11.0,9.0,25.0,15.0,New Orleans,11/1/2016_New Orleans_Milwaukee
102,6.0,25.0,29.0,6.0,42.0,93.0,13.0,17.0,12.0,15.0,103.0,7.0,10.0,39.0,0,1,Philadelphia,9.0,20.0,28.0,8.0,40.0,81.0,12.0,16.0,101.0,7.0,5.0,20.0,15.0,Orlando,11/1/2016_Philadelphia_Orlando
103,9.0,20.0,28.0,8.0,40.0,81.0,12.0,16.0,7.0,20.0,101.0,5.0,15.0,42.0,1,0,Orlando,6.0,25.0,29.0,6.0,42.0,93.0,13.0,17.0,103.0,12.0,7.0,15.0,10.0,Philadelphia,11/1/2016_Philadelphia_Orlando
104,10.0,26.0,36.0,4.0,50.0,89.0,17.0,23.0,7.0,19.0,127.0,14.0,16.0,45.0,0,1,Portland,14.0,39.0,23.0,4.0,37.0,86.0,16.0,21.0,104.0,6.0,12.0,17.0,18.0,Golden State,11/1/2016_Portland_Golden State
105,14.0,39.0,23.0,4.0,37.0,86.0,16.0,21.0,6.0,17.0,104.0,12.0,18.0,32.0,1,0,Golden State,10.0,26.0,36.0,4.0,50.0,89.0,17.0,23.0,127.0,7.0,14.0,19.0,16.0,Portland,11/1/2016_Portland_Golden State
106,15.0,31.0,22.0,8.0,38.0,76.0,15.0,18.0,2.0,20.0,106.0,5.0,10.0,39.0,0,1,San Antonio,6.0,20.0,19.0,5.0,33.0,76.0,19.0,21.0,91.0,4.0,6.0,15.0,9.0,Utah,11/1/2016_San Antonio_Utah
107,6.0,20.0,19.0,5.0,33.0,76.0,19.0,21.0,4.0,15.0,91.0,6.0,9.0,34.0,1,0,Utah,15.0,31.0,22.0,8.0,38.0,76.0,15.0,18.0,106.0,2.0,5.0,20.0,10.0,San Antonio,11/1/2016_San Antonio_Utah
108,9.0,22.0,24.0,9.0,48.0,90.0,18.0,20.0,11.0,25.0,123.0,11.0,15.0,42.0,0,1,Atlanta,11.0,32.0,30.0,1.0,41.0,85.0,23.0,29.0,116.0,10.0,10.0,19.0,18.0,LA Lakers,11/2/2016_Atlanta_LA Lakers
109,11.0,32.0,30.0,1.0,41.0,85.0,23.0,29.0,10.0,19.0,116.0,10.0,18.0,37.0,1,0,LA Lakers,9.0,22.0,24.0,9.0,48.0,90.0,18.0,20.0,123.0,11.0,11.0,25.0,15.0,Atlanta,11/2/2016_Atlanta_LA Lakers
110,7.0,20.0,21.0,7.0,35.0,81.0,23.0,31.0,15.0,19.0,100.0,7.0,19.0,49.0,0,0,Boston,14.0,32.0,28.0,4.0,41.0,87.0,11.0,17.0,107.0,10.0,10.0,24.0,12.0,Chicago,11/2/2016_Boston_Chicago
111,14.0,32.0,28.0,4.0,41.0,87.0,11.0,17.0,10.0,24.0,107.0,10.0,12.0,39.0,1,1,Chicago,7.0,20.0,21.0,7.0,35.0,81.0,23.0,31.0,100.0,15.0,7.0,19.0,19.0,Boston,11/2/2016_Boston_Chicago
112,9.0,25.0,21.0,6.0,37.0,88.0,18.0,21.0,10.0,18.0,101.0,11.0,13.0,38.0,0,0,Brooklyn,13.0,27.0,27.0,3.0,41.0,76.0,14.0,17.0,109.0,5.0,10.0,23.0,19.0,Detroit,11/2/2016_Brooklyn_Detroit
113,13.0,27.0,27.0,3.0,41.0,76.0,14.0,17.0,5.0,23.0,109.0,10.0,19.0,45.0,1,1,Detroit,9.0,25.0,21.0,6.0,37.0,88.0,18.0,21.0,101.0,10.0,11.0,18.0,13.0,Brooklyn,11/2/2016_Brooklyn_Detroit
114,12.0,38.0,23.0,2.0,34.0,86.0,13.0,15.0,8.0,24.0,93.0,8.0,17.0,37.0,0,0,Charlotte,13.0,34.0,25.0,3.0,39.0,79.0,18.0,26.0,109.0,9.0,8.0,17.0,15.0,Philadelphia,11/2/2016_Charlotte_Philadelphia
115,13.0,34.0,25.0,3.0,39.0,79.0,18.0,26.0,9.0,17.0,109.0,8.0,15.0,44.0,1,1,Philadelphia,12.0,38.0,23.0,2.0,34.0,86.0,13.0,15.0,93.0,8.0,8.0,24.0,17.0,Charlotte,11/2/2016_Charlotte_Philadelphia
116,5.0,20.0,14.0,4.0,34.0,84.0,12.0,20.0,10.0,24.0,85.0,8.0,21.0,52.0,0,1,LA Clippers,7.0,22.0,22.0,5.0,34.0,87.0,8.0,18.0,83.0,8.0,13.0,19.0,17.0,Oklahoma City,11/2/2016_LA Clippers_Oklahoma City
117,7.0,22.0,22.0,5.0,34.0,87.0,8.0,18.0,8.0,19.0,83.0,13.0,17.0,41.0,1,0,Oklahoma City,5.0,20.0,14.0,4.0,34.0,84.0,12.0,20.0,85.0,10.0,8.0,24.0,21.0,LA Clippers,11/2/2016_LA Clippers_Oklahoma City
118,11.0,34.0,17.0,9.0,30.0,81.0,12.0,16.0,5.0,26.0,83.0,8.0,21.0,43.0,0,0,Memphis,8.0,27.0,20.0,5.0,33.0,94.0,15.0,20.0,89.0,13.0,12.0,22.0,17.0,New Orleans,11/2/2016_Memphis_New Orleans
119,8.0,27.0,20.0,5.0,33.0,94.0,15.0,20.0,13.0,22.0,89.0,12.0,17.0,52.0,1,1,New Orleans,11.0,34.0,17.0,9.0,30.0,81.0,12.0,16.0,83.0,5.0,8.0,26.0,21.0,Memphis,11/2/2016_Memphis_New Orleans
120,15.0,40.0,25.0,8.0,42.0,89.0,19.0,27.0,19.0,21.0,118.0,12.0,19.0,54.0,0,1,New York,8.0,20.0,18.0,6.0,37.0,85.0,17.0,25.0,99.0,7.0,10.0,22.0,16.0,Houston,11/2/2016_New York_Houston
121,8.0,20.0,18.0,6.0,37.0,85.0,17.0,25.0,7.0,22.0,99.0,10.0,16.0,34.0,1,0,Houston,15.0,40.0,25.0,8.0,42.0,89.0,19.0,27.0,118.0,19.0,12.0,21.0,19.0,New York,11/2/2016_New York_Houston
122,12.0,33.0,25.0,8.0,42.0,101.0,19.0,21.0,10.0,23.0,115.0,8.0,14.0,53.0,0,0,Phoenix,5.0,16.0,15.0,5.0,44.0,103.0,25.0,30.0,118.0,14.0,10.0,20.0,12.0,Portland,11/2/2016_Phoenix_Portland
123,5.0,16.0,15.0,5.0,44.0,103.0,25.0,30.0,14.0,20.0,118.0,10.0,12.0,59.0,1,1,Portland,12.0,33.0,25.0,8.0,42.0,101.0,19.0,21.0,115.0,10.0,8.0,23.0,14.0,Phoenix,11/2/2016_Phoenix_Portland
124,7.0,26.0,18.0,4.0,33.0,77.0,8.0,10.0,6.0,20.0,81.0,4.0,12.0,36.0,0,0,Utah,12.0,25.0,18.0,3.0,35.0,77.0,15.0,26.0,97.0,7.0,6.0,21.0,12.0,Dallas,11/2/2016_Utah_Dallas
125,12.0,25.0,18.0,3.0,35.0,77.0,15.0,26.0,7.0,21.0,97.0,6.0,12.0,41.0,1,1,Dallas,7.0,26.0,18.0,4.0,33.0,77.0,8.0,10.0,81.0,6.0,4.0,20.0,12.0,Utah,11/2/2016_Utah_Dallas
126,10.0,25.0,21.0,2.0,43.0,77.0,17.0,25.0,4.0,24.0,113.0,16.0,13.0,31.0,0,1,Washington,3.0,10.0,21.0,5.0,42.0,72.0,16.0,24.0,103.0,6.0,8.0,20.0,20.0,Toronto,11/2/2016_Washington_Toronto
127,3.0,10.0,21.0,5.0,42.0,72.0,16.0,24.0,6.0,20.0,103.0,8.0,20.0,36.0,1,0,Toronto,10.0,25.0,21.0,2.0,43.0,77.0,17.0,25.0,113.0,4.0,16.0,24.0,13.0,Washington,11/2/2016_Washington_Toronto
128,11.0,32.0,25.0,6.0,46.0,96.0,19.0,22.0,10.0,28.0,122.0,4.0,8.0,39.0,0,0,Cleveland,14.0,34.0,24.0,6.0,41.0,84.0,32.0,37.0,128.0,7.0,6.0,19.0,8.0,Boston,11/3/2016_Cleveland_Boston
129,14.0,34.0,24.0,6.0,41.0,84.0,32.0,37.0,7.0,19.0,128.0,6.0,8.0,42.0,1,1,Boston,11.0,32.0,25.0,6.0,46.0,96.0,19.0,22.0,122.0,10.0,4.0,28.0,8.0,Cleveland,11/3/2016_Cleveland_Boston
130,10.0,27.0,20.0,6.0,35.0,87.0,16.0,28.0,13.0,20.0,96.0,8.0,16.0,41.0,0,0,Golden State,14.0,30.0,27.0,14.0,46.0,89.0,16.0,20.0,122.0,15.0,9.0,18.0,15.0,Oklahoma City,11/3/2016_Golden State_Oklahoma City
131,14.0,30.0,27.0,14.0,46.0,89.0,16.0,20.0,15.0,18.0,122.0,9.0,15.0,46.0,1,1,Oklahoma City,10.0,27.0,20.0,6.0,35.0,87.0,16.0,28.0,96.0,13.0,8.0,20.0,16.0,Golden State,11/3/2016_Golden State_Oklahoma City
132,10.0,23.0,29.0,4.0,38.0,81.0,21.0,27.0,10.0,23.0,107.0,14.0,21.0,32.0,0,0,Milwaukee,12.0,27.0,32.0,6.0,47.0,82.0,19.0,24.0,125.0,12.0,10.0,23.0,21.0,Indiana,11/3/2016_Milwaukee_Indiana
133,12.0,27.0,32.0,6.0,47.0,82.0,19.0,24.0,12.0,23.0,125.0,10.0,21.0,41.0,1,1,Indiana,10.0,23.0,29.0,4.0,38.0,81.0,21.0,27.0,107.0,10.0,14.0,23.0,21.0,Milwaukee,11/3/2016_Milwaukee_Indiana
134,6.0,22.0,24.0,2.0,39.0,81.0,18.0,25.0,7.0,24.0,102.0,10.0,20.0,44.0,0,1,Minnesota,9.0,22.0,20.0,4.0,35.0,88.0,20.0,25.0,99.0,14.0,8.0,22.0,16.0,Denver,11/3/2016_Minnesota_Denver
135,9.0,22.0,20.0,4.0,35.0,88.0,20.0,25.0,14.0,22.0,99.0,8.0,16.0,43.0,1,0,Denver,6.0,22.0,24.0,2.0,39.0,81.0,18.0,25.0,102.0,7.0,10.0,24.0,20.0,Minnesota,11/3/2016_Minnesota_Denver
136,7.0,18.0,17.0,1.0,38.0,80.0,11.0,17.0,11.0,23.0,94.0,8.0,14.0,39.0,0,0,Orlando,10.0,30.0,24.0,4.0,38.0,84.0,16.0,23.0,102.0,13.0,5.0,14.0,14.0,Sacramento,11/3/2016_Orlando_Sacramento
137,10.0,30.0,24.0,4.0,38.0,84.0,16.0,23.0,13.0,14.0,102.0,5.0,14.0,44.0,1,1,Sacramento,7.0,18.0,17.0,1.0,38.0,80.0,11.0,17.0,94.0,11.0,8.0,23.0,14.0,Orlando,11/3/2016_Orlando_Sacramento
138,10.0,30.0,24.0,3.0,36.0,86.0,17.0,24.0,7.0,18.0,99.0,7.0,16.0,49.0,0,1,Brooklyn,9.0,36.0,20.0,4.0,35.0,87.0,16.0,21.0,95.0,7.0,12.0,22.0,15.0,Charlotte,11/4/2016_Brooklyn_Charlotte
139,9.0,36.0,20.0,4.0,35.0,87.0,16.0,21.0,7.0,22.0,95.0,12.0,15.0,46.0,1,0,Charlotte,10.0,30.0,24.0,3.0,36.0,86.0,17.0,24.0,99.0,7.0,7.0,18.0,16.0,Brooklyn,11/4/2016_Brooklyn_Charlotte
140,9.0,21.0,32.0,2.0,46.0,89.0,16.0,21.0,11.0,23.0,117.0,7.0,5.0,40.0,0,1,Chicago,8.0,23.0,15.0,4.0,37.0,84.0,22.0,27.0,104.0,15.0,4.0,16.0,12.0,New York,11/4/2016_Chicago_New York
141,8.0,23.0,15.0,4.0,37.0,84.0,22.0,27.0,15.0,16.0,104.0,4.0,12.0,42.0,1,0,New York,9.0,21.0,32.0,2.0,46.0,89.0,16.0,21.0,117.0,11.0,7.0,23.0,5.0,Chicago,11/4/2016_Chicago_New York
142,12.0,31.0,21.0,3.0,36.0,80.0,21.0,26.0,7.0,20.0,105.0,9.0,14.0,42.0,0,1,Dallas,10.0,28.0,18.0,3.0,34.0,83.0,17.0,20.0,95.0,7.0,5.0,21.0,12.0,Portland,11/4/2016_Dallas_Portland
143,10.0,28.0,18.0,3.0,34.0,83.0,17.0,20.0,7.0,21.0,95.0,5.0,12.0,44.0,1,0,Portland,12.0,31.0,21.0,3.0,36.0,80.0,21.0,26.0,105.0,7.0,9.0,20.0,14.0,Dallas,11/4/2016_Dallas_Portland
144,5.0,32.0,26.0,3.0,39.0,86.0,14.0,20.0,9.0,13.0,97.0,13.0,20.0,40.0,0,0,LA Lakers,8.0,30.0,26.0,5.0,45.0,95.0,19.0,21.0,117.0,16.0,9.0,19.0,16.0,Golden State,11/4/2016_LA Lakers_Golden State
145,8.0,30.0,26.0,5.0,45.0,95.0,19.0,21.0,16.0,19.0,117.0,9.0,16.0,51.0,1,1,Golden State,5.0,32.0,26.0,3.0,39.0,86.0,14.0,20.0,97.0,9.0,13.0,13.0,20.0,LA Lakers,11/4/2016_LA Lakers_Golden State
146,8.0,27.0,19.0,6.0,32.0,85.0,27.0,33.0,11.0,23.0,99.0,17.0,11.0,47.0,0,1,Memphis,9.0,26.0,26.0,9.0,31.0,84.0,17.0,22.0,88.0,13.0,4.0,28.0,18.0,LA Clippers,11/4/2016_Memphis_LA Clippers
147,9.0,26.0,26.0,9.0,31.0,84.0,17.0,22.0,13.0,28.0,88.0,4.0,18.0,48.0,1,0,LA Clippers,8.0,27.0,19.0,6.0,32.0,85.0,27.0,33.0,99.0,11.0,17.0,23.0,11.0,Memphis,11/4/2016_Memphis_LA Clippers
148,8.0,24.0,18.0,2.0,40.0,93.0,24.0,28.0,12.0,27.0,112.0,7.0,15.0,59.0,0,1,New Orleans,10.0,30.0,28.0,13.0,43.0,94.0,15.0,28.0,111.0,6.0,7.0,21.0,8.0,Phoenix,11/4/2016_New Orleans_Phoenix
149,10.0,30.0,28.0,13.0,43.0,94.0,15.0,28.0,6.0,21.0,111.0,7.0,8.0,43.0,1,0,Phoenix,8.0,24.0,18.0,2.0,40.0,93.0,24.0,28.0,112.0,12.0,7.0,27.0,15.0,New Orleans,11/4/2016_New Orleans_Phoenix
150,9.0,28.0,19.0,5.0,34.0,88.0,10.0,15.0,12.0,22.0,87.0,10.0,13.0,43.0,0,0,Toronto,6.0,25.0,14.0,5.0,37.0,84.0,16.0,18.0,96.0,13.0,7.0,16.0,15.0,Miami,11/4/2016_Toronto_Miami
151,6.0,25.0,14.0,5.0,37.0,84.0,16.0,18.0,13.0,16.0,96.0,7.0,15.0,50.0,1,1,Miami,9.0,28.0,19.0,5.0,34.0,88.0,10.0,15.0,87.0,12.0,10.0,22.0,13.0,Toronto,11/4/2016_Toronto_Miami
152,6.0,20.0,17.0,8.0,37.0,83.0,20.0,22.0,9.0,25.0,100.0,9.0,11.0,49.0,0,1,Utah,11.0,26.0,15.0,4.0,30.0,80.0,15.0,24.0,86.0,9.0,7.0,19.0,12.0,San Antonio,11/4/2016_Utah_San Antonio
153,11.0,26.0,15.0,4.0,30.0,80.0,15.0,24.0,9.0,19.0,86.0,7.0,12.0,42.0,1,0,San Antonio,6.0,20.0,17.0,8.0,37.0,83.0,20.0,22.0,100.0,9.0,9.0,25.0,11.0,Utah,11/4/2016_Utah_San Antonio
154,5.0,25.0,22.0,3.0,32.0,83.0,23.0,36.0,10.0,24.0,92.0,12.0,18.0,47.0,0,0,Washington,5.0,20.0,13.0,3.0,31.0,80.0,28.0,35.0,95.0,11.0,7.0,23.0,19.0,Atlanta,11/4/2016_Washington_Atlanta
155,5.0,20.0,13.0,3.0,31.0,80.0,28.0,35.0,11.0,23.0,95.0,7.0,19.0,46.0,1,1,Atlanta,5.0,25.0,22.0,3.0,32.0,83.0,23.0,36.0,92.0,10.0,12.0,24.0,18.0,Washington,11/4/2016_Washington_Atlanta
156,12.0,36.0,22.0,7.0,37.0,85.0,11.0,13.0,12.0,26.0,97.0,9.0,26.0,43.0,0,0,Atlanta,8.0,20.0,29.0,6.0,45.0,85.0,14.0,24.0,112.0,13.0,17.0,13.0,19.0,Houston,11/5/2016_Atlanta_Houston
157,8.0,20.0,29.0,6.0,45.0,85.0,14.0,24.0,13.0,13.0,112.0,17.0,19.0,44.0,1,1,Houston,12.0,36.0,22.0,7.0,37.0,85.0,11.0,13.0,97.0,12.0,9.0,26.0,26.0,Atlanta,11/5/2016_Atlanta_Houston
158,7.0,25.0,15.0,2.0,31.0,94.0,17.0,20.0,16.0,15.0,86.0,8.0,16.0,48.0,0,0,Detroit,7.0,20.0,22.0,9.0,40.0,84.0,16.0,22.0,103.0,9.0,9.0,16.0,13.0,Denver,11/5/2016_Detroit_Denver
159,7.0,20.0,22.0,9.0,40.0,84.0,16.0,22.0,9.0,16.0,103.0,9.0,13.0,47.0,1,1,Denver,7.0,25.0,15.0,2.0,31.0,94.0,17.0,20.0,86.0,16.0,8.0,15.0,16.0,Detroit,11/5/2016_Detroit_Denver
160,6.0,18.0,17.0,5.0,34.0,79.0,20.0,25.0,13.0,13.0,94.0,8.0,16.0,40.0,0,0,Indiana,12.0,26.0,27.0,9.0,46.0,86.0,7.0,12.0,111.0,8.0,8.0,20.0,11.0,Chicago,11/5/2016_Indiana_Chicago
161,12.0,26.0,27.0,9.0,46.0,86.0,7.0,12.0,8.0,20.0,111.0,8.0,11.0,36.0,1,1,Chicago,6.0,18.0,17.0,5.0,34.0,79.0,20.0,25.0,94.0,13.0,8.0,13.0,16.0,Indiana,11/5/2016_Indiana_Chicago
162,10.0,28.0,27.0,3.0,33.0,84.0,15.0,19.0,13.0,19.0,91.0,8.0,14.0,36.0,0,0,Milwaukee,14.0,33.0,28.0,10.0,41.0,82.0,21.0,25.0,117.0,17.0,12.0,22.0,15.0,Sacramento,11/5/2016_Milwaukee_Sacramento
163,14.0,33.0,28.0,10.0,41.0,82.0,21.0,25.0,17.0,22.0,117.0,12.0,15.0,53.0,1,1,Sacramento,10.0,28.0,27.0,3.0,33.0,84.0,15.0,19.0,91.0,13.0,8.0,19.0,14.0,Milwaukee,11/5/2016_Milwaukee_Sacramento
164,4.0,19.0,12.0,8.0,33.0,84.0,22.0,29.0,17.0,19.0,92.0,7.0,17.0,41.0,0,0,Oklahoma City,7.0,16.0,24.0,9.0,45.0,86.0,15.0,24.0,112.0,11.0,9.0,21.0,12.0,Minnesota,11/5/2016_Oklahoma City_Minnesota
165,7.0,16.0,24.0,9.0,45.0,86.0,15.0,24.0,11.0,21.0,112.0,9.0,12.0,41.0,1,1,Minnesota,4.0,19.0,12.0,8.0,33.0,84.0,22.0,29.0,92.0,17.0,7.0,19.0,17.0,Oklahoma City,11/5/2016_Oklahoma City_Minnesota
166,6.0,17.0,11.0,5.0,34.0,86.0,12.0,17.0,14.0,23.0,86.0,4.0,10.0,49.0,0,0,Orlando,9.0,28.0,21.0,6.0,31.0,78.0,17.0,27.0,88.0,10.0,4.0,16.0,8.0,Washington,11/5/2016_Orlando_Washington
167,9.0,28.0,21.0,6.0,31.0,78.0,17.0,27.0,10.0,16.0,88.0,4.0,8.0,43.0,1,1,Washington,6.0,17.0,11.0,5.0,34.0,86.0,12.0,17.0,86.0,14.0,4.0,23.0,10.0,Orlando,11/5/2016_Orlando_Washington
168,14.0,38.0,23.0,5.0,37.0,91.0,14.0,18.0,11.0,15.0,102.0,10.0,16.0,49.0,0,1,Philadelphia,14.0,38.0,21.0,9.0,40.0,87.0,7.0,12.0,101.0,5.0,9.0,23.0,17.0,Cleveland,11/5/2016_Philadelphia_Cleveland
169,14.0,38.0,21.0,9.0,40.0,87.0,7.0,12.0,5.0,23.0,101.0,9.0,17.0,45.0,1,0,Cleveland,14.0,38.0,23.0,5.0,37.0,91.0,14.0,18.0,102.0,11.0,10.0,15.0,16.0,Philadelphia,11/5/2016_Philadelphia_Cleveland
170,9.0,23.0,24.0,6.0,47.0,91.0,13.0,14.0,7.0,19.0,116.0,8.0,8.0,41.0,0,1,San Antonio,10.0,25.0,19.0,5.0,30.0,74.0,22.0,25.0,92.0,7.0,5.0,18.0,15.0,LA Clippers,11/5/2016_San Antonio_LA Clippers
171,10.0,25.0,19.0,5.0,30.0,74.0,22.0,25.0,7.0,18.0,92.0,5.0,15.0,40.0,1,0,LA Clippers,9.0,23.0,24.0,6.0,47.0,91.0,13.0,14.0,116.0,7.0,8.0,19.0,8.0,San Antonio,11/5/2016_San Antonio_LA Clippers
172,11.0,23.0,21.0,6.0,44.0,84.0,24.0,31.0,9.0,23.0,123.0,7.0,17.0,47.0,0,1,Boston,8.0,25.0,31.0,4.0,41.0,90.0,17.0,21.0,107.0,11.0,3.0,24.0,11.0,Denver,11/6/2016_Boston_Denver
173,8.0,25.0,31.0,4.0,41.0,90.0,17.0,21.0,11.0,24.0,107.0,3.0,11.0,39.0,1,0,Denver,11.0,23.0,21.0,6.0,44.0,84.0,24.0,31.0,123.0,9.0,7.0,23.0,17.0,Boston,11/6/2016_Boston_Denver
174,6.0,29.0,14.0,2.0,30.0,82.0,9.0,12.0,9.0,26.0,75.0,11.0,27.0,51.0,0,0,Dallas,9.0,38.0,14.0,2.0,33.0,88.0,11.0,12.0,86.0,10.0,12.0,20.0,15.0,Milwaukee,11/6/2016_Dallas_Milwaukee
175,9.0,38.0,14.0,2.0,33.0,88.0,11.0,12.0,10.0,20.0,86.0,12.0,15.0,46.0,1,1,Milwaukee,6.0,29.0,14.0,2.0,30.0,82.0,9.0,12.0,75.0,9.0,11.0,26.0,27.0,Dallas,11/6/2016_Dallas_Milwaukee
176,6.0,20.0,20.0,2.0,40.0,91.0,22.0,28.0,11.0,30.0,108.0,8.0,17.0,40.0,0,0,LA Lakers,10.0,23.0,22.0,5.0,41.0,90.0,27.0,35.0,119.0,15.0,8.0,22.0,19.0,Phoenix,11/6/2016_LA Lakers_Phoenix
177,10.0,23.0,22.0,5.0,41.0,90.0,27.0,35.0,15.0,22.0,119.0,8.0,19.0,53.0,1,1,Phoenix,6.0,20.0,20.0,2.0,40.0,91.0,22.0,28.0,108.0,11.0,8.0,30.0,17.0,LA Lakers,11/6/2016_LA Lakers_Phoenix
178,14.0,33.0,19.0,5.0,32.0,71.0,22.0,27.0,5.0,25.0,100.0,7.0,15.0,37.0,0,1,Memphis,6.0,26.0,15.0,5.0,31.0,81.0,26.0,32.0,94.0,12.0,9.0,20.0,13.0,Portland,11/6/2016_Memphis_Portland
179,6.0,26.0,15.0,5.0,31.0,81.0,26.0,32.0,12.0,20.0,94.0,9.0,13.0,44.0,1,0,Portland,14.0,33.0,19.0,5.0,32.0,71.0,22.0,27.0,100.0,5.0,7.0,25.0,15.0,Memphis,11/6/2016_Memphis_Portland
180,8.0,25.0,21.0,4.0,38.0,75.0,30.0,35.0,7.0,19.0,114.0,6.0,10.0,34.0,0,1,New York,8.0,20.0,18.0,5.0,42.0,83.0,17.0,19.0,109.0,10.0,8.0,26.0,12.0,Utah,11/6/2016_New York_Utah
181,8.0,20.0,18.0,5.0,42.0,83.0,17.0,19.0,10.0,26.0,109.0,8.0,12.0,39.0,1,0,Utah,8.0,25.0,21.0,4.0,38.0,75.0,30.0,35.0,114.0,7.0,6.0,19.0,10.0,New York,11/6/2016_New York_Utah
182,5.0,16.0,21.0,5.0,34.0,78.0,23.0,31.0,13.0,22.0,96.0,4.0,9.0,47.0,0,1,Toronto,7.0,30.0,22.0,5.0,30.0,84.0,24.0,31.0,91.0,13.0,6.0,26.0,6.0,Sacramento,11/6/2016_Toronto_Sacramento
183,7.0,30.0,22.0,5.0,30.0,84.0,24.0,31.0,13.0,26.0,91.0,6.0,6.0,43.0,1,0,Sacramento,5.0,16.0,21.0,5.0,34.0,78.0,23.0,31.0,96.0,13.0,4.0,22.0,9.0,Toronto,11/6/2016_Toronto_Sacramento
184,9.0,30.0,28.0,6.0,33.0,85.0,5.0,6.0,6.0,23.0,80.0,6.0,14.0,39.0,0,0,Chicago,3.0,19.0,26.0,4.0,42.0,89.0,25.0,31.0,112.0,15.0,7.0,11.0,8.0,Orlando,11/7/2016_Chicago_Orlando
185,3.0,19.0,26.0,4.0,42.0,89.0,25.0,31.0,15.0,11.0,112.0,7.0,8.0,56.0,1,1,Orlando,9.0,30.0,28.0,6.0,33.0,85.0,5.0,6.0,80.0,6.0,6.0,23.0,14.0,Chicago,11/7/2016_Chicago_Orlando
186,9.0,33.0,23.0,4.0,40.0,94.0,11.0,15.0,12.0,25.0,100.0,8.0,18.0,52.0,0,0,Charlotte,12.0,32.0,30.0,4.0,41.0,84.0,28.0,32.0,122.0,3.0,12.0,15.0,11.0,Indiana,11/7/2016_Charlotte_Indiana
187,12.0,32.0,30.0,4.0,41.0,84.0,28.0,32.0,3.0,15.0,122.0,12.0,11.0,43.0,1,1,Indiana,9.0,33.0,23.0,4.0,40.0,94.0,11.0,15.0,100.0,12.0,8.0,25.0,18.0,Charlotte,11/7/2016_Charlotte_Indiana
188,7.0,21.0,26.0,1.0,39.0,80.0,21.0,27.0,11.0,16.0,106.0,8.0,19.0,43.0,0,0,Golden State,16.0,35.0,35.0,4.0,45.0,90.0,10.0,12.0,116.0,10.0,14.0,17.0,15.0,New Orleans,11/7/2016_Golden State_New Orleans
189,16.0,35.0,35.0,4.0,45.0,90.0,10.0,12.0,10.0,17.0,116.0,14.0,15.0,38.0,1,1,New Orleans,7.0,21.0,26.0,1.0,39.0,80.0,21.0,27.0,106.0,11.0,8.0,16.0,19.0,Golden State,11/7/2016_Golden State_New Orleans
190,4.0,12.0,14.0,2.0,30.0,82.0,18.0,26.0,11.0,19.0,82.0,5.0,11.0,39.0,0,0,LA Clippers,13.0,25.0,28.0,7.0,41.0,76.0,19.0,22.0,114.0,2.0,8.0,20.0,10.0,Detroit,11/7/2016_LA Clippers_Detroit
191,13.0,25.0,28.0,7.0,41.0,76.0,19.0,22.0,2.0,20.0,114.0,8.0,10.0,46.0,1,1,Detroit,4.0,12.0,14.0,2.0,30.0,82.0,18.0,26.0,82.0,11.0,5.0,19.0,11.0,LA Clippers,11/7/2016_LA Clippers_Detroit
