3P,3PA,AST,BLK,FG,FGA,FT,FTA,ORB,PF,PTS,STL,TOV,TRB,is_Home,Team_Win,opponent,opp_TRB,opp_3P,opp_3PA,opp_AST,opp_BLK,opp_FG,opp_FGA,opp_FT,opp_FTA,opp_PTS,opp_ORB,opp_STL,opp_PF,opp_TOV,Team,Game_Id
11.0,26.0,20.0,1.0,30.0,81.0,16.0,24.0,8.0,26.0,87.0,7.0,12.0,37.0,1,0,Boston,49.0,7.0,26.0,29.0,4.0,43.0,84.0,24.0,29.0,117.0,11.0,7.0,19.0,10.0,Orlando,12/7/2016_Orlando_Boston
7.0,23.0,16.0,3.0,35.0,78.0,32.0,41.0,12.0,16.0,109.0,11.0,18.0,49.0,0,1,Phoenix,40.0,9.0,33.0,17.0,4.0,34.0,85.0,17.0,18.0,94.0,9.0,14.0,31.0,19.0,Indiana,12/7/2016_Phoenix_Indiana
9.0,33.0,17.0,4.0,34.0,85.0,17.0,18.0,9.0,31.0,94.0,14.0,19.0,40.0,1,0,Indiana,49.0,7.0,23.0,16.0,3.0,35.0,78.0,32.0,41.0,109.0,12.0,11.0,16.0,18.0,Phoenix,12/7/2016_Phoenix_Indiana
9.0,28.0,21.0,8.0,39.0,97.0,4.0,5.0,11.0,18.0,91.0,11.0,12.0,44.0,0,0,Chicago,50.0,4.0,17.0,24.0,5.0,35.0,80.0,21.0,27.0,95.0,10.0,7.0,13.0,19.0,San Antonio,12/8/2016_Chicago_San Antonio
4.0,17.0,24.0,5.0,35.0,80.0,21.0,27.0,10.0,13.0,95.0,7.0,19.0,50.0,1,1,San Antonio,44.0,9.0,28.0,21.0,8.0,39.0,97.0,4.0,5.0,91.0,11.0,11.0,18.0,12.0,Chicago,12/8/2016_Chicago_San Antonio
7.0,28.0,13.0,3.0,25.0,82.0,29.0,40.0,13.0,23.0,86.0,6.0,12.0,52.0,0,0,Memphis,58.0,6.0,20.0,13.0,2.0,31.0,87.0,20.0,30.0,88.0,15.0,8.0,28.0,12.0,Portland,12/8/2016_Memphis_Portland
6.0,20.0,13.0,2.0,31.0,87.0,20.0,30.0,15.0,28.0,88.0,8.0,12.0,58.0,1,1,Portland,52.0,7.0,28.0,13.0,3.0,25.0,82.0,29.0,40.0,86.0,13.0,6.0,23.0,12.0,Memphis,12/8/2016_Memphis_Portland
12.0,40.0,27.0,8.0,39.0,91.0,9.0,13.0,11.0,20.0,99.0,8.0,10.0,46.0,0,1,New Orleans,47.0,7.0,25.0,18.0,2.0,33.0,84.0,15.0,22.0,88.0,11.0,3.0,17.0,12.0,Philadelphia,12/8/2016_New Orleans_Philadelphia
7.0,25.0,18.0,2.0,33.0,84.0,15.0,22.0,11.0,17.0,88.0,3.0,12.0,47.0,1,0,Philadelphia,46.0,12.0,40.0,27.0,8.0,39.0,91.0,9.0,13.0,99.0,11.0,8.0,20.0,10.0,New Orleans,12/8/2016_New Orleans_Philadelphia
9.0,28.0,19.0,1.0,45.0,88.0,11.0,15.0,16.0,26.0,110.0,3.0,13.0,43.0,0,0,Toronto,42.0,12.0,27.0,25.0,5.0,43.0,87.0,26.0,33.0,124.0,16.0,5.0,19.0,8.0,Minnesota,12/8/2016_Toronto_Minnesota
12.0,27.0,25.0,5.0,43.0,87.0,26.0,33.0,16.0,19.0,124.0,5.0,8.0,42.0,1,1,Minnesota,43.0,9.0,28.0,19.0,1.0,45.0,88.0,11.0,15.0,110.0,16.0,3.0,26.0,13.0,Toronto,12/8/2016_Toronto_Minnesota
12.0,29.0,26.0,4.0,39.0,80.0,16.0,23.0,9.0,23.0,106.0,10.0,16.0,47.0,0,1,Utah,46.0,10.0,38.0,20.0,2.0,37.0,89.0,15.0,21.0,99.0,12.0,8.0,22.0,15.0,Golden State,12/8/2016_Utah_Golden State
10.0,38.0,20.0,2.0,37.0,89.0,15.0,21.0,12.0,22.0,99.0,8.0,15.0,46.0,1,0,Golden State,47.0,12.0,29.0,26.0,4.0,39.0,80.0,16.0,23.0,106.0,9.0,10.0,23.0,16.0,Utah,12/8/2016_Utah_Golden State
7.0,32.0,24.0,2.0,31.0,76.0,16.0,24.0,14.0,24.0,85.0,8.0,27.0,45.0,0,0,Washington,35.0,6.0,19.0,21.0,3.0,35.0,78.0,16.0,17.0,92.0,8.0,11.0,20.0,18.0,Denver,12/8/2016_Washington_Denver
6.0,19.0,21.0,3.0,35.0,78.0,16.0,17.0,8.0,20.0,92.0,11.0,18.0,35.0,1,1,Denver,45.0,7.0,32.0,24.0,2.0,31.0,76.0,16.0,24.0,85.0,14.0,8.0,24.0,27.0,Washington,12/8/2016_Washington_Denver
9.0,20.0,12.0,2.0,34.0,82.0,24.0,27.0,8.0,22.0,101.0,9.0,11.0,50.0,0,1,Boston,46.0,17.0,42.0,24.0,4.0,31.0,83.0,15.0,22.0,94.0,8.0,5.0,18.0,13.0,Toronto,12/9/2016_Boston_Toronto
17.0,42.0,24.0,4.0,31.0,83.0,15.0,22.0,8.0,18.0,94.0,5.0,13.0,46.0,1,0,Toronto,50.0,9.0,20.0,12.0,2.0,34.0,82.0,24.0,27.0,101.0,8.0,9.0,22.0,11.0,Boston,12/9/2016_Boston_Toronto
9.0,34.0,22.0,2.0,34.0,91.0,11.0,14.0,9.0,17.0,88.0,6.0,8.0,40.0,0,0,Charlotte,59.0,9.0,22.0,23.0,5.0,41.0,85.0,18.0,23.0,109.0,13.0,4.0,13.0,12.0,Orlando,12/9/2016_Charlotte_Orlando
9.0,22.0,23.0,5.0,41.0,85.0,18.0,23.0,13.0,13.0,109.0,4.0,12.0,59.0,1,1,Orlando,40.0,9.0,34.0,22.0,2.0,34.0,91.0,11.0,14.0,88.0,9.0,6.0,17.0,8.0,Charlotte,12/9/2016_Charlotte_Orlando
6.0,27.0,18.0,3.0,31.0,90.0,16.0,21.0,23.0,18.0,84.0,6.0,13.0,46.0,0,0,Cleveland,47.0,9.0,24.0,23.0,9.0,46.0,83.0,13.0,19.0,114.0,11.0,7.0,16.0,11.0,Miami,12/9/2016_Cleveland_Miami
9.0,24.0,23.0,9.0,46.0,83.0,13.0,19.0,11.0,16.0,114.0,7.0,11.0,47.0,1,1,Miami,46.0,6.0,27.0,18.0,3.0,31.0,90.0,16.0,21.0,84.0,23.0,6.0,18.0,13.0,Cleveland,12/9/2016_Cleveland_Miami
14.0,25.0,21.0,4.0,32.0,69.0,25.0,26.0,4.0,18.0,103.0,5.0,13.0,38.0,0,0,Dallas,33.0,15.0,32.0,23.0,1.0,39.0,80.0,18.0,24.0,111.0,5.0,8.0,19.0,8.0,Indiana,12/9/2016_Dallas_Indiana
15.0,32.0,23.0,1.0,39.0,80.0,18.0,24.0,5.0,19.0,111.0,8.0,8.0,33.0,1,1,Indiana,38.0,14.0,25.0,21.0,4.0,32.0,69.0,25.0,26.0,103.0,4.0,5.0,18.0,13.0,Dallas,12/9/2016_Dallas_Indiana
13.0,30.0,26.0,8.0,45.0,95.0,16.0,21.0,9.0,24.0,119.0,8.0,7.0,44.0,0,1,LA Lakers,49.0,9.0,26.0,18.0,2.0,40.0,87.0,26.0,34.0,115.0,10.0,4.0,21.0,15.0,Phoenix,12/9/2016_LA Lakers_Phoenix
9.0,26.0,18.0,2.0,40.0,87.0,26.0,34.0,10.0,21.0,115.0,4.0,15.0,49.0,1,0,Phoenix,44.0,13.0,30.0,26.0,8.0,45.0,95.0,16.0,21.0,119.0,9.0,8.0,24.0,7.0,LA Lakers,12/9/2016_LA Lakers_Phoenix
12.0,34.0,32.0,8.0,40.0,84.0,22.0,29.0,9.0,11.0,114.0,7.0,17.0,46.0,0,1,Milwaukee,43.0,12.0,28.0,26.0,5.0,44.0,94.0,10.0,14.0,110.0,9.0,11.0,25.0,15.0,Atlanta,12/9/2016_Milwaukee_Atlanta
12.0,28.0,26.0,5.0,44.0,94.0,10.0,14.0,9.0,25.0,110.0,11.0,15.0,43.0,1,0,Atlanta,46.0,12.0,34.0,32.0,8.0,40.0,84.0,22.0,29.0,114.0,9.0,7.0,11.0,17.0,Milwaukee,12/9/2016_Milwaukee_Atlanta
14.0,29.0,23.0,1.0,42.0,84.0,19.0,23.0,11.0,23.0,117.0,6.0,7.0,42.0,0,1,Minnesota,37.0,3.0,16.0,19.0,2.0,37.0,78.0,13.0,20.0,90.0,7.0,4.0,16.0,12.0,Detroit,12/9/2016_Minnesota_Detroit
3.0,16.0,19.0,2.0,37.0,78.0,13.0,20.0,7.0,16.0,90.0,4.0,12.0,37.0,1,0,Detroit,42.0,14.0,29.0,23.0,1.0,42.0,84.0,19.0,23.0,117.0,11.0,6.0,23.0,7.0,Minnesota,12/9/2016_Minnesota_Detroit
11.0,42.0,26.0,1.0,36.0,92.0,19.0,30.0,16.0,24.0,102.0,9.0,15.0,52.0,0,1,Oklahoma City,46.0,7.0,28.0,18.0,5.0,34.0,81.0,24.0,31.0,99.0,9.0,9.0,19.0,17.0,Houston,12/9/2016_Oklahoma City_Houston
7.0,28.0,18.0,5.0,34.0,81.0,24.0,31.0,9.0,19.0,99.0,9.0,17.0,46.0,1,0,Houston,52.0,11.0,42.0,26.0,1.0,36.0,92.0,19.0,30.0,102.0,16.0,9.0,24.0,15.0,Oklahoma City,12/9/2016_Oklahoma City_Houston
10.0,29.0,22.0,6.0,36.0,84.0,21.0,25.0,12.0,25.0,103.0,3.0,16.0,54.0,0,1,Sacramento,39.0,7.0,28.0,24.0,1.0,35.0,87.0,23.0,27.0,100.0,6.0,10.0,20.0,7.0,New York,12/9/2016_Sacramento_New York
7.0,28.0,24.0,1.0,35.0,87.0,23.0,27.0,6.0,20.0,100.0,10.0,7.0,39.0,1,0,New York,54.0,10.0,29.0,22.0,6.0,36.0,84.0,21.0,25.0,103.0,12.0,3.0,25.0,16.0,Sacramento,12/9/2016_Sacramento_New York
5.0,20.0,25.0,5.0,42.0,91.0,11.0,18.0,14.0,22.0,100.0,5.0,12.0,43.0,0,0,Chicago,47.0,1.0,8.0,17.0,6.0,38.0,84.0,28.0,31.0,105.0,12.0,8.0,15.0,11.0,Miami,12/10/2016_Chicago_Miami
1.0,8.0,17.0,6.0,38.0,84.0,28.0,31.0,12.0,15.0,105.0,8.0,11.0,47.0,1,1,Miami,43.0,5.0,20.0,25.0,5.0,42.0,91.0,11.0,18.0,100.0,14.0,5.0,22.0,12.0,Chicago,12/10/2016_Chicago_Miami
10.0,27.0,24.0,0.0,39.0,86.0,17.0,24.0,12.0,24.0,105.0,5.0,14.0,39.0,0,0,Cleveland,40.0,13.0,31.0,25.0,2.0,42.0,73.0,19.0,28.0,116.0,7.0,8.0,24.0,17.0,Charlotte,12/10/2016_Cleveland_Charlotte
13.0,31.0,25.0,2.0,42.0,73.0,19.0,28.0,7.0,24.0,116.0,8.0,17.0,40.0,1,1,Charlotte,39.0,10.0,27.0,24.0,0.0,39.0,86.0,17.0,24.0,105.0,12.0,5.0,24.0,14.0,Cleveland,12/10/2016_Cleveland_Charlotte
11.0,34.0,18.0,3.0,32.0,79.0,12.0,14.0,6.0,18.0,87.0,7.0,9.0,32.0,0,0,Houston,48.0,19.0,37.0,31.0,1.0,37.0,74.0,16.0,22.0,109.0,10.0,4.0,16.0,15.0,Dallas,12/10/2016_Houston_Dallas
19.0,37.0,31.0,1.0,37.0,74.0,16.0,22.0,10.0,16.0,109.0,4.0,15.0,48.0,1,1,Dallas,32.0,11.0,34.0,18.0,3.0,32.0,79.0,12.0,14.0,87.0,6.0,7.0,18.0,9.0,Houston,12/10/2016_Houston_Dallas
16.0,37.0,22.0,4.0,40.0,82.0,15.0,16.0,9.0,20.0,111.0,6.0,17.0,41.0,0,0,Indiana,39.0,15.0,29.0,24.0,9.0,40.0,83.0,23.0,28.0,118.0,10.0,11.0,13.0,13.0,Portland,12/10/2016_Indiana_Portland
15.0,29.0,24.0,9.0,40.0,83.0,23.0,28.0,10.0,13.0,118.0,11.0,13.0,39.0,1,1,Portland,41.0,16.0,37.0,22.0,4.0,40.0,82.0,15.0,16.0,111.0,9.0,6.0,20.0,17.0,Indiana,12/10/2016_Indiana_Portland
8.0,19.0,25.0,1.0,40.0,83.0,17.0,26.0,8.0,15.0,105.0,3.0,16.0,34.0,0,0,LA Clippers,40.0,17.0,36.0,34.0,2.0,54.0,94.0,8.0,9.0,133.0,9.0,10.0,22.0,10.0,New Orleans,12/10/2016_LA Clippers_New Orleans
17.0,36.0,34.0,2.0,54.0,94.0,8.0,9.0,9.0,22.0,133.0,10.0,10.0,40.0,1,1,New Orleans,34.0,8.0,19.0,25.0,1.0,40.0,83.0,17.0,26.0,105.0,8.0,3.0,15.0,16.0,LA Clippers,12/10/2016_LA Clippers_New Orleans
9.0,27.0,15.0,8.0,34.0,77.0,12.0,20.0,10.0,23.0,89.0,6.0,23.0,42.0,0,0,Memphis,47.0,8.0,26.0,23.0,5.0,38.0,87.0,26.0,29.0,110.0,11.0,10.0,19.0,10.0,Golden State,12/10/2016_Memphis_Golden State
8.0,26.0,23.0,5.0,38.0,87.0,26.0,29.0,11.0,19.0,110.0,10.0,10.0,47.0,1,1,Golden State,42.0,9.0,27.0,15.0,8.0,34.0,77.0,12.0,20.0,89.0,10.0,6.0,23.0,23.0,Memphis,12/10/2016_Memphis_Golden State
8.0,19.0,25.0,4.0,47.0,83.0,19.0,25.0,9.0,20.0,121.0,2.0,12.0,44.0,0,1,Orlando,31.0,11.0,27.0,27.0,5.0,43.0,88.0,16.0,24.0,113.0,5.0,7.0,18.0,5.0,Denver,12/10/2016_Orlando_Denver
11.0,27.0,27.0,5.0,43.0,88.0,16.0,24.0,5.0,18.0,113.0,7.0,5.0,31.0,1,0,Denver,44.0,8.0,19.0,25.0,4.0,47.0,83.0,19.0,25.0,121.0,9.0,2.0,20.0,12.0,Orlando,12/10/2016_Orlando_Denver
7.0,27.0,21.0,2.0,36.0,87.0,22.0,25.0,11.0,16.0,101.0,6.0,16.0,47.0,0,0,San Antonio,49.0,14.0,26.0,38.0,7.0,50.0,94.0,16.0,18.0,130.0,8.0,11.0,18.0,10.0,Brooklyn,12/10/2016_San Antonio_Brooklyn
14.0,26.0,38.0,7.0,50.0,94.0,16.0,18.0,8.0,18.0,130.0,11.0,10.0,49.0,1,1,Brooklyn,47.0,7.0,27.0,21.0,2.0,36.0,87.0,22.0,25.0,101.0,11.0,6.0,16.0,16.0,San Antonio,12/10/2016_San Antonio_Brooklyn
9.0,26.0,17.0,4.0,34.0,90.0,7.0,13.0,12.0,14.0,84.0,10.0,10.0,34.0,0,0,Utah,54.0,13.0,29.0,23.0,10.0,37.0,77.0,17.0,18.0,104.0,13.0,9.0,16.0,22.0,Sacramento,12/10/2016_Utah_Sacramento
13.0,29.0,23.0,10.0,37.0,77.0,17.0,18.0,13.0,16.0,104.0,9.0,22.0,54.0,1,1,Sacramento,34.0,9.0,26.0,17.0,4.0,34.0,90.0,7.0,13.0,84.0,12.0,10.0,14.0,10.0,Utah,12/10/2016_Utah_Sacramento
13.0,25.0,22.0,3.0,40.0,79.0,12.0,15.0,7.0,21.0,105.0,1.0,20.0,40.0,0,0,Washington,40.0,8.0,21.0,29.0,3.0,40.0,88.0,22.0,28.0,110.0,12.0,10.0,17.0,9.0,Milwaukee,12/10/2016_Washington_Milwaukee
8.0,21.0,29.0,3.0,40.0,88.0,22.0,28.0,12.0,17.0,110.0,10.0,9.0,40.0,1,1,Milwaukee,40.0,13.0,25.0,22.0,3.0,40.0,79.0,12.0,15.0,105.0,7.0,1.0,21.0,20.0,Washington,12/10/2016_Washington_Milwaukee
7.0,17.0,24.0,4.0,38.0,68.0,14.0,17.0,5.0,13.0,97.0,11.0,20.0,42.0,0,1,Detroit,34.0,5.0,19.0,15.0,2.0,32.0,82.0,10.0,14.0,79.0,10.0,15.0,18.0,15.0,Philadelphia,12/11/2016_Detroit_Philadelphia
5.0,19.0,15.0,2.0,32.0,82.0,10.0,14.0,10.0,18.0,79.0,15.0,15.0,34.0,1,0,Philadelphia,42.0,7.0,17.0,24.0,4.0,38.0,68.0,14.0,17.0,97.0,5.0,11.0,13.0,20.0,Detroit,12/11/2016_Detroit_Philadelphia
10.0,22.0,21.0,11.0,41.0,84.0,26.0,31.0,8.0,15.0,118.0,9.0,10.0,44.0,0,1,LA Lakers,41.0,10.0,28.0,26.0,1.0,42.0,88.0,18.0,22.0,112.0,9.0,7.0,22.0,14.0,New York,12/11/2016_LA Lakers_New York
10.0,28.0,26.0,1.0,42.0,88.0,18.0,22.0,9.0,22.0,112.0,7.0,14.0,41.0,1,0,New York,44.0,10.0,22.0,21.0,11.0,41.0,84.0,26.0,31.0,118.0,8.0,9.0,15.0,10.0,LA Lakers,12/11/2016_LA Lakers_New York
13.0,32.0,30.0,4.0,38.0,83.0,27.0,30.0,6.0,24.0,116.0,9.0,8.0,37.0,0,1,Minnesota,51.0,9.0,24.0,17.0,2.0,36.0,81.0,27.0,36.0,108.0,16.0,3.0,21.0,14.0,Golden State,12/11/2016_Minnesota_Golden State
9.0,24.0,17.0,2.0,36.0,81.0,27.0,36.0,16.0,21.0,108.0,3.0,14.0,51.0,1,0,Golden State,37.0,13.0,32.0,30.0,4.0,38.0,83.0,27.0,30.0,116.0,6.0,9.0,24.0,8.0,Minnesota,12/11/2016_Minnesota_Golden State
11.0,32.0,28.0,4.0,40.0,90.0,5.0,8.0,12.0,22.0,96.0,9.0,13.0,40.0,0,0,Oklahoma City,49.0,3.0,21.0,17.0,7.0,41.0,83.0,14.0,27.0,99.0,15.0,9.0,9.0,12.0,Boston,12/11/2016_Oklahoma City_Boston
3.0,21.0,17.0,7.0,41.0,83.0,14.0,27.0,15.0,9.0,99.0,9.0,12.0,49.0,1,1,Boston,40.0,11.0,32.0,28.0,4.0,40.0,90.0,5.0,8.0,96.0,12.0,9.0,22.0,13.0,Oklahoma City,12/11/2016_Oklahoma City_Boston
16.0,40.0,24.0,4.0,38.0,97.0,28.0,35.0,14.0,27.0,120.0,12.0,11.0,49.0,0,1,Phoenix,57.0,14.0,41.0,21.0,3.0,44.0,96.0,17.0,26.0,119.0,14.0,6.0,27.0,16.0,New Orleans,12/11/2016_Phoenix_New Orleans
14.0,41.0,21.0,3.0,44.0,96.0,17.0,26.0,14.0,27.0,119.0,6.0,16.0,57.0,1,0,New Orleans,49.0,16.0,40.0,24.0,4.0,38.0,97.0,28.0,35.0,120.0,14.0,12.0,27.0,11.0,Phoenix,12/11/2016_Phoenix_New Orleans
7.0,25.0,19.0,3.0,35.0,83.0,15.0,18.0,20.0,15.0,92.0,6.0,16.0,43.0,0,0,Dallas,34.0,12.0,26.0,22.0,7.0,45.0,77.0,10.0,12.0,112.0,8.0,9.0,15.0,9.0,Denver,12/12/2016_Dallas_Denver
12.0,26.0,22.0,7.0,45.0,77.0,10.0,12.0,8.0,15.0,112.0,9.0,9.0,34.0,1,1,Denver,43.0,7.0,25.0,19.0,3.0,35.0,83.0,15.0,18.0,92.0,20.0,6.0,15.0,16.0,Dallas,12/12/2016_Dallas_Denver
7.0,20.0,21.0,4.0,42.0,80.0,27.0,36.0,6.0,27.0,118.0,9.0,19.0,41.0,0,0,Houston,39.0,17.0,43.0,23.0,5.0,42.0,91.0,21.0,36.0,122.0,11.0,10.0,25.0,14.0,Brooklyn,12/12/2016_Houston_Brooklyn
17.0,43.0,23.0,5.0,42.0,91.0,21.0,36.0,11.0,25.0,122.0,10.0,14.0,39.0,1,1,Brooklyn,41.0,7.0,20.0,21.0,4.0,42.0,80.0,27.0,36.0,118.0,6.0,9.0,27.0,19.0,Houston,12/12/2016_Houston_Brooklyn
10.0,26.0,16.0,4.0,28.0,84.0,28.0,32.0,9.0,15.0,94.0,8.0,13.0,46.0,0,0,Indiana,42.0,17.0,36.0,24.0,11.0,43.0,88.0,7.0,10.0,110.0,5.0,4.0,21.0,11.0,Charlotte,12/12/2016_Indiana_Charlotte
17.0,36.0,24.0,11.0,43.0,88.0,7.0,10.0,5.0,21.0,110.0,4.0,11.0,42.0,1,1,Charlotte,46.0,10.0,26.0,16.0,4.0,28.0,84.0,28.0,32.0,94.0,9.0,8.0,15.0,13.0,Indiana,12/12/2016_Indiana_Charlotte
10.0,21.0,25.0,7.0,44.0,87.0,22.0,25.0,13.0,24.0,120.0,6.0,15.0,42.0,0,0,LA Clippers,38.0,11.0,23.0,26.0,8.0,42.0,89.0,26.0,28.0,121.0,13.0,9.0,20.0,12.0,Portland,12/12/2016_LA Clippers_Portland
11.0,23.0,26.0,8.0,42.0,89.0,26.0,28.0,13.0,20.0,121.0,9.0,12.0,38.0,1,1,Portland,42.0,10.0,21.0,25.0,7.0,44.0,87.0,22.0,25.0,120.0,13.0,6.0,24.0,15.0,LA Clippers,12/12/2016_LA Clippers_Portland
5.0,23.0,17.0,1.0,39.0,84.0,18.0,22.0,10.0,22.0,101.0,8.0,14.0,37.0,0,0,Miami,47.0,9.0,26.0,25.0,3.0,45.0,88.0,13.0,19.0,112.0,11.0,6.0,18.0,11.0,Washington,12/12/2016_Miami_Washington
9.0,26.0,25.0,3.0,45.0,88.0,13.0,19.0,11.0,18.0,112.0,6.0,11.0,47.0,1,1,Washington,37.0,5.0,23.0,17.0,1.0,39.0,84.0,18.0,22.0,101.0,10.0,8.0,22.0,14.0,Miami,12/12/2016_Miami_Washington
10.0,23.0,18.0,3.0,33.0,84.0,16.0,21.0,17.0,16.0,92.0,12.0,19.0,39.0,0,0,Sacramento,47.0,10.0,23.0,23.0,6.0,47.0,84.0,12.0,21.0,116.0,13.0,16.0,20.0,21.0,LA Lakers,12/12/2016_Sacramento_LA Lakers
10.0,23.0,23.0,6.0,47.0,84.0,12.0,21.0,13.0,20.0,116.0,16.0,21.0,47.0,1,1,LA Lakers,39.0,10.0,23.0,18.0,3.0,33.0,84.0,16.0,21.0,92.0,17.0,12.0,16.0,19.0,Sacramento,12/12/2016_Sacramento_LA Lakers
4.0,24.0,27.0,3.0,42.0,89.0,12.0,17.0,12.0,20.0,100.0,8.0,11.0,37.0,0,0,Toronto,46.0,14.0,25.0,26.0,2.0,42.0,81.0,24.0,28.0,122.0,14.0,7.0,18.0,14.0,Milwaukee,12/12/2016_Toronto_Milwaukee
14.0,25.0,26.0,2.0,42.0,81.0,24.0,28.0,14.0,18.0,122.0,7.0,14.0,46.0,1,1,Milwaukee,37.0,4.0,24.0,27.0,3.0,42.0,89.0,12.0,17.0,100.0,12.0,8.0,20.0,11.0,Toronto,12/12/2016_Toronto_Milwaukee
15.0,34.0,36.0,5.0,51.0,87.0,14.0,20.0,5.0,17.0,131.0,8.0,9.0,28.0,0,1,Atlanta,45.0,11.0,28.0,29.0,4.0,45.0,89.0,19.0,21.0,120.0,13.0,6.0,16.0,15.0,Orlando,12/13/2016_Atlanta_Orlando
11.0,28.0,29.0,4.0,45.0,89.0,19.0,21.0,13.0,16.0,120.0,6.0,15.0,45.0,1,0,Orlando,28.0,15.0,34.0,36.0,5.0,51.0,87.0,14.0,20.0,131.0,5.0,8.0,17.0,9.0,Atlanta,12/13/2016_Atlanta_Orlando
6.0,21.0,24.0,8.0,38.0,86.0,17.0,22.0,14.0,14.0,99.0,3.0,14.0,48.0,0,1,Chicago,42.0,4.0,15.0,20.0,6.0,38.0,87.0,14.0,19.0,94.0,13.0,7.0,16.0,9.0,Minnesota,12/13/2016_Chicago_Minnesota
4.0,15.0,20.0,6.0,38.0,87.0,14.0,19.0,13.0,16.0,94.0,7.0,9.0,42.0,1,0,Minnesota,48.0,6.0,21.0,24.0,8.0,38.0,86.0,17.0,22.0,99.0,14.0,3.0,14.0,14.0,Chicago,12/13/2016_Chicago_Minnesota
4.0,22.0,19.0,6.0,35.0,86.0,12.0,15.0,11.0,23.0,86.0,10.0,15.0,43.0,0,0,Cleveland,46.0,12.0,31.0,21.0,4.0,37.0,81.0,17.0,23.0,103.0,10.0,8.0,16.0,17.0,Memphis,12/13/2016_Cleveland_Memphis
12.0,31.0,21.0,4.0,37.0,81.0,17.0,23.0,10.0,16.0,103.0,8.0,17.0,46.0,1,1,Memphis,43.0,4.0,22.0,19.0,6.0,35.0,86.0,12.0,15.0,86.0,11.0,10.0,23.0,15.0,Cleveland,12/13/2016_Cleveland_Memphis
14.0,34.0,30.0,5.0,42.0,95.0,15.0,19.0,9.0,12.0,113.0,6.0,12.0,45.0,0,1,New Orleans,45.0,14.0,35.0,26.0,11.0,39.0,82.0,17.0,21.0,109.0,6.0,12.0,18.0,17.0,Golden State,12/13/2016_New Orleans_Golden State
14.0,35.0,26.0,11.0,39.0,82.0,17.0,21.0,6.0,18.0,109.0,12.0,17.0,45.0,1,0,Golden State,45.0,14.0,34.0,30.0,5.0,42.0,95.0,15.0,19.0,113.0,9.0,6.0,12.0,12.0,New Orleans,12/13/2016_New Orleans_Golden State
7.0,20.0,23.0,4.0,38.0,97.0,28.0,38.0,11.0,27.0,111.0,10.0,13.0,43.0,0,0,Phoenix,61.0,9.0,30.0,13.0,7.0,38.0,93.0,28.0,33.0,113.0,16.0,9.0,28.0,17.0,New York,12/13/2016_Phoenix_New York
9.0,30.0,13.0,7.0,38.0,93.0,28.0,33.0,16.0,28.0,113.0,9.0,17.0,61.0,1,1,New York,43.0,7.0,20.0,23.0,4.0,38.0,97.0,28.0,38.0,111.0,11.0,10.0,27.0,13.0,Phoenix,12/13/2016_Phoenix_New York
8.0,27.0,18.0,2.0,33.0,87.0,21.0,28.0,16.0,21.0,95.0,10.0,21.0,43.0,0,0,Portland,37.0,8.0,23.0,23.0,9.0,43.0,80.0,20.0,27.0,114.0,8.0,11.0,26.0,14.0,Oklahoma City,12/13/2016_Portland_Oklahoma City
8.0,23.0,23.0,9.0,43.0,80.0,20.0,27.0,8.0,26.0,114.0,11.0,14.0,37.0,1,1,Oklahoma City,43.0,8.0,27.0,18.0,2.0,33.0,87.0,21.0,28.0,95.0,16.0,10.0,21.0,21.0,Portland,12/13/2016_Portland_Oklahoma City
6.0,27.0,11.0,6.0,35.0,91.0,21.0,34.0,18.0,26.0,97.0,8.0,10.0,49.0,0,0,Brooklyn,61.0,11.0,35.0,19.0,4.0,33.0,86.0,30.0,40.0,107.0,19.0,7.0,26.0,15.0,LA Lakers,12/14/2016_Brooklyn_LA Lakers
11.0,35.0,19.0,4.0,33.0,86.0,30.0,40.0,19.0,26.0,107.0,7.0,15.0,61.0,1,1,LA Lakers,49.0,6.0,27.0,11.0,6.0,35.0,91.0,21.0,34.0,97.0,18.0,8.0,26.0,10.0,Brooklyn,12/14/2016_Brooklyn_LA Lakers
5.0,17.0,18.0,2.0,36.0,71.0,18.0,22.0,10.0,19.0,95.0,4.0,19.0,50.0,0,1,Dallas,30.0,8.0,25.0,19.0,3.0,32.0,78.0,13.0,16.0,85.0,6.0,13.0,22.0,11.0,Detroit,12/14/2016_Dallas_Detroit
8.0,25.0,19.0,3.0,32.0,78.0,13.0,16.0,6.0,22.0,85.0,13.0,11.0,30.0,1,0,Detroit,50.0,5.0,17.0,18.0,2.0,36.0,71.0,18.0,22.0,95.0,10.0,4.0,19.0,19.0,Dallas,12/14/2016_Dallas_Detroit
11.0,32.0,27.0,7.0,39.0,92.0,9.0,11.0,12.0,16.0,98.0,8.0,15.0,40.0,0,0,Houston,47.0,22.0,42.0,40.0,5.0,50.0,85.0,10.0,16.0,132.0,8.0,8.0,11.0,16.0,Sacramento,12/14/2016_Houston_Sacramento
22.0,42.0,40.0,5.0,50.0,85.0,10.0,16.0,8.0,11.0,132.0,8.0,16.0,47.0,1,1,Sacramento,40.0,11.0,32.0,27.0,7.0,39.0,92.0,9.0,11.0,98.0,12.0,8.0,16.0,15.0,Houston,12/14/2016_Houston_Sacramento
